2016-04-21_00:00:47 1461189647 0x9, A 637 1.76 2.47 2.42
2016-04-21_00:01:36 1461189696 0x9, 1 635 1.52 2.52 3.57
2016-04-21_00:01:37 1461189697 0x9, 2 635 2.07 2.07 0.00
2016-04-21_00:01:40 1461189700 0x9, 5 635 2.48 2.48 0.00
2016-04-21_00:01:41 1461189701 0x9, 6 635 2.07 2.16 0.26
2016-04-21_00:02:47 1461189767 0x9, A 638 1.79 2.44 2.15
2016-04-21_00:03:36 1461189816 0x9, 1 636 1.27 1.44 0.83
2016-04-21_00:03:37 1461189817 0x9, 2 636 1.60 2.03 1.72
2016-04-21_00:03:40 1461189820 0x9, 5 636 2.11 2.52 1.22
2016-04-21_00:03:41 1461189821 0x9, 6 636 1.91 1.84-0.30
2016-04-21_00:04:47 1461189887 0x9, A 639 2.64 2.15-1.42
2016-04-21_00:05:36 1461189936 0x9, 1 637 1.60 2.03 1.72
2016-04-21_00:05:37 1461189937 0x9, 2 637 1.79 2.55 2.49
2016-04-21_00:05:40 1461189940 0x9, 5 637 2.00 1.91-0.28
2016-04-21_00:05:41 1461189941 0x9, 6 637 1.91 2.16 0.83
2016-04-21_00:06:47 1461190007 0x9, A 640 1.88 1.79-0.30
2016-04-21_00:07:36 1461190056 0x9, 1 638 1.48 1.96 1.98
2016-04-21_00:07:37 1461190057 0x9, 2 638 1.55 1.52-0.18
2016-04-21_00:07:40 1461190060 0x9, 5 638 2.16 2.68 1.52
2016-04-21_00:07:41 1461190061 0x9, 6 638 1.91 2.35 1.46
2016-04-21_00:08:47 1461190127 0x9, A 641 2.16 2.75 1.73
2016-04-21_00:09:36 1461190176 0x9, 1 639 1.55 1.91 1.47
2016-04-21_00:09:37 1461190177 0x9, 2 639 1.20 2.24 4.41
2016-04-21_00:09:40 1461190180 0x9, 5 639 2.11 2.72 1.76
2016-04-21_00:09:41 1461190181 0x9, 6 639 1.52 2.48 3.46
2016-04-21_00:10:47 1461190247 0x9, A 642 1.96 2.95 2.91
2016-04-21_00:11:36 1461190296 0x9, 1 640 1.60 1.96 1.43
2016-04-21_00:11:37 1461190297 0x9, 2 640 1.76 2.27 1.83
2016-04-21_00:11:40 1461190300 0x9, 5 640 2.24 1.72-1.87
2016-04-21_00:11:41 1461190301 0x9, 6 640 1.36 2.48 4.25
2016-04-21_00:12:47 1461190367 0x9, A 643 1.84 2.47 2.11
2016-04-21_00:13:36 1461190416 0x9, 1 641 1.44 2.48 3.84
2016-04-21_00:13:37 1461190417 0x9, 2 641 1.76 1.91 0.61
2016-04-21_00:13:40 1461190420 0x9, 5 641 2.59 2.07-1.58
2016-04-21_00:13:41 1461190421 0x9, 6 641 2.00 2.11 0.41
2016-04-21_00:14:47 1461190487 0x9, A 644 1.79 2.12 1.15
2016-04-21_00:15:36 1461190536 0x9, 1 642 1.76 2.76 3.18
2016-04-21_00:15:37 1461190537 0x9, 2 642 1.60 2.44 2.98
2016-04-21_00:15:40 1461190540 0x9, 5 642 2.20 2.03-0.53
2016-04-21_00:15:41 1461190541 0x9, 6 642 2.16 2.48 0.97
2016-04-21_00:16:47 1461190607 0x9, A 645 1.64 2.51 3.04
2016-04-21_00:17:36 1461190656 0x9, 1 643 1.55 2.20 2.43
2016-04-21_00:17:37 1461190657 0x9, 2 643 1.36 1.60 1.15
2016-04-21_00:17:40 1461190660 0x9, 5 643 2.52 2.11-1.22
2016-04-21_00:17:41 1461190661 0x9, 6 643 1.48 2.59 3.98
2016-04-21_00:18:47 1461190727 0x9, A 646 2.00 2.51 1.63
2016-04-21_00:19:36 1461190776 0x9, 1 644 1.60 2.27 2.50
2016-04-21_00:19:37 1461190777 0x9, 2 644 1.15 2.00 3.85
2016-04-21_00:19:40 1461190780 0x9, 5 644 1.91 3.11 3.43
2016-04-21_00:19:41 1461190781 0x9, 6 644 1.48 2.24 2.93
2016-04-21_00:20:47 1461190847 0x9, A 647 1.60 2.15 2.12
2016-04-21_00:21:36 1461190896 0x9, 1 645 1.39 2.11 2.93
2016-04-21_00:21:37 1461190897 0x9, 2 645 1.88 1.88 0.00
2016-04-21_00:21:40 1461190900 0x9, 5 645 1.96 2.24 0.94
2016-04-21_00:21:41 1461190901 0x9, 6 645 2.00 2.40 1.29
2016-04-21_00:23:36 1461191016 0x9, 1 646 1.15 2.48 5.38
2016-04-21_00:23:37 1461191017 0x9, 2 646 1.84 2.48 2.11
2016-04-21_00:23:40 1461191020 0x9, 5 646 2.20 1.96-0.81
2016-04-21_00:23:41 1461191021 0x9, 6 646 1.88 2.55 2.18
2016-04-21_00:25:36 1461191136 0x9, 1 647 1.79 2.24 1.54
2016-04-21_00:25:37 1461191137 0x9, 2 647 1.52 2.31 2.99
2016-04-21_00:25:40 1461191140 0x9, 5 647 1.76 2.24 1.70
2016-04-21_00:25:41 1461191141 0x9, 6 647 1.96 2.00 0.14
2016-04-21_00:27:36 1461191256 0x9, 1 648 1.64 2.55 3.15
2016-04-21_00:27:37 1461191257 0x9, 2 648 1.24 2.52 5.02
2016-04-21_00:27:40 1461191260 0x9, 5 648 2.07 2.00-0.27
2016-04-21_00:27:41 1461191261 0x9, 6 648 2.00 2.35 1.17
2016-04-21_00:29:36 1461191376 0x9, 1 649 1.60 2.40 2.87
2016-04-21_00:29:37 1461191377 0x9, 2 649 1.55 2.68 3.83
2016-04-21_00:29:40 1461191380 0x9, 5 649 2.00 2.07 0.27
2016-04-21_00:29:41 1461191381 0x9, 6 649 1.91 2.11 0.70
2016-04-21_00:31:36 1461191496 0x9, 1 650 1.76 2.59 2.76
2016-04-21_00:31:37 1461191497 0x9, 2 650 1.52 2.40 3.23
2016-04-21_00:31:40 1461191500 0x9, 5 650 1.96 2.31 1.19
2016-04-21_00:31:41 1461191501 0x9, 6 650 1.55 2.48 3.28
2016-04-21_00:33:36 1461191616 0x9, 1 651 1.48 1.91 1.84
2016-04-21_00:33:37 1461191617 0x9, 2 651 1.48 2.00 2.13
2016-04-21_00:33:40 1461191620 0x9, 5 651 2.24 2.24 0.00
2016-04-21_00:33:41 1461191621 0x9, 6 651 1.79 1.79 0.00
2016-04-21_00:35:36 1461191736 0x9, 1 652 1.67 2.07 1.51
2016-04-21_00:35:37 1461191737 0x9, 2 652 1.39 2.44 3.93
2016-04-21_00:35:40 1461191740 0x9, 5 652 2.07 2.72 1.89
2016-04-21_00:35:41 1461191741 0x9, 6 652 1.76 2.79 3.28
2016-04-21_00:37:36 1461191856 0x9, 1 653 1.96 2.11 0.55
2016-04-21_00:37:37 1461191857 0x9, 2 653 1.39 2.00 2.52
2016-04-21_00:37:40 1461191860 0x9, 5 653 1.79 2.64 2.71
2016-04-21_00:37:41 1461191861 0x9, 6 653 1.88 2.00 0.43
2016-04-21_00:39:36 1461191976 0x9, 1 654 2.35 2.40 0.11
