2016-06-08_00:00:52 1465336852 0x9, 1 626 1.84 2.44 1.99
2016-06-08_00:00:53 1465336853 0x9, 2 626 1.39 2.31 3.57
2016-06-08_00:00:56 1465336856 0x9, 5 626 1.84 1.91 0.30
2016-06-08_00:00:58 1465336858 0x9, 6 626 1.52 2.16 2.48
2016-06-08_00:01:19 1465336879 0x9, A 627 2.00 1.56-1.75
2016-06-08_00:02:52 1465336972 0x9, 1 627 1.52 2.40 3.23
2016-06-08_00:02:53 1465336973 0x9, 2 627 1.20 3.00 6.48
2016-06-08_00:02:56 1465336976 0x9, 5 627 1.84 2.20 1.26
2016-06-08_00:02:58 1465336978 0x9, 6 627 1.72 2.31 2.11
2016-06-08_00:03:19 1465336999 0x9, A 628 2.00 2.23 0.80
2016-06-08_00:04:52 1465337092 0x9, 1 628 1.44 2.11 2.73
2016-06-08_00:04:53 1465337093 0x9, 2 628 1.39 2.07 2.80
2016-06-08_00:04:56 1465337096 0x9, 5 628 2.27 2.31 0.12
2016-06-08_00:04:58 1465337098 0x9, 6 628 1.52 2.11 2.35
2016-06-08_00:05:19 1465337119 0x9, A 629 2.03 2.15 0.40
2016-06-08_00:06:52 1465337212 0x9, 1 629 1.44 2.52 3.96
2016-06-08_00:06:53 1465337213 0x9, 2 629 1.84 2.16 1.13
2016-06-08_00:06:56 1465337216 0x9, 5 629 2.16 2.48 0.97
2016-06-08_00:06:58 1465337218 0x9, 6 629 1.52 2.92 4.62
2016-06-08_00:07:19 1465337239 0x9, A 630 1.88 2.23 1.24
2016-06-08_00:08:52 1465337332 0x9, 1 630 1.52 3.00 4.81
2016-06-08_00:08:53 1465337333 0x9, 2 630 1.60 2.24 2.38
2016-06-08_00:08:56 1465337336 0x9, 5 630 2.52 2.00-1.63
2016-06-08_00:08:58 1465337338 0x9, 6 630 2.24 2.31 0.24
2016-06-08_00:09:19 1465337359 0x9, A 631 2.31 2.00-1.05
2016-06-08_00:10:52 1465337452 0x9, 1 631 1.79 2.31 1.79
2016-06-08_00:10:53 1465337453 0x9, 2 631 1.32 2.68 5.01
2016-06-08_00:10:56 1465337456 0x9, 5 631 2.03 2.40 1.15
2016-06-08_00:10:58 1465337458 0x9, 6 631 2.16 2.24 0.25
2016-06-08_00:11:19 1465337479 0x9, A 632 2.20 2.39 0.61
2016-06-08_00:12:52 1465337572 0x9, 1 632 2.40 2.20-0.61
2016-06-08_00:12:53 1465337573 0x9, 2 632 1.44 2.35 3.49
2016-06-08_00:12:56 1465337576 0x9, 5 632 1.84 2.20 1.26
2016-06-08_00:12:58 1465337578 0x9, 6 632 1.67 2.96 4.01
2016-06-08_00:13:19 1465337599 0x9, A 633 1.60 2.07 1.85
2016-06-08_00:14:52 1465337692 0x9, 1 633 2.16 2.44 0.86
2016-06-08_00:14:53 1465337693 0x9, 2 633 1.48 2.76 4.41
2016-06-08_00:14:56 1465337696 0x9, 5 633 2.27 2.16-0.38
2016-06-08_00:14:58 1465337698 0x9, 6 633 2.03 2.20 0.53
2016-06-08_00:15:19 1465337719 0x9, A 634 1.88 2.23 1.24
2016-06-08_00:16:52 1465337812 0x9, 1 634 1.72 2.68 3.14
2016-06-08_00:16:53 1465337813 0x9, 2 634 1.44 2.07 2.60
2016-06-08_00:16:56 1465337816 0x9, 5 634 1.84 2.24 1.39
2016-06-08_00:16:58 1465337818 0x9, 6 634 2.20 2.40 0.61
2016-06-08_00:17:19 1465337839 0x9, A 635 1.72 1.87 0.62
2016-06-08_00:18:52 1465337932 0x9, 1 635 1.64 2.20 2.08
2016-06-08_00:18:53 1465337933 0x9, 2 635 1.36 2.03 2.87
2016-06-08_00:18:56 1465337936 0x9, 5 635 2.31 2.96 1.72
2016-06-08_00:18:58 1465337938 0x9, 6 635 2.72 3.00 0.69
2016-06-08_00:19:19 1465337959 0x9, A 636 2.07 2.71 1.89
2016-06-08_00:20:52 1465338052 0x9, 1 636 2.88 2.44-1.17
2016-06-08_00:20:53 1465338053 0x9, 2 636 1.15 2.00 3.85
2016-06-08_00:20:56 1465338056 0x9, 5 636 2.31 2.00-1.05
2016-06-08_00:20:58 1465338058 0x9, 6 636 2.44 1.67-2.64
2016-06-08_00:21:19 1465338079 0x9, A 637 1.24 3.03 6.34
2016-06-08_00:22:52 1465338172 0x9, 1 637 1.27 2.55 4.90
2016-06-08_00:22:53 1465338173 0x9, 2 637 1.84 2.31 1.64
2016-06-08_00:22:56 1465338176 0x9, 5 637 2.03 2.76 2.14
2016-06-08_00:22:58 1465338178 0x9, 6 637 2.27 2.20-0.25
2016-06-08_00:23:19 1465338199 0x9, A 638 1.88 2.19 1.11
2016-06-08_00:24:52 1465338292 0x9, 1 638 2.03 2.35 1.03
2016-06-08_00:24:53 1465338293 0x9, 2 638 1.52 2.03 2.08
2016-06-08_00:24:56 1465338296 0x9, 5 638 2.20 2.35 0.49
2016-06-08_00:24:58 1465338298 0x9, 6 638 2.48 2.16-0.97
2016-06-08_00:25:19 1465338319 0x9, A 639 1.44 1.83 1.73
2016-06-08_00:26:52 1465338412 0x9, 1 639 2.35 2.16-0.62
2016-06-08_00:26:53 1465338413 0x9, 2 639 1.27 1.64 1.75
2016-06-08_00:26:56 1465338416 0x9, 5 639 1.79 2.20 1.42
2016-06-08_00:26:58 1465338418 0x9, 6 639 1.76 2.20 1.58
2016-06-08_00:27:19 1465338439 0x9, A 640 1.55 2.63 3.72
2016-06-08_00:28:52 1465338532 0x9, 1 640 1.67 2.55 2.98
2016-06-08_00:28:53 1465338533 0x9, 2 640 1.55 2.40 3.05
2016-06-08_00:28:56 1465338536 0x9, 5 640 2.07 1.88-0.71
2016-06-08_00:28:58 1465338538 0x9, 6 640 1.84 2.24 1.39
2016-06-08_00:29:19 1465338559 0x9, A 641 1.76 2.47 2.42
2016-06-08_00:30:52 1465338652 0x9, 1 641 1.44 2.27 3.25
2016-06-08_00:30:53 1465338653 0x9, 2 641 1.39 2.72 4.70
2016-06-08_00:30:56 1465338656 0x9, 5 641 1.88 2.72 2.61
2016-06-08_00:30:58 1465338658 0x9, 6 641 1.88 3.16 3.67
2016-06-08_00:31:19 1465338679 0x9, A 642 1.96 3.35 3.81
2016-06-08_00:32:52 1465338772 0x9, 1 642 2.11 2.48 1.11
2016-06-08_00:32:53 1465338773 0x9, 2 642 1.55 2.79 4.14
2016-06-08_00:32:56 1465338776 0x9, 5 642 1.91 2.68 2.36
2016-06-08_00:32:58 1465338778 0x9, 6 642 1.55 2.88 4.34
2016-06-08_00:33:19 1465338799 0x9, A 643 2.27 2.91 1.75
2016-06-08_00:34:52 1465338892 0x9, 1 643 1.55 2.64 3.72
2016-06-08_00:34:53 1465338893 0x9, 2 643 1.48 1.72 1.06
2016-06-08_00:34:56 1465338896 0x9, 5 643 1.67 2.40 2.52
2016-06-08_00:34:58 1465338898 0x9, 6 643 1.91 2.52 1.92
2016-06-08_00:35:19 1465338919 0x9, A 644 2.03 2.23 0.66
2016-06-08_00:36:52 1465339012 0x9, 1 644 1.79 3.11 3.89
2016-06-08_00:36:53 1465339013 0x9, 2 644 1.32 2.35 4.11
2016-06-08_00:36:56 1465339016 0x9, 5 644 2.03 3.00 2.73
2016-06-08_00:36:58 1465339018 0x9, 6 644 2.07 3.24 3.13
2016-06-08_00:37:19 1465339039 0x9, A 645 1.67 2.44 2.64
2016-06-08_00:38:52 1465339132 0x9, 1 645 1.52 2.03 2.08
2016-06-08_00:38:53 1465339133 0x9, 2 645 1.44 1.91 2.03
2016-06-08_00:38:56 1465339136 0x9, 5 645 2.07 2.20 0.39
2016-06-08_00:38:58 1465339138 0x9, 6 645 1.88 3.16 3.67
2016-06-08_00:39:19 1465339159 0x9, A 646 1.08 2.95 7.13
2016-06-08_00:40:52 1465339252 0x9, 1 646 1.36 2.52 4.36
2016-06-08_00:40:53 1465339253 0x9, 2 646 1.52 1.79 1.19
2016-06-08_00:40:56 1465339256 0x9, 5 646 1.84 2.68 2.66
2016-06-08_00:40:58 1465339258 0x9, 6 646 1.32 2.68 5.01
2016-06-08_00:42:52 1465339372 0x9, 1 647 1.44 2.24 3.12
2016-06-08_00:42:53 1465339373 0x9, 2 647 1.55 2.16 2.30
