2016-05-11_02:34:07 1462926847 0x1; 1 rTX 0
2016-05-11_02:34:07 1462926847 0x1; 1 rTX 1
2016-05-11_02:34:07 1462926847 0x1; 1 rTX 2
2016-05-11_02:34:07 1462926847 0x1; 1 rTX 3
2016-05-11_02:34:07 1462926847 0x1; 1 rTX 4
2016-05-11_02:34:08 1462926848 0x2; 1 rTX 0
2016-05-11_02:34:08 1462926848 0x2; 1 rTX 1
2016-05-11_02:34:08 1462926848 0x2; 1 rTX 2
2016-05-11_02:34:08 1462926848 0x2; 1 rTX 3
2016-05-11_02:34:08 1462926848 0x2; 1 rTX 4
2016-05-11_02:34:08 1462926848 0x2; 1 rTX 5
2016-05-11_02:34:09 1462926849 0x2; 1 rTX 6
2016-05-11_02:34:10 1462926850 0x2; 1 rTX 7
2016-05-11_02:34:12 1462926852 0x2; 1 rTX 8
2016-05-11_02:34:15 1462926855 0x2; 1 rTX 9
2016-05-11_02:34:19 1462926859 0x2; 1 rTX 10
2016-05-11_02:34:27 1462926867 0x2; 1 rTXERR
2016-05-11_02:36:07 1462926967 0x1; 2 rTX 0
2016-05-11_02:36:07 1462926967 0x1; 2 rTX 1
2016-05-11_02:36:07 1462926967 0x1; 2 rTX 2
2016-05-11_02:36:08 1462926968 0x2; 2 rTX 0
2016-05-11_02:36:08 1462926968 0x2; 2 rTX 1
2016-05-11_02:36:08 1462926968 0x2; 2 rTX 2
2016-05-11_02:36:08 1462926968 0x2; 2 rTX 3
2016-05-11_02:36:08 1462926968 0x2; 2 rTX 4
2016-05-11_02:36:08 1462926968 0x2; 2 rTX 5
2016-05-11_02:36:09 1462926969 0x2; 2 rTX 6
2016-05-11_02:36:09 1462926969 0x2; 2 rTX 7
2016-05-11_02:36:11 1462926971 0x2; 2 rTX 8
2016-05-11_02:36:14 1462926974 0x2; 2 rTX 9
2016-05-11_02:36:18 1462926978 0x2; 2 rTX 10
2016-05-11_02:36:34 1462926994 0x2; 2 rTXERR
2016-05-11_02:38:07 1462927087 0x1; 3 rTX 0
2016-05-11_02:38:07 1462927087 0x1; 3 rTX 1
2016-05-11_02:38:07 1462927087 0x1; 3 rTX 2
2016-05-11_02:38:07 1462927087 0x1; 3 rTX 3
2016-05-11_02:38:07 1462927087 0x1; 3 rTX 4
2016-05-11_02:38:07 1462927087 0x1; 3 rTX 5
2016-05-11_02:38:08 1462927088 0x1; 3 rTX 6
2016-05-11_02:38:08 1462927088 0x2; 3 rTX 0
2016-05-11_02:38:08 1462927088 0x2; 3 rTX 1
2016-05-11_02:38:08 1462927088 0x2; 3 rTX 2
2016-05-11_02:38:08 1462927088 0x2; 3 rTX 3
2016-05-11_02:38:08 1462927088 0x2; 3 rTX 4
2016-05-11_02:38:08 1462927088 0x1; 3 rTX 7
2016-05-11_02:38:08 1462927088 0x2; 3 rTX 5
2016-05-11_02:38:09 1462927089 0x2; 3 rTX 6
2016-05-11_02:38:10 1462927090 0x2; 3 rTX 7
2016-05-11_02:38:10 1462927090 0x1; 3 rTX 8
2016-05-11_02:38:11 1462927091 0x2; 3 rTX 8
2016-05-11_02:38:13 1462927093 0x2; 3 rTX 9
2016-05-11_02:38:13 1462927093 0x1; 3 rTX 9
2016-05-11_02:38:18 1462927098 0x2; 3 rTX 10
2016-05-11_02:38:20 1462927100 0x1; 3 rTX 10
2016-05-11_02:38:31 1462927111 0x1; 3 rTXERR
2016-05-11_02:38:32 1462927112 0x2; 3 rTXERR
2016-05-11_02:40:07 1462927207 0x1; 4 rTX 0
2016-05-11_02:40:07 1462927207 0x1; 4 rTX 1
2016-05-11_02:40:07 1462927207 0x1; 4 rTX 2
2016-05-11_02:40:07 1462927207 0x1; 4 rTX 3
2016-05-11_02:40:08 1462927208 0x2; 4 rTX 0
2016-05-11_02:40:08 1462927208 0x2; 4 rTX 1
2016-05-11_02:40:08 1462927208 0x2; 4 rTX 2
2016-05-11_02:40:08 1462927208 0x2; 4 rTX 3
2016-05-11_02:40:08 1462927208 0x2; 4 rTX 4
2016-05-11_02:40:08 1462927208 0x2; 4 rTX 5
2016-05-11_02:49:37 1462927777 0x2; 4 rTX 6
2016-05-11_02:49:38 1462927778 0x2; 4 rTX 7
2016-05-11_02:49:40 1462927780 0x2; 4 rTX 8
2016-05-11_02:49:42 1462927782 0x2; 4 rTX 9
2016-05-11_02:49:49 1462927789 0x2; 4 rTX 10
2016-05-11_02:50:05 1462927805 0x2; 4 rTXERR
2016-05-11_02:51:35 1462927895 0x1; 5 rTX 0
2016-05-11_02:51:35 1462927895 0x1; 5 rTX 1
2016-05-11_02:51:35 1462927895 0x1; 5 rTX 2
2016-05-11_02:51:35 1462927895 0x1; 5 rTX 3
2016-05-11_02:51:36 1462927896 0x2; 5 rTX 0
2016-05-11_02:51:36 1462927896 0x2; 5 rTX 1
2016-05-11_02:51:36 1462927896 0x2; 5 rTX 2
2016-05-11_02:51:36 1462927896 0x2; 5 rTX 3
2016-05-11_02:51:36 1462927896 0x2; 5 rTX 4
2016-05-11_02:51:37 1462927897 0x2; 5 rTX 5
2016-05-11_02:51:37 1462927897 0x2; 5 rTX 6
2016-05-11_02:51:38 1462927898 0x2; 5 rTX 7
2016-05-11_02:51:40 1462927900 0x2; 5 rTX 8
2016-05-11_02:51:43 1462927903 0x2; 5 rTX 9
2016-05-11_02:51:48 1462927908 0x2; 5 rTX 10
2016-05-11_02:51:57 1462927917 0x2; 5 rTXERR
2016-05-11_02:53:35 1462928015 0x1; 6 rTX 0
2016-05-11_02:53:36 1462928016 0x2; 6 rTX 0
2016-05-11_02:53:36 1462928016 0x2; 6 rTX 1
2016-05-11_02:53:36 1462928016 0x2; 6 rTX 2
2016-05-11_02:53:36 1462928016 0x2; 6 rTX 3
2016-05-11_02:53:36 1462928016 0x2; 6 rTX 4
2016-05-11_02:53:36 1462928016 0x2; 6 rTX 5
2016-05-11_02:53:37 1462928017 0x2; 6 rTX 6
2016-05-11_02:53:38 1462928018 0x2; 6 rTX 7
2016-05-11_02:53:39 1462928019 0x2; 6 rTX 8
2016-05-11_02:53:41 1462928021 0x2; 6 rTX 9
2016-05-11_02:53:46 1462928026 0x2; 6 rTX 10
2016-05-11_02:53:55 1462928035 0x2; 6 rTXERR
2016-05-11_02:55:35 1462928135 0x1; 7 rTX 0
2016-05-11_02:55:36 1462928136 0x2; 7 rTX 0
2016-05-11_02:55:36 1462928136 0x2; 7 rTX 1
2016-05-11_02:55:36 1462928136 0x2; 7 rTX 2
2016-05-11_02:55:36 1462928136 0x2; 7 rTX 3
2016-05-11_02:55:36 1462928136 0x2; 7 rTX 4
2016-05-11_02:55:37 1462928137 0x2; 7 rTX 5
2016-05-11_02:55:37 1462928137 0x2; 7 rTX 6
2016-05-11_02:55:38 1462928138 0x2; 7 rTX 7
2016-05-11_02:55:40 1462928140 0x2; 7 rTX 8
2016-05-11_02:55:42 1462928142 0x2; 7 rTX 9
2016-05-11_02:55:49 1462928149 0x2; 7 rTX 10
2016-05-11_02:56:04 1462928164 0x2; 7 rTXERR
2016-05-11_02:57:36 1462928256 0x2; 8 rTX 0
2016-05-11_02:57:36 1462928256 0x2; 8 rTX 1
2016-05-11_02:57:36 1462928256 0x2; 8 rTX 2
2016-05-11_02:57:36 1462928256 0x2; 8 rTX 3
2016-05-11_02:57:36 1462928256 0x2; 8 rTX 4
2016-05-11_02:57:37 1462928257 0x2; 8 rTX 5
2016-05-11_02:57:37 1462928257 0x2; 8 rTX 6
2016-05-11_02:57:38 1462928258 0x2; 8 rTX 7
2016-05-11_02:57:40 1462928260 0x2; 8 rTX 8
2016-05-11_02:57:42 1462928262 0x2; 8 rTX 9
