2016-05-28_03:33:39 1464399219 0x6; 26 rTX 0
2016-05-28_03:39:35 1464399575 0x2; 29 rTX 0
2016-05-28_03:41:39 1464399699 0x6; 30 rTX 0
2016-05-28_03:49:39 1464400179 0x6; 34 rTX 0
2016-05-28_04:07:39 1464401259 0x6; 43 rTX 0
2016-05-28_04:13:35 1464401615 0x2; 46 rTX 0
2016-05-28_04:15:35 1464401735 0x2; 47 rTX 0
2016-05-28_05:57:34 1464407854 0x2; 98 rTX 0
2016-05-28_06:23:38 1464409418 0x5; 111 rTX 0
2016-05-28_06:43:38 1464410618 0x5; 121 rTX 0
2016-05-28_06:43:39 1464410619 0x6; 121 rTX 0
2016-05-28_07:29:58 1464413398 0x6; 145 rTX 0
2016-05-28_07:39:58 1464413998 0x6; 150 rTX 0
2016-05-28_08:09:58 1464415798 0x6; 165 rTX 0
2016-05-28_08:13:57 1464416037 0x5; 167 rTX 0
2016-05-28_08:25:54 1464416754 0x2; 173 rTX 0
2016-05-28_08:59:57 1464418797 0x5; 190 rTX 0
2016-05-28_09:13:58 1464419638 0x6; 197 rTX 0
2016-05-28_09:23:57 1464420237 0x5; 202 rTX 0
2016-05-28_09:25:57 1464420357 0x5; 203 rTX 0
2016-05-28_11:59:24 1464429564 0x2; 277 rTX 0
2016-05-28_12:11:27 1464430287 0x5; 283 rTX 0
2016-05-28_12:15:24 1464430524 0x2; 285 rTX 0
2016-05-28_12:41:28 1464432088 0x6; 298 rTX 0
2016-05-28_12:45:23 1464432323 0x1; 300 rTX 0
2016-05-28_13:03:23 1464433403 0x1; 309 rTX 0
2016-05-28_13:13:27 1464434007 0x5; 314 rTX 0
2016-05-28_13:55:23 1464436523 0x1; 335 rTX 0
2016-05-28_15:35:27 1464442527 0x5; 385 rTX 0
2016-05-28_16:17:23 1464445043 0x1; 406 rTX 0
2016-05-28_16:35:27 1464446127 0x5; 415 rTX 0
2016-05-28_16:35:28 1464446128 0x6; 415 rTX 0
2016-05-28_17:23:24 1464449004 0x2; 439 rTX 0
2016-05-28_18:15:28 1464452128 0x6; 465 rTX 0
2016-05-28_18:27:23 1464452843 0x1; 471 rTX 0
2016-05-28_18:43:28 1464453808 0x6; 479 rTX 0
2016-05-28_20:31:28 1464460288 0x6; 533 rTX 0
2016-05-28_20:43:28 1464461008 0x6; 539 rTX 0
2016-05-28_20:51:22 1464461482 0x1; 543 rTX 0
2016-05-28_21:37:28 1464464248 0x6; 566 rTX 0
2016-05-28_21:53:28 1464465208 0x6; 574 rTX 0
2016-05-28_22:03:26 1464465806 0x5; 579 rTX 0
2016-05-28_22:31:28 1464467488 0x6; 593 rTX 0
2016-05-28_22:33:28 1464467608 0x6; 594 rTX 0
2016-05-28_22:41:28 1464468088 0x6; 598 rTX 0
2016-05-28_22:53:23 1464468803 0x2; 604 rTX 0
2016-05-28_23:03:26 1464469406 0x5; 609 rTX 0
2016-05-28_23:39:26 1464471566 0x5; 627 rTX 0
