2016-06-15_03:16:00 1465953360 0xA 6;b,1,2,1,1,2,2,2,4,2,2,1,1,2,1,2,2,0,1,1,2,2,3,2,2-150c,9bc-0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:d4/59;0:0/0
2016-06-15_03:18:00 1465953480 0xA 7;2,2,2,1,0,1,2,2,2,1,2,2,2,2,2,2,2,1,2,0,2,2,2,2,2-152d,992-0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:d5/5f;0:0/0
2016-06-15_03:20:00 1465953600 0xA 8;2,2,3,2,2,0,1,4,2,1,4,4,2,1,1,2,0,2,2,2,2,2,5,2,0-1548,970-0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:d4/51;0:0/0
2016-06-15_03:22:00 1465953720 0xA 9;1,2,2,1,8,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2-155c,954-0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:d4/57;0:0/0
2016-06-15_03:24:00 1465953840 0xA 10;2,2,2,1,2,2,2,2,1,2,2,1,3,4,0,1,2,2,2,3,2,1,2,2,2-1568,93f-0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:d4/57;0:0/0
2016-06-15_03:26:00 1465953960 0xA 11;1,2,0,3,2,2,1,0,1,2,5,0,0,2,3,1,2,0,2,5,2,4,0,0,2-1574,92d-0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:d4/5a;0:0/0
2016-06-15_03:28:00 1465954080 0xA 12;1,2,2,1,2,3,2,1,2,2,0,0,0,2,1,1,1,1,4,2,0,2,1,2,1-157a,91e-0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:d4/57;0:0/0
2016-06-15_03:30:00 1465954200 0xA 13;3,2,1,2,1,2,1,1,1,3,2,2,3,2,1,4,2,5,1,0,1,2,2,2,1-157e,913-0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:d4/5d;0:0/0
2016-06-15_03:32:00 1465954320 0xA 14;2,2,1,1,2,3,2,2,2,2,2,1,2,2,2,1,2,2,6,2,2,2,2,3,1-157f,90a-0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:d4/65;0:0/0
2016-06-15_03:34:00 1465954440 0xA 15;2,2,1,3,2,2,2,2,0,3,2,3,2,2,1,2,2,7,1,2,2,1,2,2,2-157c,902-0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:d5/5b;0:0/0
2016-06-15_03:36:00 1465954560 0xA 16;0,2,2,0,2,0,3,5,2,0,1,1,2,2,2,0,2,2,3,2,2,1,2,0,2-1576,8fb-0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:d5/50;0:0/0
2016-06-15_03:38:00 1465954680 0xA 17;2,2,2,2,2,2,1,0,0,2,0,2,1,5,0,1,2,2,2,5,8,2,0,6,0-1573,8f8-0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:d5/5a;0:0/0
2016-06-15_03:40:00 1465954800 0xA 18;1,1,2,2,3,2,0,3,3,1,1,2,2,2,2,5,4,1,0,0,2,1,0,1,3-1570,8f6-0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:d5/5f;0:0/0
2016-06-15_03:42:00 1465954920 0xA 19;2,2,2,1,2,2,2,2,1,5,2,2,2,4,0,0,1,0,0,0,2,2,2,3,2-156c,8f4-0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:d5/58;0:0/0
2016-06-15_03:44:00 1465955040 0xA 20;0,2,1,1,2,2,1,2,2,1,2,2,1,2,5,5,2,2,1,2,2,2,3,2,3-156c,8f6-0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:d5/60;0:0/0
2016-06-15_03:46:00 1465955160 0xA 21;3,2,3,1,2,2,1,4,1,2,1,2,2,3,2,0,5,4,1,4,2,2,1,1,2-1570,8f7-0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:d5/60;0:0/0
2016-06-15_03:48:00 1465955280 0xA 22;1,0,2,3,0,2,2,2,2,0,2,1,1,1,0,2,1,5,2,2,3,2,4,2,2-1572,8f4-0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:d5/5c;0:0/0
2016-06-15_03:50:00 1465955400 0xA 23;2,3,1,2,2,2,4,3,1,2,5,4,2,1,2,0,2,0,1,2,2,2,3,1,1-1572,8f0-0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:d5/5c;0:0/0
2016-06-15_03:52:00 1465955520 0xA 24;3,2,2,4,2,2,2,2,0,0,1,2,8,1,2,4,1,2,1,2,2,2,3,1,3-1575,8ef-0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:d5/5d;0:0/0
2016-06-15_03:54:00 1465955640 0xA 25;0,1,1,1,2,2,1,1,2,2,2,1,6,1,2,0,0,4,3,2,0,2,2,0,1-1571,8e8-0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:d6/5e;0:0/0
