2016-04-24_11:16:12 1461489372 0x6 399;255,256,253,254,255,256,256,1/6c;1:ee/6c;0:0/0;0:0/0;1:10x6; 400 rTX 1
2016-04-24_11:18:12 1461489492 0x6 400;278,279,279,278,278,278,278,1/6b;1:ef/6b;0:0/0;0:0/0;1:10x6; 401 rTX 6
2016-04-24_11:20:12 1461489612 0x6 401;2b5,2b5,2b5,2b4,2b5,2b3,2b3,1/6b;1:ef/6c;0:0/0;0:0/0;1:10x6; 402 rTX 1
2016-04-24_11:22:12 1461489732 0x6 402;29d,29d,29d,29e,29d,298,29e,1/6b;1:ef/6c;0:0/0;0:0/0;1:10x6; 403 rTX 5
2016-04-24_11:25:12 1461489912 0x6 0; BOOT
2016-04-24_11:27:11 1461490031 0x6 0;201,200,200,200,202,201,201,202,203,202,201,201,203,203,201,200,201,201,201,201,1ff,200,201,201,201-17aa,4b9-0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0
2016-04-24_11:29:12 1461490152 0x6 405;234,23e,239,238,238,238,237,:f2/6b;0:ef/6c;0:0/0;0:0/0;00x6; 406 rTX 5
2016-04-24_11:31:12 1461490272 0x6 406;4c1,4c2,4c3,4c4,4c4,4c8,4c3,2/6c;0:ef/6c;0:0/0;0:0/0;0:10x6; 407 rTX 4
2016-04-24_11:33:11 1461490391 0x6 407;266,263,263,266,264,264,264,264,268,266,266,263,266,263,265,264,263,264,266,265,265,265,264,265,264-1849,498-1:f1/6c;0:ef/6b;0:0/0;0:0/0;0:1/6c;0:0/0;0:0/0;0:0/0;0:db/67;0:0/0
2016-04-24_11:35:12 1461490512 0x6 408;22c,22c,22c,22c,22c,22f,22c,22c,22b,22b,22c,22c,22c,22c,22a,22c,22a,22c,22c,22a,22c,22c,22d,22d,22d-1834,480-1:f1/6c;0:ef/6b;0:0/0;0:0/0;0:1/6b;0:0/0;0:0/0;0:0/0;0:db/68;0:0/0
2016-04-24_11:37:11 1461490631 0x6 409;218,217,214,210,213,217,219,217,21c,217,219,219,218,216,216,216,217,217,216,216,216,216,217,216,219-17fc,47b-1:f1/67;0:ef/6c;0:0/0;0:0/0;0:1/6c;0:0/0;0:0/0;0:0/0;0:db/6a;0:0/0
2016-04-24_11:39:11 1461490751 0x6 410;1d4,1d3,1d5,1d4,1d6,1d4,1d4,1d3,1d4,1d4,1d3,1d3,1d1,1d0,1d6,1ce,1d0,1d0,1d2,1d1,1d2,1d2,1d2,1d4,1d4-17b4,482-1:f1/6c;0:ef/69;0:0/0;0:0/0;0:1/6c;0:0/0;0:0/0;0:0/0;0:db/6b;0:0/0
2016-04-24_11:41:11 1461490871 0x6 411;19d,19b,19b,19c,19c,19b,19b,19c,19c,19c,19b,19c,19c,19b,19c,19c,19c,19c,19c,19b,19e,19b,19c,19b,19c-177a,48d-1:f1/6b;0:ef/6a;0:0/0;0:0/0;0:2/6c;0:0/0;0:0/0;0:0/0;0:db/68;0:0/0
2016-04-24_11:44:12 1461491052 0x6 0; BOOT
2016-04-24_11:48:12 1461491292 0x6 415;196,195,196,196,197,198,198,195,192,197,197,196,196,196,197,197,197,197,195,196,193,196,197,197,197-169a,4c2-414:f2/6a;0:f0/6b;0:0/0;0:0/0;00x6; 416 rTX 7
2016-04-24_11:54:13 1461491653 0x6 418;372,379,378,374,37e,372,36f,2/69;0:f0/6b;0:0/0;0:0/0;0:20x6; 419 rTX 8
2016-04-24_11:58:12 1461491892 0x6 420;263,260,262,263,261,262,261,262,263,261,25d,263,263,260,25d,261,261,260,260,25e,260,25f,264,260,25a-1674,4ba-1:f2/6a;0:f0/6c;0:0/0;0:0/0;0:20x6; 421 rTX 6
2016-04-24_12:00:12 1461492012 0x6 421;230,231,22e,22e,22e,22f,231,22e,22e,231,22d,22e,22e,22a,22f,22e,22f,231,22e,22d,22e,22f,232,233,230-166e,4b3-1:f2/6a;0:f0/6b;0:0/0;0:0/0;0:20x6; 422 rTX 6
2016-04-24_12:05:11 1461492311 0x6 0;3d9,3da,3db,3dd,3dd,3de,3df,/0;0:0/0;0:0/0;0:0/0;0:0/0;00x6; 1 rTX 3
2016-04-24_12:07:12 1461492432 0x6 425;48c,48a,48b,48c,48a,48b,48b,:f2/6b;0:f1/6b;0:0/0;0:0/0;00x6; 426 rTX 1
2016-04-24_12:09:11 1461492551 0x6 426;47d,47b,474,479,476,47b,473,463,45a,45f,45f,477,472,473,47d,47a,478,47b,47c,475,467,479,47d,476,477-1724,4db-1:f1/6b;0:f0/6b;0:0/0;0:0/0;0:2/6b;0:0/0;0:0/0;0:0/0;0:dc/6a;0:0/0
2016-04-24_12:11:12 1461492672 0x6 427;45b,45c,462,463,462,465,45d,2/6b;0:ef/6a;0:0/0;0:0/0;0:10x6; 428 rTX 6
2016-04-24_12:13:12 1461492792 0x6 428;3d1,3db,3de,3f3,3f6,3ee,403,1/6a;0:ef/6b;0:0/0;0:0/0;0:10x6; 429 rTX 3
2016-04-24_12:15:11 1461492911 0x6 429;179,17c,17f,17b,17c,17b,17a,17a,178,179,178,178,179,17e,17a,179,179,173,178,179,179,177,178,178,179-17f2,45e-1:f2/6a;0:ef/6c;0:0/0;0:0/0;0:2/6a;0:0/0;0:0/0;0:0/0;0:db/6a;0:0/0
2016-04-24_12:17:12 1461493032 0x6 430;16c,171,176,174,173,174,174,2/6b;0:f0/6b;0:0/0;0:0/0;0:20x6; 431 rTX 5
2016-04-24_12:19:11 1461493151 0x6 431;173,172,175,172,172,171,171,171,171,171,170,170,173,16f,171,16d,16c,170,172,171,170,171,171,171,171-1716,470-1:f3/6c;0:f0/6c;0:0/0;0:0/0;0:2/6c;0:0/0;0:0/0;0:0/0;0:dc/69;0:0/0
2016-04-24_12:22:12 1461493332 0x6 0; BOOT
2016-04-24_12:24:11 1461493451 0x6 0;d7,d6,d5,d8,d6,d8,d8,d7,d7,d7,d2,dc,d7,d7,d9,d7,d5,d7,d8,d7,d1,d6,d7,d7,d7-160b,4d2-0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0
2016-04-24_12:26:12 1461493572 0x6 434;7,ba,ba,b7,bc,b9,b6,b7,b7,b20;0:2/6c;0:0/0;0:0/0;0:0/0;00x6; 435 rTX 5
2016-04-24_12:28:12 1461493692 0x6 435;,a2,a3,a3,a3,a2,a3-1605,4be-0:2/6c;0:0/0;0:0/0;0:0/0;0:d0x6; 436 rTX 6
2016-04-24_12:30:11 1461493811 0x6 436;6,97,97,97,97,9a,97,97,99,970:2/6b;0:0/0;0:0/0;0:0/0;0:d0x6; 437 rTX 4
2016-04-24_12:32:12 1461493932 0x6 437;83,84,83,82,84,82,83,7f,83,83,83,83,83,83,82,83,81,85,7d,7d,83,82,82,83,83-15cb,4c1-1:f3/6c;0:f0/6b;0:0/0;0:0/0;0:2/6a;0:0/0;0:0/0;0:0/0;0:db/69;0:0/0
2016-04-24_12:34:11 1461494051 0x6 438;7a,7c,7c,7a,7b,7a,7b,7b,7c,7a,7b,7c,7b,7b,7a,79,7a,7b,7a,7a,7a,7a,7b,7a,7a-1598,4c4-1:f3/6c;0:f0/6c;0:0/0;0:0/0;0:2/6c;0:0/0;0:0/0;0:0/0;0:dc/6a;0:0/0
2016-04-24_12:36:12 1461494172 0x6 439;9,6a,67,69,6b,69,69,69,68,6a0:2/6c;0:0/0;0:0/0;0:0/0;0:d0x6; 440 rTX 4
2016-04-24_12:41:12 1461494472 0x6 0; BOOT
2016-04-24_12:47:12 1461494832 0x6 445;123,125,120,125,124,124,123,6/6a;0:f1/6a;0:0/0;0:0/0;0:20x6; 446 rTX 3
2016-04-24_12:49:11 1461494951 0x6 446;133,133,133,136,134,132,12d,6/6b;0:f1/6c;0:0/0;0:0/0;0:20x6; 447 rTX 6
2016-04-24_12:51:12 1461495072 0x6 447;169,167,168,168,168,16b,16a,6/6b;0:f1/6b;0:0/0;0:0/0;0:20x6; 448 rTX 7
2016-04-24_13:00:12 1461495612 0x6 0; BOOT
2016-04-24_13:06:12 1461495972 0x6 455;111,113,112,10f,113,112,113,6/6b;0:f1/6b;0:0/0;0:0/0;0:20x6; 456 rTX 6
2016-04-24_13:08:11 1461496091 0x6 456;10c,10c,10c,10e,10c,10c,10c,5/6b;0:f1/6b;0:0/0;0:0/0;0:20x6; 457 rTX 5
2016-04-24_13:10:12 1461496212 0x6 457;f2,f7,f3,f5,f5,f7,f6,f5,f8,f6,f8,f5,f1,f5,f6,f5,f6,f5,f6,f6,f4,f5,f9,f5,f5-14f2,4ee-1:f5/6c;0:f1/68;0:0/0;0:0/0;0:2/6c;0:0/0;0:0/0;0:0/0;2:dd/69;0:0/0
2016-04-24_13:12:11 1461496331 0x6 458;2,e2,e2,e5,e2,e0,e2,e2,e1,e40:2/6b;0:0/0;0:0/0;0:0/0;0:d0x6; 459 rTX 3
2016-04-24_13:14:11 1461496451 0x6 459;cf,ce,ce,ce,ce,ce,ce,ce,cf,ce,ce,cd,ce,ce,cf,ce,ce,ce,ce,ce,ce,d1,cf,cd,cd-14ee,4ea-1:f5/6c;0:f1/6b;0:0/0;0:0/0;0:2/6b;0:0/0;0:0/0;0:0/0;0:dd/6a;0:0/0
2016-04-24_13:16:12 1461496572 0x6 460;c,bc,bd,bc,bc,bb,bc,bd,bc,bd0:2/6c;0:0/0;0:0/0;0:0/0;0:d0x6; 461 rTX 3
2016-04-24_13:19:12 1461496752 0x6 0; BOOT
2016-04-24_13:23:13 1461496993 0x6 463;a,86,85,87,86,86,86,87,86,860;0:2/6c;0:0/0;0:0/0;0:0/0;00x6; 464 rTX 2
2016-04-24_13:27:11 1461497231 0x6 465;d8,d8,d7,d9,d9,d8,d6,d9,d9,d8,d9,dd,d9,d8,da,d9,da,d5,db,da,da,d9,d9,da,da-14ca,4fa-1:f5/6c;0:f1/6c;0:0/0;0:0/0;0:2/6b;0:0/0;0:0/0;0:0/0;0:dc/6b;0:0/0
2016-04-24_13:29:13 1461497353 0x6 466;125,125,125,124,125,125,124,6/6c;0:f1/6b;0:0/0;0:0/0;0:20x6; 467 rTX 4
2016-04-24_13:31:12 1461497472 0x6 467;1e8,1eb,1ec,1ed,1ed,1ed,1e9,1ed,1ee,1ee,1ee,1ee,1ef,1ef,1f0,1f0,1f0,1f1,1f1,1ef,1f0,1f4,1f5,1f2,1f1-1504,4f7-1:f5/6b;0:f1/6b;0:0/0;0:0/0;0:2/6a;0:0/0;0:0/0;0:0/0;0:dc/68;0:0/0
2016-04-24_13:35:12 1461497712 0x6 469;1cb,1c9,1cb,1ca,1ca,1cc,1c9,1c8,1c9,1c9,1ca,1c8,1c9,1cd,1ca,1c9,1c9,1c9,1c9,1c9,1c7,1c8,1ca,1c7,1cb-15d0,4f0-1:f5/6c;0:f1/6b;0:0/0;0:0/0;0:2/6c;0:0/0;0:0/0;0:0/0;0:dc/6c;0:0/0
2016-04-24_13:38:12 1461497892 0x6 0; BOOT
2016-04-24_13:40:11 1461498011 0x6 0;1bd,1bb,1be,1bc,1bc,1bb,1bc,1bc,1bc,1be,1bb,1bc,1bc,1b9,1bf,1bc,1bf,1bc,1bb,1bc,1b9,1bc,1ba,1bd,1bc-159e,4f2-0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;00x6; 1 rTX 2
2016-04-24_13:42:11 1461498131 0x6 473;197,197,194,197,197,194,197,19c,195,195,197,194,197,195,196,196,195,194,196,196,197,197,195,197,193-15df,4d9-472:f3/6c;0:f1/6c;0:0/0;0:0/0;0:2/6c;0:0/0;0:0/0;0:0/0;0:dd/6b;0:0/0
2016-04-24_13:50:11 1461498611 0x6 477;153,154,157,154,154,154,153,157,154,159,152,155,154,154,155,158,153,154,157,153,156,153,153,154,152-15f9,4c4-1:f3/6a;0:f1/6b;0:0/0;0:0/0;0:2/6c;0:0/0;0:0/0;0:0/0;0:dc/6b;0:0/0
2016-04-24_13:52:12 1461498732 0x6 478;142,13f,13c,13c,141,140,142,3/6b;0:f0/6c;0:0/0;0:0/0;0:20x6; 479 rTX 5
2016-04-24_13:57:12 1461499032 0x6 0; BOOT
2016-04-24_14:05:12 1461499512 0x6 485;127,127,128,12a,127,127,126,3/6b;0:f0/6a;0:0/0;0:0/0;0:20x6; 486 rTX 6
2016-04-24_14:07:12 1461499632 0x6 486;11c,11a,11b,11b,11c,11f,11c,5/6b;0:ef/6c;0:0/0;0:0/0;0:20x6; 487 rTX 2
2016-04-24_14:09:11 1461499751 0x6 487;110,10f,10f,10f,10e,110,110,111,10e,110,10f,10e,110,10f,10f,10f,10e,111,111,109,110,10e,10f,10f,10f-1611,4c4-1:f3/6c;0:f0/6b;0:0/0;0:0/0;0:2/6b;0:0/0;0:0/0;0:0/0;0:db/69;0:0/0
2016-04-24_14:18:12 1461500292 0x6 0;9,e8,e9,e9,e9,e9,e9,e8,e9,e90;0:0/0;0:0/0;0:0/0;0:0/0;0:0x6; 1 rTX 4
2016-04-24_14:35:12 1461501312 0x6 0; BOOT
2016-04-24_14:37:12 1461501432 0x6 0;e6,e2,e6,e6,e5,e4,e6,e4,e6,e4,e5,e8,e6,e7,e6,e5,e6,e6,e6,e5,e5,e5,e5,e5,e5-14d4,516-0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0
2016-04-24_14:39:12 1461501552 0x6 502;d9,d9,dc,dd,d9,dc,d9,d9,d6,da,da,d8,d8,da,d8,db,d9,d9,d9,db,db,d9,d7,da,da-1514,4f8-501:f3/69;0:f1/6c;0:0/0;0:0/0;0:2/6a;0:0/0;0:0/0;0:0/0;0:db/68;0:0/0
2016-04-24_14:41:12 1461501672 0x6 503;c7,c7,c8,c7,c7,c8,c7,cb,c6,c7,c6,c3,c7,ca,c6,c6,c6,c6,c8,c7,c8,cb,c8,c6,c7-1522,4e6-1:f3/6c;0:f1/6c;0:0/0;0:0/0;0:2/6b;0:0/0;0:0/0;0:0/0;0:dc/6b;0:0/0
2016-04-24_14:43:12 1461501792 0x6 504;b2,b2,b1,b1,b1,b1,b2,b5,b2,b2,b2,b1,b2,b2,b2,b1,b1,b2,b1,b2,af,b2,ae,b2,b2-151e,4e3-1:f5/6c;0:f1/6c;0:0/0;0:0/0;0:2/6b;0:0/0;0:0/0;0:0/0;0:db/67;0:0/0
2016-04-24_14:45:12 1461501912 0x6 505;a0,a1,a0,a1,a0,a1,9f,a1,a1,a0,a0,a1,a1,a1,a1,a0,a1,a0,9f,a0,a0,a0,a0,a1,a0-1516,4e0-1:f5/6b;0:f0/6c;0:0/0;0:0/0;0:2/6b;0:0/0;0:0/0;0:0/0;0:db/6b;0:0/0
2016-04-24_14:47:12 1461502032 0x6 506;95,92,92,91,93,8f,92,92,91,92,92,91,94,98,91,92,92,92,92,93,94,92,90,95,8e-1506,4dc-1:f5/6c;0:f1/6a;0:0/0;0:0/0;0:2/6c;0:0/0;0:0/0;0:0/0;0:db/6a;0:0/0
2016-04-24_14:51:13 1461502273 0x6 508;7b,7a,7b,7a,7a,7b,78,79,7b,7a,7a,79,7a,79,7a,7a,7f,7a,7b,79,7a,79,7b,7b,7c-14e0,4de-1:f6/6c;0:f1/6c;0:0/0;0:0/0;0:2/6a;0:0/0;0:0/0;0:0/0;0:db/69;0:0/0
2016-04-24_14:56:12 1461502572 0x6 0;67,64,67,66,67,67,67,68,66,65,66,6d,67,66,67,67,66,65,67,66,67,66,65,66,67-1432,521-0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0
2016-04-24_15:00:12 1461502812 0x6 513;5b,5b,5b,5b,5b,5b,5b,5b,5b,5b,5b,5b,5b,5c,5b,5b,5b,5a,5b,5a,5b,5c,5b,5b,5b-1459,4fe-1:f6/6c;0:f1/6b;0:0/0;0:0/0;0:2/6b;0:0/0;0:0/0;0:0/0;0:dc/67;0:0/0
2016-04-24_15:02:13 1461502933 0x6 514;6,57,56,55,56,56,52,56,57,560:2/6b;0:0/0;0:0/0;0:0/0;0:d0x6; 515 rTX 6
2016-04-24_15:06:13 1461503173 0x6 516;4c,4d,4c,4d,4c,4c,4d,4e,4d,4d,4d,4d,4d,4f,4b,53,4d,4d,49,4c,4d,4d,4e,4d,4b-1431,4fa-1:f6/6b;0:f1/6b;0:0/0;0:0/0;0:2/6c;0:0/0;0:0/0;0:0/0;0:d0x6; 517 rTX 5
2016-04-24_15:08:12 1461503292 0x6 517;8,48,47,48,49,48,49,48,49,490:2/6a;0:0/0;0:0/0;0:0/0;0:d0x6; 518 rTX 3
2016-04-24_15:15:13 1461503713 0x6 0;8,3a,3a,3a,39,37,39,38,39,3a0;0:0/0;0:0/0;0:0/0;0:0/0;0:0x6; 1 rTX 7
2016-04-24_15:17:13 1461503833 0x6 521;6,36,37,37,36,35,3c,3c,36,360;0:2/6c;0:0/0;0:0/0;0:0/0;00x6; 522 rTX 6
2016-04-24_15:32:12 1461504732 0x6 0; BOOT
2016-04-24_15:40:11 1461505211 0x6 533;13,14,15,f,13,13,14,14,11,12,14,14,14,14,13,11,14,15,13,15,14,12,14,13,13-1353,519-1:f7/6c;0:f1/6c;0:0/0;0:0/0;0:2/6b;0:0/0;0:0/0;0:0/0;0:dc0x6; 534 rTX 5
2016-04-24_15:44:11 1461505451 0x6 535;f,f,f,d,10,16,f,f,f,f,10,f,10,f,f,f,f,f,e,10,10,10,f,f,e-1348,512-1:f7/6b;0:f1/6c;0:0/0;0:0/0;0:2/6b;0:0/0;0:0/0;0:0/0;0:dc/6b;0:0/0
2016-04-24_15:46:12 1461505572 0x6 536;c,d,c,c,d,c,e,c,d,c,c,d,d,d,d,e,c,c,d,d,d,b,c,e,e-1340,511-1:f7/6c;0:f1/6c;0:0/0;0:0/0;0:2/6a;0:0/0;0:0/0;0:0/0;0:dc/6a;0:0/0
2016-04-24_15:48:12 1461505692 0x6 537;b,c,b,c,c,c,b,c,a,c,c-1338,50:dc/6a;0:0/0
2016-04-24_15:51:12 1461505872 0x6 0; BOOT
2016-04-24_15:53:12 1461505992 0x6 0;4,8,6,7,9,7,a,9,4,8,9,7,8,8,7,8,7,8,a,7,6,7,7,8,7-12a5,54f-0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0
2016-04-24_15:55:12 1461506112 0x6 541;7,6,6,6,6,7,6,7,7,7,7-12d4,50:dc/69;0:0/0
2016-04-24_15:57:12 1461506232 0x6 542;6,5,6,5,6,5,3,5,5,5,5-12e0,50:dc/69;0:0/0
2016-04-24_15:59:12 1461506352 0x6 543;4,5,5,5,5,4,4,5,4,4,5,4,5,4,4,5,5,4,5,4,4,5,5,5,5-12e2,51f-0:f7/6a;0:f1/6c;0:0/0;0:0/0;0:2/6b;0:0/0;0:0/0;0:0/0;0:dd/69;0:0/0
2016-04-24_16:01:12 1461506472 0x6 544;4,4,4,4,4,4,4,4,3,4,4-12e2,50:dd/6b;0:0/0
2016-04-24_16:03:12 1461506592 0x6 545;3,4,4,4,4,3,4,4,3,4,3,2,3,4,3,4,4,4,3,3,3,3,4,4,3-12de,51a-0:f7/68;0:f1/6b;0:0/0;0:0/0;0:3/6b;0:0/0;0:0/0;0:0/0;0:dc/6a;0:0/0
2016-04-24_16:05:12 1461506712 0x6 546;3,3,3,3,7,2,3,2,2,3,3,0,3,4,3,3,7,3,3,3,4,3,2,3,3-12dc,519-0:f7/6c;0:f1/6c;0:0/0;0:0/0;0:3/6c;0:0/0;0:0/0;0:0/0;0:dd/69;0:0/0
2016-04-24_16:07:12 1461506832 0x6 547;2,3,8,2,3,2,0,4,3,1,2,2,2,3,2,2,3,3,0,4,3,3,9,3,3-12d8,518-0:f7/6b;0:f1/6b;0:0/0;0:0/0;0:3/6b;0:0/0;0:0/0;0:0/0;0:dd/6a;0:0/0
2016-04-24_16:12:11 1461507131 0x6 0;2,1,8,6,1,2,1,1,2,2,2,3,2,2,2,3,3,6,6,2,3,2,2,2,2-1256,558-0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0
2016-04-24_16:14:12 1461507252 0x6 550;2,2,1,1,5,1,2,4,2,2,2,1,1,2,0,3,3,2,2,1,2,2,3,2,3-1296,53a-0:f7/6c;0:f2/6a;0:0/0;0:0/0;0:3/6c;0:0/0;0:0/0;0:0/0;0:dd/69;0:0/0
2016-04-24_16:18:11 1461507491 0x6 552;2,1,4,2,1,2,1,1,2,2,0,2,4,1,2,2,0,2,2,1,3,2,2,0,1-12a6,526-0:f7/6c;0:f2/6c;0:0/0;0:0/0;0:3/6b;0:0/0;0:0/0;0:0/0;0:dd/67;0:0/0
2016-04-24_16:20:12 1461507612 0x6 553;3,1,6,2,1,4,0,0,2,4,2-12a7,50:dd/6a;0:0/0
2016-04-24_16:22:11 1461507731 0x6 554;4,2,8,2,2,1,2,1,3,2,2,1,5,4,1,2,0,1,2,5,0,3,2,2,0-12a6,51f-0:f7/6c;0:f2/6c;0:0/0;0:0/0;0:3/6a;0:0/0;0:0/0;0:0/0;0:dc/6a;0:0/0
2016-04-24_16:24:12 1461507852 0x6 555;3,2,3,3,2,0,3,2,2,2,2,2,5,1,1,2,2,2,5,2,2,0,2,0,0-12a4,51e-0:f7/6b;0:f1/6c;0:0/0;0:0/0;0:3/6c;0:0/0;0:0/0;0:0/0;0:dc/6b;0:0/0
2016-04-24_16:26:12 1461507972 0x6 556;2,1,9,1,0,2,2,0,5,2,1-12a2,50:dd/68;0:0/0
2016-04-24_16:29:12 1461508152 0x6 0; BOOT
2016-04-24_16:31:12 1461508272 0x6 0;0,2,2,5,2,2,3,3,2,4,2,1,2,2,1,1,1,2,2,4,2,2,2,1,0-1224,55d-0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0
2016-04-24_16:33:12 1461508392 0x6 560;1,1,3,1,0,2,1,1,2,5,2,1,2,2,2,1,1,2,2,2,4,1,2,2,0-1262,540-559:f7/6c;0:f2/6b;0:0/0;0:0/0;0:3/6c;0:0/0;0:0/0;0:0/0;0:dd/6a;0:0/0
2016-04-24_16:35:12 1461508512 0x6 561;1,2,2,2,0,2,1,1,2,2,1-1276,50:dc/67;0:0/0
2016-04-24_16:39:12 1461508752 0x6 563;1,2,4,7,2,3,4,2,1,2,3,4,3,2,1,2,1,7,0,2,2,0,2,1,2-1282,524-1:f7/6a;0:f2/6c;0:0/0;0:0/0;0:3/6c;0:0/0;0:0/0;0:0/0;0:dd/69;0:0/0
2016-04-24_16:41:12 1461508872 0x6 564;2,5,2,1,7,1,2,1,2,2,1-1285,50:dd/6b;0:0/0
2016-04-24_16:45:12 1461509112 0x6 566;2,6,6,7,2,2,1,6,2,2,2,2,5,2,2,1,2,2,0,0,2,0,0,2,2-128a,51f-1:f7/6b;0:f2/6b;0:0/0;0:0/0;0:3/6a;0:0/0;0:0/0;0:0/0;0:dd/6b;0:0/0
2016-04-24_16:48:12 1461509292 0x6 0; BOOT
2016-04-24_16:50:11 1461509411 0x6 0;2,0,2,2,2,2,2,2,2,0,2,2,2,2,2,2,3,2,1,2,6,2,2,2,2-121a,560-0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0
2016-04-24_16:52:12 1461509532 0x6 570;1,2,1,5,0,2,3,2,0,4,2-1258,50;0:dd/68;0:0/0
2016-04-24_16:54:11 1461509651 0x6 571;2,2,2,2,2,1,2,5,2,2,1-1270,50:dd/69;0:0/0
2016-04-24_17:00:11 1461510011 0x6 574;1,2,1,2,3,2,2,3,2,1,2,2,2,2,5,2,2,2,2,2,2,4,1,0,2-1294,522-1:f7/6c;0:f3/6b;0:0/0;0:0/0;0:3/6b;0:0/0;0:0/0;0:0/0;0:dd/6b;0:0/0
2016-04-24_17:02:11 1461510131 0x6 575;1,0,2,2,2,2,0,5,4,2,2,1,2,0,1,2,1,0,1,2,2,2,5,3,2-129a,520-1:f7/6c;0:f3/6c;0:0/0;0:0/0;0:3/6c;0:0/0;0:0/0;0:0/0;0:dd/66;0:0/0
2016-04-24_17:04:12 1461510252 0x6 576;5,3,2,2,3,0,2,4,2,2,2-129e,50:dd/69;0:0/0
2016-04-24_17:07:12 1461510432 0x6 0; BOOT
2016-04-24_17:09:11 1461510551 0x6 0;2,2,2,2,2,3,2,2,5,2,2,4,3,2,2,2,3,0,2,2,4,0,1,1,1-1228,558-0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0
2016-04-24_17:11:11 1461510671 0x6 579;2,1,2,1,3,1,1,2,2,1,0-126a,50:dd/6a;0:0/0
2016-04-24_17:13:11 1461510791 0x6 580;0,1,2,1,2,4,2,2,2,2,2,0,1,2,2,2,1,5,1,2,1,1,0,2,2-127a,528-0:f7/6b;0:f2/6c;0:0/0;0:0/0;0:3/69;0:0/0;0:0/0;0:0/0;0:dc/6a;0:0/0
2016-04-24_17:15:12 1461510912 0x6 581;2,0,2,7,2,1,0,4,0,2,2-1282,50:dd/6a;0:0/0
2016-04-24_17:17:12 1461511032 0x6 582;0,3,4,0,2,2,2,6,2,2,0,3,0,0,0,0,2,2,2,0,2,2,0,2,2-1286,520-0:f7/6b;0:f3/6b;0:0/0;0:0/0;0:3/6c;0:0/0;0:0/0;0:0/0;0:dd/6a;0:0/0
2016-04-24_17:19:11 1461511151 0x6 583;2,2,5,2,2,2,0,0,2,3,1,2,2,5,2,2,0,2,0,2,1,1,2,2,2-128b,51e-0:f7/6b;0:f3/69;0:0/0;0:0/0;0:3/6c;0:0/0;0:0/0;0:0/0;0:dd/6a;0:0/0
2016-04-24_17:21:11 1461511271 0x6 584;2,4,0,2,1,0,2,2,3,2,0-128c,50:dd/6a;0:0/0
2016-04-24_17:23:12 1461511392 0x6 585;2,2,2,2,1,2,2,1,0,1,4-128c,50:dc/69;0:0/0
2016-04-24_17:26:12 1461511572 0x6 0; BOOT
2016-04-24_17:28:12 1461511692 0x6 0;0,1,2,2,1,0,2,1,2,0,1-1210,5;0:0/0
2016-04-24_17:30:12 1461511812 0x6 589;2,4,0,1,2,2,1,2,2,2,1-124e,50;0:dd/69;0:0/0
2016-04-24_17:32:11 1461511931 0x6 590;1,6,1,2,1,1,1,2,0,3,1,1,2,2,0,2,1,1,2,3,1,3,0,2,2-125c,52a-1:f7/6c;0:f3/6b;0:0/0;0:0/0;0:3/6b;0:0/0;0:0/0;0:0/0;0:dd/69;0:0/0
2016-04-24_17:34:11 1461512051 0x6 591;0,2,1,3,2,2,2,3,3,2,2,2,2,2,2,1,2,3,0,0,2,2,3,2,2-1260,524-1:f7/6c;0:f3/6b;0:0/0;0:0/0;0:3/6c;0:0/0;0:0/0;0:0/0;0:dd/6b;0:0/0
2016-04-24_17:36:12 1461512172 0x6 592;1,2,2,2,2,1,2,2,2,2,2-1264,50:dd/6b;0:0/0
2016-04-24_17:38:12 1461512292 0x6 593;1,2,2,2,2,4,2,3,2,1,2-1266,50:dd/6b;0:0/0
2016-04-24_17:40:12 1461512412 0x6 594;2,1,2,5,1,2,2,2,2,3,0,2,0,0,2,2,2,2,2,1,1,1,2,1,0-1268,51c-1:f7/6b;0:f3/6a;0:0/0;0:0/0;0:3/6b;0:0/0;0:0/0;0:0/0;0:dd/6b;0:0/0
2016-04-24_17:42:11 1461512531 0x6 595;1,2,2,2,3,2,3,2,6,3,1,2,2,1,2,2,2,2,0,3,5,2,1,2,1-126a,51c-1:f7/6c;0:f5/6a;0:0/0;0:0/0;0:3/6c;0:0/0;0:0/0;0:0/0;0:dd/69;0:0/0
