2016-04-16_03:08:13 1460768893 0x6; 13 rTX 0
2016-04-16_03:34:59 1460770499 0x1; 27 rTX 0
2016-04-16_04:24:40 1460773480 0x6; 52 rTX 0
2016-04-16_05:02:36 1460775756 0x1; 1 rTX 0
2016-04-16_05:02:36 1460775756 0x1; 1 rTX 1
2016-04-16_05:02:36 1460775756 0x1; 1 rTX 2
2016-04-16_05:02:36 1460775756 0x1; 1 rTX 3
2016-04-16_05:02:36 1460775756 0x1; 1 rTX 4
2016-04-16_05:02:36 1460775756 0x1; 1 rTX 5
2016-04-16_05:02:36 1460775756 0x1; 1 rTX 6
2016-04-16_05:02:37 1460775757 0x1; 1 rTX 7
2016-04-16_05:02:39 1460775759 0x1; 1 rTX 8
2016-04-16_05:02:41 1460775761 0x6; 1 rTX 0
2016-04-16_05:02:41 1460775761 0x6; 1 rTX 1
2016-04-16_05:02:41 1460775761 0x6; 1 rTX 2
2016-04-16_05:02:41 1460775761 0x1; 1 rTX 9
2016-04-16_05:02:47 1460775767 0x1; 1 rTX 10
2016-04-16_05:03:00 1460775780 0x1; 1 rTXERR
2016-04-16_05:04:36 1460775876 0x1; 72 rTX 0
2016-04-16_05:04:36 1460775876 0x1; 72 rTX 1
2016-04-16_05:04:36 1460775876 0x1; 72 rTX 2
2016-04-16_05:04:36 1460775876 0x1; 72 rTX 3
2016-04-16_05:04:36 1460775876 0x1; 72 rTX 4
2016-04-16_05:04:36 1460775876 0x1; 72 rTX 5
2016-04-16_05:04:36 1460775876 0x1; 72 rTX 6
2016-04-16_05:04:37 1460775877 0x1; 72 rTX 7
2016-04-16_05:04:39 1460775879 0x1; 72 rTX 8
2016-04-16_05:04:41 1460775881 0x6; 72 rTX 0
2016-04-16_05:04:42 1460775882 0x1; 72 rTX 9
2016-04-16_05:04:49 1460775889 0x1; 72 rTX 10
2016-04-16_05:05:00 1460775900 0x1; 72 rTXERR
2016-04-16_05:06:36 1460775996 0x1; 73 rTX 0
2016-04-16_05:06:36 1460775996 0x1; 73 rTX 1
2016-04-16_05:06:36 1460775996 0x1; 73 rTX 2
2016-04-16_05:06:36 1460775996 0x1; 73 rTX 3
2016-04-16_05:06:36 1460775996 0x1; 73 rTX 4
2016-04-16_05:06:36 1460775996 0x1; 73 rTX 5
2016-04-16_05:06:36 1460775996 0x1; 73 rTX 6
2016-04-16_05:06:37 1460775997 0x1; 73 rTX 7
2016-04-16_05:06:38 1460775998 0x1; 73 rTX 8
2016-04-16_05:06:42 1460776002 0x1; 73 rTX 9
2016-04-16_05:06:48 1460776008 0x1; 73 rTX 10
2016-04-16_05:06:57 1460776017 0x1; 73 rTXERR
2016-04-16_05:09:13 1460776153 0x1; 74 rTX 0
2016-04-16_05:09:13 1460776153 0x6; 74 rTX 0
2016-04-16_05:10:41 1460776241 0x1; 75 rTX 0
2016-04-16_05:10:41 1460776241 0x1; 75 rTX 1
2016-04-16_05:10:41 1460776241 0x1; 75 rTX 2
2016-04-16_05:10:41 1460776241 0x1; 75 rTX 3
2016-04-16_05:10:41 1460776242 0x1; 75 rTX 4
2016-04-16_05:10:42 1460776242 0x1; 75 rTX 5
2016-04-16_05:10:42 1460776242 0x1; 75 rTX 6
2016-04-16_05:10:42 1460776242 0x1; 75 rTX 7
2016-04-16_05:10:42 1460776242 0x1; 75 rTX 8
2016-04-16_05:10:42 1460776242 0x1; 75 rTX 9
2016-04-16_05:10:46 1460776246 0x1; 75 rTX 10
2016-04-16_05:10:46 1460776246 0x6; 75 rTX 0
2016-04-16_05:10:57 1460776257 0x1; 75 rTXERR
2016-04-16_05:12:36 1460776356 0x1; 76 rTX 0
2016-04-16_05:12:36 1460776356 0x1; 76 rTX 1
2016-04-16_05:12:36 1460776356 0x1; 76 rTX 2
2016-04-16_05:12:36 1460776356 0x1; 76 rTX 3
2016-04-16_05:12:36 1460776356 0x1; 76 rTX 4
2016-04-16_05:12:36 1460776356 0x1; 76 rTX 5
2016-04-16_05:12:36 1460776357 0x1; 76 rTX 6
2016-04-16_05:12:37 1460776357 0x1; 76 rTX 7
2016-04-16_05:12:39 1460776359 0x1; 76 rTX 8
2016-04-16_05:12:41 1460776361 0x6; 76 rTX 0
2016-04-16_05:12:41 1460776361 0x6; 76 rTX 1
2016-04-16_05:12:41 1460776361 0x6; 76 rTX 2
2016-04-16_05:12:41 1460776361 0x6; 76 rTX 3
2016-04-16_05:12:41 1460776361 0x6; 76 rTX 4
2016-04-16_05:12:41 1460776361 0x6; 76 rTX 5
2016-04-16_05:12:41 1460776361 0x6; 76 rTX 6
2016-04-16_05:12:42 1460776362 0x1; 76 rTX 9
2016-04-16_05:12:42 1460776362 0x6; 76 rTX 7
2016-04-16_05:12:44 1460776364 0x6; 76 rTX 8
2016-04-16_05:12:46 1460776366 0x6; 76 rTX 9
2016-04-16_05:12:49 1460776369 0x1; 76 rTX 10
2016-04-16_05:12:50 1460776370 0x6; 76 rTX 10
2016-04-16_05:12:58 1460776378 0x1; 76 rTXERR
2016-04-16_05:14:36 1460776476 0x1; 77 rTX 0
2016-04-16_05:14:36 1460776476 0x1; 77 rTX 1
2016-04-16_05:14:36 1460776476 0x1; 77 rTX 2
2016-04-16_05:14:36 1460776476 0x1; 77 rTX 3
2016-04-16_05:14:36 1460776476 0x1; 77 rTX 4
2016-04-16_05:14:36 1460776476 0x1; 77 rTX 5
2016-04-16_05:14:36 1460776476 0x1; 77 rTX 6
2016-04-16_05:14:37 1460776477 0x1; 77 rTX 7
2016-04-16_05:14:39 1460776479 0x1; 77 rTX 8
2016-04-16_05:14:41 1460776481 0x6; 77 rTX 0
2016-04-16_05:14:43 1460776483 0x1; 77 rTX 9
2016-04-16_05:14:47 1460776488 0x1; 77 rTX 10
2016-04-16_05:16:36 1460776596 0x1; 78 rTX 0
2016-04-16_05:16:36 1460776596 0x1; 78 rTX 1
2016-04-16_05:16:36 1460776596 0x1; 78 rTX 2
2016-04-16_05:16:36 1460776596 0x1; 78 rTX 3
2016-04-16_05:18:36 1460776716 0x1; 79 rTX 0
2016-04-16_05:18:36 1460776716 0x1; 79 rTX 1
2016-04-16_05:18:36 1460776716 0x1; 79 rTX 2
2016-04-16_05:18:36 1460776716 0x1; 79 rTX 3
2016-04-16_05:18:36 1460776716 0x1; 79 rTX 4
2016-04-16_05:18:36 1460776716 0x1; 79 rTX 5
2016-04-16_05:18:36 1460776716 0x1; 79 rTX 6
2016-04-16_05:18:37 1460776717 0x1; 79 rTX 7
2016-04-16_05:18:39 1460776719 0x1; 79 rTX 8
2016-04-16_05:18:42 1460776722 0x1; 79 rTX 9
2016-04-16_05:18:49 1460776729 0x1; 79 rTX 10
2016-04-16_05:19:01 1460776741 0x1; 79 rTXERR
2016-04-16_05:21:13 1460776873 0x1; 80 rTX 0
2016-04-16_05:21:13 1460776873 0x6; 80 rTX 0
2016-04-16_05:22:41 1460776961 0x1; 81 rTX 0
2016-04-16_05:22:41 1460776961 0x1; 81 rTX 1
2016-04-16_05:22:41 1460776961 0x1; 81 rTX 2
2016-04-16_05:22:41 1460776961 0x1; 81 rTX 3
2016-04-16_05:22:41 1460776961 0x1; 81 rTX 4
2016-04-16_05:22:41 1460776961 0x1; 81 rTX 5
2016-04-16_05:22:41 1460776961 0x1; 81 rTX 6
2016-04-16_05:22:41 1460776961 0x1; 81 rTX 7
2016-04-16_05:22:41 1460776961 0x1; 81 rTX 8
2016-04-16_05:22:42 1460776962 0x1; 81 rTX 9
2016-04-16_05:22:48 1460776968 0x1; 81 rTX 10
2016-04-16_05:24:36 1460777076 0x1; 82 rTX 0
2016-04-16_05:24:36 1460777076 0x1; 82 rTX 1
2016-04-16_05:24:41 1460777081 0x6; 82 rTX 0
2016-04-16_05:26:36 1460777196 0x1; 83 rTX 0
2016-04-16_05:26:36 1460777196 0x1; 83 rTX 1
2016-04-16_05:26:36 1460777196 0x1; 83 rTX 2
2016-04-16_05:26:36 1460777196 0x1; 83 rTX 3
2016-04-16_05:26:36 1460777196 0x1; 83 rTX 4
2016-04-16_05:26:36 1460777196 0x1; 83 rTX 5
2016-04-16_05:26:37 1460777197 0x1; 83 rTX 6
2016-04-16_05:26:37 1460777197 0x1; 83 rTX 7
2016-04-16_05:26:39 1460777199 0x1; 83 rTX 8
2016-04-16_05:26:41 1460777201 0x6; 83 rTX 0
2016-04-16_05:26:41 1460777201 0x6; 83 rTX 1
2016-04-16_05:26:42 1460777202 0x1; 83 rTX 9
2016-04-16_05:26:46 1460777206 0x1; 83 rTX 10
2016-04-16_05:26:57 1460777217 0x1; 83 rTXERR
2016-04-16_05:28:36 1460777316 0x1; 84 rTX 0
2016-04-16_05:28:36 1460777316 0x1; 84 rTX 1
2016-04-16_05:28:36 1460777316 0x1; 84 rTX 2
2016-04-16_05:28:36 1460777316 0x1; 84 rTX 3
