2016-05-31_04:20:23 1464661223 0xB, A 49 2.24 2.07-0.52
2016-05-31_04:21:13 1464661273 0xB, 9 50 3.35 2.83-1.19
2016-05-31_04:22:23 1464661343 0xB, A 50 2.20 2.15-0.13
2016-05-31_04:23:13 1464661393 0xB, 9 51 2.72 1.96-2.32
2016-05-31_04:24:23 1464661463 0xB, A 51 2.44 2.35-0.23
2016-05-31_04:25:13 1464661513 0xB, 9 52 3.00 2.31-1.82
2016-05-31_04:26:23 1464661583 0xB, A 52 2.20 2.35 0.49
2016-05-31_04:27:13 1464661633 0xB, 9 53 3.68 2.31-3.26
2016-05-31_04:28:23 1464661703 0xB, A 53 2.31 2.79 1.33
2016-05-31_04:31:13 1464661873 0xB, 9 55 4.07 2.96-2.27
2016-05-31_04:33:13 1464661993 0xB, 9 56 4.44 3.07-2.58
2016-05-31_04:33:23 1464662003 0xB, A 1 3.96 3.63-0.59
2016-05-31_04:35:13 1464662113 0xB, 9 57 4.96 4.32-0.97
2016-05-31_04:35:23 1464662123 0xB, A 2 3.88 4.03 0.28
2016-05-31_04:37:13 1464662233 0xB, 9 58 5.96 4.19-2.47
2016-05-31_04:37:23 1464662243 0xB, A 3 4.88 4.63-0.35
2016-05-31_04:39:13 1464662353 0xB, 9 59 6.67 5.03-1.99
2016-05-31_04:39:23 1464662363 0xB, A 4 5.80 4.67-1.51
2016-05-31_04:41:13 1464662473 0xB, 9 60 7.92 6.11-1.82
2016-05-31_04:41:23 1464662483 0xB, A 5 5.92 6.12 0.23
2016-05-31_04:43:13 1464662593 0xB, 9 61 8.39 7.23-1.05
2016-05-31_04:43:23 1464662603 0xB, A 6 7.63 6.64-0.99
2016-05-31_04:45:13 1464662713 0xB, 9 62 10.15 8.39-1.34
2016-05-31_04:45:23 1464662723 0xB, A 7 8.72 9.00 0.22
2016-05-31_04:47:13 1464662833 0xB, 9 63 12.43 10.11-1.46
2016-05-31_04:47:23 1464662843 0xB, A 8 10.47 10.39-0.05
2016-05-31_04:51:13 1464663073 0xB, 9 65 17.23 13.96-1.49
2016-05-31_04:53:13 1464663193 0xB, 9 66 20.71 16.28-1.70
2016-05-31_04:53:23 1464663203 0xB, A 1 17.63 17.00-0.26
2016-05-31_04:55:13 1464663313 0xB, 9 67 23.68 18.87-1.60
2016-05-31_04:55:22 1464663322 0xB, A 2 20.92 19.75-0.40
2016-05-31_04:57:13 1464663433 0xB, 9 68 28.00 23.07-1.36
2016-05-31_04:57:22 1464663442 0xB, A 3 24.28 22.83-0.43
2016-05-31_04:59:13 1464663553 0xB, 9 69 32.63 26.31-1.52
2016-05-31_04:59:22 1464663562 0xB, A 4 28.60 26.83-0.44
2016-05-31_05:01:13 1464663673 0xB, 9 70 36.84 30.95-1.23
2016-05-31_05:01:22 1464663682 0xB, A 5 32.11 30.63-0.33
2016-05-31_05:03:13 1464663793 0xB, 9 71 43.08 34.68-1.53
2016-05-31_05:03:22 1464663802 0xB, A 6 37.63 35.43-0.42
2016-05-31_05:05:13 1464663913 0xB, 9 72 48.40 40.27-1.30
2016-05-31_05:05:22 1464663922 0xB, A 7 42.27 39.92-0.40
2016-05-31_05:07:13 1464664033 0xB, 9 73 54.63 45.43-1.30
2016-05-31_05:07:22 1464664042 0xB, A 8 48.88 45.96-0.43
2016-05-31_05:11:13 1464664273 0xB, 9 75 69.23 57.56-1.30
2016-05-31_05:13:13 1464664393 0xB, 9 76 77.40 64.08-1.33
2016-05-31_05:13:22 1464664402 0xB, A 1 68.12 64.79-0.35
2016-05-31_05:15:13 1464664513 0xB, 9 77 86.31 71.51-1.33
2016-05-31_05:15:22 1464664522 0xB, A 2 76.19 72.35-0.36
2016-05-31_05:17:13 1464664633 0xB, 9 78 98.00 78.91-1.53
2016-05-31_05:17:22 1464664642 0xB, A 3 84.59 79.67-0.42
2016-05-31_05:19:13 1464664753 0xB, 9 79 109.51 86.91-1.63
2016-05-31_05:19:22 1464664762 0xB, A 4 92.95 88.24-0.36
2016-05-31_05:21:12 1464664872 0xB, 9 80 123.08 94.95-1.83
2016-05-31_05:21:22 1464664882 0xB, A 5 101.19 95.92-0.37
2016-05-31_05:23:12 1464664992 0xB, 9 81 136.60 103.80-1.94
2016-05-31_05:23:21 1464665001 0xB, A 6 111.36 104.63-0.44
2016-05-31_05:25:12 1464665112 0xB, 9 82 151.36 112.44-2.10
2016-05-31_05:25:21 1464665121 0xB, A 7 120.55 113.08-0.45
2016-05-31_05:27:12 1464665232 0xB, 9 83 167.36 121.91-2.24
2016-05-31_05:27:21 1464665241 0xB, A 8 130.16 122.27-0.44
2016-05-31_05:31:13 1464665473 0xB, 9 85 206.24 140.80-2.70
2016-05-31_05:33:12 1464665592 0xB, 9 86 222.39 150.39-2.76
2016-05-31_05:33:22 1464665602 0xB, A 1 162.03 152.00-0.45
2016-05-31_05:35:12 1464665712 0xB, 9 87 247.08 160.67-3.04
2016-05-31_05:35:22 1464665722 0xB, A 2 171.55 161.87-0.41
2016-05-31_05:37:12 1464665832 0xB, 9 88 267.79 170.72-3.18
2016-05-31_05:37:22 1464665842 0xB, A 3 182.32 171.19-0.44
2016-05-31_05:39:12 1464665952 0xB, 9 89 286.64 180.16-3.28
2016-05-31_05:39:22 1464665962 0xB, A 4 192.67 180.95-0.44
2016-05-31_05:41:12 1464666072 0xB, 9 90 305.55 190.11-3.35
2016-05-31_05:41:22 1464666082 0xB, A 5 203.91 191.71-0.43
2016-05-31_05:43:12 1464666192 0xB, 9 91 334.39 200.91-3.60
2016-05-31_05:43:22 1464666202 0xB, A 6 214.03 202.11-0.40
2016-05-31_05:45:12 1464666312 0xB, 9 92 362.27 210.80-3.83
2016-05-31_05:45:22 1464666322 0xB, A 7 224.96 211.91-0.42
2016-05-31_05:47:12 1464666432 0xB, 9 93 387.92 220.91-3.98
2016-05-31_05:47:22 1464666442 0xB, A 8 235.80 221.19-0.45
2016-05-31_05:51:12 1464666672 0xB, 9 95 440.35 241.60-4.25
2016-05-31_05:53:12 1464666792 0xB, 9 96 471.48 252.16-4.43
2016-05-31_05:53:27 1464666807 0xB, A 1 270.67 253.59-0.46
2016-05-31_05:55:13 1464666913 0xB, 9 97 493.44 262.39-4.47
2016-05-31_05:55:27 1464666927 0xB, A 2 280.83 264.00-0.43
2016-05-31_05:57:12 1464667032 0xB, 9 98 520.76 272.60-4.58
2016-05-31_05:57:27 1464667047 0xB, A 3 293.07 274.59-0.46
2016-05-31_05:59:13 1464667153 0xB, 9 99 558.28 282.92-4.81
2016-05-31_05:59:27 1464667167 0xB, A 4 303.64 285.32-0.44
2016-05-31_06:01:13 1464667273 0xB, 9 100 600.23 292.83-5.08
2016-05-31_06:01:27 1464667287 0xB, A 5 314.35 293.87-0.47
2016-05-31_06:03:13 1464667393 0xB, 9 101 636.11 302.51-5.26
2016-05-31_06:03:28 1464667408 0xB, A 6 324.83 304.19-0.46
2016-05-31_06:05:13 1464667513 0xB, 9 102 669.91 312.23-5.40
2016-05-31_06:05:28 1464667528 0xB, A 7 334.95 312.51-0.49
2016-05-31_06:07:13 1464667633 0xB, 9 103 715.03 321.11-5.66
2016-05-31_06:07:28 1464667648 0xB, A 8 345.07 322.75-0.47
2016-05-31_06:11:13 1464667873 0xB, 9 105 776.15 394.60-4.79
2016-05-31_06:13:13 1464667993 0xB, 9 106 807.88 545.40-2.78
2016-05-31_06:13:22 1464668002 0xB, A 1 647.40 553.39-1.11
2016-05-31_06:15:13 1464668113 0xB, 9 107 846.71 585.84-2.60
2016-05-31_06:15:22 1464668122 0xB, A 2 683.32 585.72-1.09
2016-05-31_06:17:13 1464668233 0xB, 9 108 882.52 612.96-2.58
2016-05-31_06:17:22 1464668242 0xB, A 3 713.88 614.47-1.06
2016-05-31_06:19:13 1464668353 0xB, 9 109 913.28 623.15-2.70
2016-05-31_06:19:22 1464668362 0xB, A 4 692.15 620.47-0.77
2016-05-31_06:21:13 1464668473 0xB, 9 110 943.59 472.83-4.89
2016-05-31_06:21:22 1464668482 0xB, A 5 521.32 468.32-0.75
2016-05-31_06:23:13 1464668593 0xB, 9 111 967.84 559.67-3.87
2016-05-31_06:23:22 1464668602 0xB, A 6 642.20 557.95-0.99
2016-05-31_06:25:13 1464668713 0xB, 9 112 990.79 444.27-5.67
2016-05-31_06:25:22 1464668722 0xB, A 7 512.03 440.32-1.06
2016-05-31_06:27:13 1464668833 0xB, 9 113 1010.32 496.07-5.03
2016-05-31_06:27:22 1464668842 0xB, A 8 558.00 505.23-0.70
2016-05-31_06:31:13 1464669073 0xB, 9 115 1019.44 474.48-5.41
2016-05-31_06:33:13 1464669193 0xB, 9 116 1067.83 441.95-6.24
2016-05-31_06:35:13 1464669313 0xB, 9 117 1076.31 447.72-6.21
2016-05-31_06:35:42 1464669342 0xB, A 117 472.44 449.91-0.34
2016-05-31_06:37:13 1464669433 0xB, 9 118 1082.95 456.55-6.11
2016-05-31_06:37:42 1464669462 0xB, A 118 481.04 458.36-0.34
2016-05-31_06:39:13 1464669553 0xB, 9 119 1088.59 464.76-6.02
2016-05-31_06:39:42 1464669582 0xB, A 119 489.60 466.79-0.33
2016-05-31_06:41:42 1464669702 0xB, A 120 496.55 474.23-0.32
2016-05-31_06:43:42 1464669822 0xB, A 121 502.83 479.03-0.34
2016-05-31_06:45:42 1464669942 0xB, A 122 508.51 484.79-0.33
2016-05-31_06:45:43 1464669943 0xB, 9 120 1106.00 485.64-5.82
2016-05-31_06:47:42 1464670062 0xB, A 123 515.35 490.15-0.35
2016-05-31_06:47:43 1464670063 0xB, 9 121 1108.92 489.79-5.78
