2016-06-04_02:36:06 1465000566 0x9, 2 1 2.76 2.40-0.98
2016-06-04_02:36:09 1465000569 0x9, 5 1 2.11 2.40 0.87
2016-06-04_02:36:10 1465000570 0x9, 6 1 1.96 2.55 1.89
2016-06-04_02:38:06 1465000686 0x9, 2 2 1.84 2.48 2.11
2016-06-04_02:38:09 1465000689 0x9, 5 2 1.96 1.67-1.09
2016-06-04_02:38:10 1465000690 0x9, 6 2 1.67 2.03 1.37
2016-06-04_03:08:55 1465002535 0x9, 2 3 1.20 2.16 4.16
2016-06-04_03:08:58 1465002538 0x9, 5 3 2.24 2.40 0.48
2016-06-04_03:08:59 1465002539 0x9, 6 3 1.91 1.48-1.84
2016-06-04_03:10:54 1465002654 0x9, 1 4 2.64 2.11-1.55
2016-06-04_03:10:55 1465002655 0x9, 2 4 1.96 2.07 0.42
2016-06-04_03:10:58 1465002658 0x9, 5 4 1.72 2.27 1.99
2016-06-04_03:10:59 1465002659 0x9, 6 4 2.07 2.00-0.27
2016-06-04_03:12:55 1465002775 0x9, 2 5 2.00 2.52 1.63
2016-06-04_03:12:58 1465002778 0x9, 5 5 2.27 1.84-1.51
2016-06-04_03:12:59 1465002779 0x9, 6 5 1.96 2.27 1.07
2016-06-04_03:14:02 1465002842 0x9, A 5 1.79 1.63-0.65
2016-06-04_03:14:55 1465002895 0x9, 2 6 1.76 2.27 1.83
2016-06-04_03:14:58 1465002898 0x9, 5 6 1.88 2.16 0.98
2016-06-04_03:14:59 1465002899 0x9, 6 6 2.00 2.88 2.58
2016-06-04_03:16:02 1465002962 0x9, A 6 1.55 2.03 1.89
2016-06-04_03:16:55 1465003015 0x9, 2 7 1.79 2.03 0.88
2016-06-04_03:16:58 1465003018 0x9, 5 7 1.55 1.96 1.61
2016-06-04_03:16:59 1465003019 0x9, 6 7 1.72 2.59 2.92
2016-06-04_03:18:02 1465003082 0x9, A 7 1.91 1.67-0.94
2016-06-04_03:18:55 1465003135 0x9, 2 8 1.67 2.44 2.64
2016-06-04_03:18:58 1465003138 0x9, 5 8 1.88 1.79-0.30
2016-06-04_03:18:59 1465003139 0x9, 6 8 1.84 2.64 2.55
2016-06-04_03:20:02 1465003202 0x9, A 8 1.91 2.07 0.56
2016-06-04_03:20:55 1465003255 0x9, 2 9 1.52 2.27 2.87
2016-06-04_03:20:58 1465003258 0x9, 5 9 1.91 2.44 1.69
2016-06-04_03:20:59 1465003259 0x9, 6 9 1.76 1.91 0.61
2016-06-04_03:22:02 1465003322 0x9, A 9 2.68 2.07-1.79
2016-06-04_03:22:55 1465003375 0x9, 2 10 1.64 2.03 1.54
2016-06-04_03:22:58 1465003378 0x9, 5 10 1.76 2.44 2.31
2016-06-04_03:22:59 1465003379 0x9, 6 10 1.20 2.31 4.66
2016-06-04_03:24:02 1465003442 0x9, A 10 2.35 2.15-0.62
2016-06-04_03:24:55 1465003495 0x9, 2 11 1.64 2.07 1.68
2016-06-04_03:24:58 1465003498 0x9, 5 11 1.76 1.88 0.46
2016-06-04_03:24:59 1465003499 0x9, 6 11 1.55 2.03 1.89
2016-06-04_03:26:02 1465003562 0x9, A 11 1.64 2.31 2.45
2016-06-04_03:26:55 1465003615 0x9, 2 12 1.48 2.27 3.05
2016-06-04_03:26:58 1465003618 0x9, 5 12 1.88 2.03 0.57
2016-06-04_03:26:59 1465003619 0x9, 6 12 1.32 2.59 4.80
2016-06-04_03:28:02 1465003682 0x9, A 12 1.52 2.31 2.99
2016-06-04_03:28:55 1465003735 0x9, 2 13 1.72 2.52 2.70
2016-06-04_03:28:58 1465003738 0x9, 5 13 1.88 2.59 2.29
2016-06-04_03:28:59 1465003739 0x9, 6 13 1.36 2.48 4.25
2016-06-04_03:30:02 1465003802 0x9, A 13 1.84 2.03 0.73
2016-06-04_03:30:55 1465003855 0x9, 2 14 1.48 2.31 3.18
2016-06-04_03:30:58 1465003858 0x9, 5 14 1.84 1.91 0.30
2016-06-04_03:30:59 1465003859 0x9, 6 14 1.72 2.16 1.61
2016-06-04_03:32:02 1465003922 0x9, A 14 2.07 1.67-1.51
2016-06-04_03:32:55 1465003975 0x9, 2 15 1.48 2.72 4.30
2016-06-04_03:32:58 1465003978 0x9, 5 15 2.03 2.40 1.15
2016-06-04_03:32:59 1465003979 0x9, 6 15 1.32 2.35 4.11
2016-06-04_03:34:02 1465004042 0x9, A 15 1.48 1.95 1.98
2016-06-04_03:34:55 1465004095 0x9, 2 16 1.96 2.16 0.68
2016-06-04_03:34:58 1465004098 0x9, 5 16 1.44 2.44 3.73
2016-06-04_03:34:59 1465004099 0x9, 6 16 1.76 2.16 1.45
2016-06-04_03:36:02 1465004162 0x9, A 16 1.84 1.95 0.44
2016-06-04_03:36:55 1465004215 0x9, 2 17 1.72 2.07 1.34
2016-06-04_03:36:58 1465004218 0x9, 5 17 1.72 2.24 1.87
2016-06-04_03:36:59 1465004219 0x9, 6 17 1.44 2.31 3.37
2016-06-04_03:38:02 1465004282 0x9, A 17 1.67 2.23 2.03
2016-06-04_03:38:55 1465004335 0x9, 2 18 1.76 2.52 2.54
2016-06-04_03:38:58 1465004338 0x9, 5 18 2.00 2.20 0.67
2016-06-04_03:38:59 1465004339 0x9, 6 18 2.16 1.91-0.83
2016-06-04_03:40:02 1465004402 0x9, A 18 1.79 2.44 2.15
2016-06-04_03:40:55 1465004455 0x9, 2 19 1.44 2.16 2.87
2016-06-04_03:40:58 1465004458 0x9, 5 19 2.07 1.76-1.18
