2016-06-08_03:29:00 1465349340 0x5; 14 rTX 0
2016-06-08_05:13:00 1465355580 0x5; 66 rTX 0
2016-06-08_07:06:56 1465362416 0x2; 123 rTX 0
2016-06-08_07:22:59 1465363379 0x5; 131 rTX 0
2016-06-08_07:54:59 1465365299 0x5; 147 rTX 0
2016-06-08_07:59:00 1465365540 0x5; 149 rTX 0
2016-06-08_08:54:59 1465368899 0x6; 175 rTX 0
2016-06-08_09:20:58 1465370458 0x5; 188 rTX 0
2016-06-08_10:20:56 1465374056 0x5; 218 rTX 0
2016-06-08_11:48:04 1465379284 0x5; 261 rTX 0
2016-06-08_12:14:04 1465380844 0x5; 274 rTX 0
2016-06-08_12:44:05 1465382645 0x6; 289 rTX 0
2016-06-08_15:20:24 1465392024 0x5; 367 rTX 0
2016-06-08_15:28:24 1465392504 0x5; 371 rTX 0
2016-06-08_15:34:25 1465392865 0x6; 374 rTX 0
2016-06-08_16:22:23 1465395743 0x5; 398 rTX 0
2016-06-08_16:22:25 1465395745 0x6; 398 rTX 0
2016-06-08_16:32:20 1465396340 0x1; 403 rTX 0
2016-06-08_16:48:23 1465397303 0x5; 411 rTX 0
