2016-05-07_03:20:40 1462584040 0x3; 9 rTX 0
2016-05-07_03:20:40 1462584040 0x3; 9 rTX 1
2016-05-07_03:20:40 1462584040 0x3; 9 rTX 2
2016-05-07_03:20:41 1462584041 0x3; 9 rTX 3
2016-05-07_03:20:41 1462584041 0x3; 9 rTX 4
2016-05-07_03:20:41 1462584041 0x3; 9 rTX 5
2016-05-07_03:20:41 1462584041 0x3; 9 rTX 6
2016-05-07_03:20:42 1462584042 0x3; 9 rTX 7
2016-05-07_03:20:44 1462584044 0x3; 9 rTX 8
2016-05-07_03:20:44 1462584044 0x7; 9 rTX 0
2016-05-07_03:20:44 1462584044 0x7; 9 rTX 1
2016-05-07_03:20:45 1462584045 0x7; 9 rTX 2
2016-05-07_03:20:45 1462584045 0x7; 9 rTX 3
2016-05-07_03:20:45 1462584045 0x7; 9 rTX 4
2016-05-07_03:20:45 1462584045 0x7; 9 rTX 5
2016-05-07_03:20:45 1462584045 0x8; 9 rTX 0
2016-05-07_03:20:45 1462584045 0x7; 9 rTX 6
2016-05-07_03:20:45 1462584045 0x8; 9 rTX 1
2016-05-07_03:20:45 1462584045 0x8; 9 rTX 2
2016-05-07_03:20:46 1462584046 0x8; 9 rTX 3
2016-05-07_03:20:46 1462584046 0x8; 9 rTX 4
2016-05-07_03:20:46 1462584046 0x8; 9 rTX 5
2016-05-07_03:20:46 1462584046 0x7; 9 rTX 7
2016-05-07_03:20:46 1462584046 0x3; 9 rTX 9
2016-05-07_03:20:46 1462584046 0x8; 9 rTX 6
2016-05-07_03:20:47 1462584047 0x8; 9 rTX 7
2016-05-07_03:20:47 1462584047 0x7; 9 rTX 8
2016-05-07_03:20:49 1462584049 0x8; 9 rTX 8
2016-05-07_03:20:50 1462584050 0x7; 9 rTX 9
2016-05-07_03:20:53 1462584053 0x8; 9 rTX 9
2016-05-07_03:20:53 1462584053 0x3; 9 rTX 10
2016-05-07_03:20:56 1462584056 0x7; 9 rTX 10
2016-05-07_03:20:59 1462584059 0x8; 9 rTX 10
2016-05-07_03:21:04 1462584064 0x3; 9 rTXERR
2016-05-07_03:21:08 1462584068 0x8; 9 rTXERR
2016-05-07_03:21:10 1462584070 0x7; 9 rTXERR
2016-05-07_03:22:40 1462584160 0x3; 10 rTX 0
2016-05-07_03:22:40 1462584160 0x3; 10 rTX 1
2016-05-07_03:22:40 1462584160 0x3; 10 rTX 2
2016-05-07_03:22:41 1462584161 0x3; 10 rTX 3
2016-05-07_03:22:41 1462584161 0x3; 10 rTX 4
2016-05-07_03:22:41 1462584161 0x3; 10 rTX 5
2016-05-07_03:22:41 1462584161 0x3; 10 rTX 6
2016-05-07_03:22:42 1462584162 0x3; 10 rTX 7
2016-05-07_03:22:44 1462584164 0x3; 10 rTX 8
2016-05-07_03:22:44 1462584164 0x7; 10 rTX 0
2016-05-07_03:22:44 1462584164 0x7; 10 rTX 1
2016-05-07_03:22:44 1462584164 0x7; 10 rTX 2
2016-05-07_03:22:44 1462584164 0x7; 10 rTX 3
2016-05-07_03:22:45 1462584165 0x7; 10 rTX 4
2016-05-07_03:22:45 1462584165 0x7; 10 rTX 5
2016-05-07_03:22:45 1462584165 0x7; 10 rTX 6
2016-05-07_03:22:45 1462584165 0x8; 10 rTX 0
2016-05-07_03:22:45 1462584165 0x8; 10 rTX 1
2016-05-07_03:22:45 1462584165 0x8; 10 rTX 2
2016-05-07_03:22:46 1462584166 0x8; 10 rTX 3
2016-05-07_03:22:46 1462584166 0x8; 10 rTX 4
2016-05-07_03:22:46 1462584166 0x3; 10 rTX 9
2016-05-07_03:22:46 1462584166 0x7; 10 rTX 7
2016-05-07_03:22:46 1462584166 0x8; 10 rTX 5
2016-05-07_03:22:46 1462584166 0x8; 10 rTX 6
2016-05-07_03:22:47 1462584167 0x8; 10 rTX 7
2016-05-07_03:22:47 1462584167 0x7; 10 rTX 8
2016-05-07_03:22:49 1462584169 0x8; 10 rTX 8
2016-05-07_03:22:50 1462584170 0x7; 10 rTX 9
2016-05-07_03:22:53 1462584173 0x8; 10 rTX 9
2016-05-07_03:22:53 1462584173 0x3; 10 rTX 10
2016-05-07_03:22:57 1462584177 0x7; 10 rTX 10
2016-05-07_03:22:59 1462584179 0x8; 10 rTX 10
2016-05-07_03:23:06 1462584186 0x3; 10 rTXERR
2016-05-07_03:23:06 1462584186 0x7; 10 rTXERR
2016-05-07_03:23:15 1462584195 0x8; 10 rTXERR
2016-05-07_03:24:40 1462584280 0x3; 11 rTX 0
2016-05-07_03:24:40 1462584280 0x3; 11 rTX 1
2016-05-07_03:24:41 1462584281 0x3; 11 rTX 2
2016-05-07_03:24:41 1462584281 0x3; 11 rTX 3
2016-05-07_03:24:41 1462584281 0x3; 11 rTX 4
2016-05-07_03:24:41 1462584281 0x3; 11 rTX 5
2016-05-07_03:24:41 1462584281 0x3; 11 rTX 6
2016-05-07_03:24:42 1462584282 0x3; 11 rTX 7
2016-05-07_03:24:44 1462584284 0x3; 11 rTX 8
2016-05-07_03:24:44 1462584284 0x7; 11 rTX 0
2016-05-07_03:24:44 1462584284 0x7; 11 rTX 1
2016-05-07_03:24:45 1462584285 0x7; 11 rTX 2
2016-05-07_03:24:45 1462584285 0x7; 11 rTX 3
2016-05-07_03:24:45 1462584285 0x7; 11 rTX 4
2016-05-07_03:24:45 1462584285 0x7; 11 rTX 5
2016-05-07_03:24:45 1462584285 0x8; 11 rTX 0
