2016-06-23_03:15:21 1466644521 0x1; 7 rTX 0
2016-06-23_03:21:22 1466644882 0x2; 10 rTX 0
2016-06-23_03:49:22 1466646562 0x2; 24 rTX 0
2016-06-23_04:05:22 1466647522 0x2; 32 rTX 0
