2016-05-11_03:37:07 1462930627 0x3; 27 rTXERR
2016-05-11_03:37:07 1462930627 0x7; 26 rTX 0
2016-05-11_03:37:07 1462930627 0x8; 28 rTXERR
2016-05-11_03:37:07 1462930627 0x4; 27 rTXERR
2016-05-11_03:37:09 1462930629 0x7; 28 rTXERR
2016-05-11_03:38:42 1462930722 0x3; 28 rTX 0
2016-05-11_03:38:42 1462930722 0x3; 28 rTX 1
2016-05-11_03:38:42 1462930722 0x3; 28 rTX 2
2016-05-11_03:38:42 1462930722 0x3; 28 rTX 3
2016-05-11_03:38:42 1462930722 0x3; 28 rTX 4
2016-05-11_03:38:43 1462930723 0x3; 28 rTX 5
2016-05-11_03:38:43 1462930723 0x3; 28 rTX 6
2016-05-11_03:38:43 1462930723 0x4; 28 rTX 0
2016-05-11_03:38:43 1462930723 0x4; 28 rTX 1
2016-05-11_03:38:43 1462930723 0x4; 28 rTX 2
2016-05-11_03:38:43 1462930723 0x4; 28 rTX 3
2016-05-11_03:38:43 1462930723 0x4; 28 rTX 4
2016-05-11_03:38:44 1462930724 0x3; 28 rTX 7
2016-05-11_03:38:44 1462930724 0x4; 28 rTX 5
2016-05-11_03:38:44 1462930724 0x4; 28 rTX 6
2016-05-11_03:38:45 1462930725 0x4; 28 rTX 7
2016-05-11_03:38:45 1462930725 0x3; 28 rTX 8
2016-05-11_03:38:46 1462930726 0x4; 28 rTX 8
2016-05-11_03:38:46 1462930726 0x7; 29 rTX 0
2016-05-11_03:38:46 1462930726 0x7; 29 rTX 1
2016-05-11_03:38:46 1462930726 0x7; 29 rTX 2
2016-05-11_03:38:46 1462930726 0x7; 29 rTX 3
2016-05-11_03:38:46 1462930726 0x7; 29 rTX 4
2016-05-11_03:38:47 1462930727 0x7; 29 rTX 5
2016-05-11_03:38:47 1462930727 0x7; 29 rTX 6
2016-05-11_03:38:47 1462930727 0x8; 29 rTX 0
2016-05-11_03:38:47 1462930727 0x8; 29 rTX 1
2016-05-11_03:38:47 1462930727 0x8; 29 rTX 2
2016-05-11_03:38:47 1462930727 0x8; 29 rTX 3
2016-05-11_03:38:47 1462930727 0x8; 29 rTX 4
2016-05-11_03:38:48 1462930728 0x7; 29 rTX 7
2016-05-11_03:38:48 1462930728 0x8; 29 rTX 5
2016-05-11_03:38:48 1462930728 0x3; 28 rTX 9
2016-05-11_03:38:48 1462930728 0x8; 29 rTX 6
2016-05-11_03:38:48 1462930728 0x4; 28 rTX 9
2016-05-11_03:38:49 1462930729 0x8; 29 rTX 7
2016-05-11_03:38:49 1462930729 0x7; 29 rTX 8
2016-05-11_03:38:50 1462930730 0x8; 29 rTX 8
2016-05-11_03:38:52 1462930732 0x7; 29 rTX 9
2016-05-11_03:38:52 1462930732 0x3; 28 rTX 10
2016-05-11_03:38:53 1462930733 0x8; 29 rTX 9
2016-05-11_03:38:55 1462930735 0x4; 28 rTX 10
2016-05-11_03:38:58 1462930738 0x8; 29 rTX 10
2016-05-11_03:38:59 1462930739 0x7; 29 rTX 10
2016-05-11_03:39:01 1462930741 0x3; 28 rTXERR
2016-05-11_03:39:03 1462930743 0x4; 28 rTXERR
2016-05-11_03:39:10 1462930750 0x7; 29 rTXERR
2016-05-11_03:39:12 1462930752 0x8; 29 rTXERR
2016-05-11_03:40:42 1462930842 0x3; 29 rTX 0
2016-05-11_03:40:42 1462930842 0x3; 29 rTX 1
2016-05-11_03:40:42 1462930842 0x3; 29 rTX 2
2016-05-11_03:40:42 1462930842 0x3; 29 rTX 3
2016-05-11_03:40:42 1462930842 0x3; 29 rTX 4
2016-05-11_03:40:43 1462930843 0x3; 29 rTX 5
2016-05-11_03:40:43 1462930843 0x3; 29 rTX 6
2016-05-11_03:40:43 1462930843 0x4; 29 rTX 0
2016-05-11_03:40:43 1462930843 0x4; 29 rTX 1
2016-05-11_03:40:43 1462930843 0x4; 29 rTX 2
2016-05-11_03:40:43 1462930843 0x4; 29 rTX 3
2016-05-11_03:40:44 1462930844 0x4; 29 rTX 4
2016-05-11_03:40:44 1462930844 0x4; 29 rTX 5
2016-05-11_03:40:44 1462930844 0x3; 29 rTX 7
2016-05-11_03:40:44 1462930844 0x4; 29 rTX 6
2016-05-11_03:40:45 1462930845 0x4; 29 rTX 7
2016-05-11_03:40:45 1462930845 0x3; 29 rTX 8
2016-05-11_03:40:46 1462930846 0x7; 30 rTX 0
2016-05-11_03:40:46 1462930846 0x7; 30 rTX 1
2016-05-11_03:40:46 1462930846 0x7; 30 rTX 2
2016-05-11_03:40:46 1462930846 0x7; 30 rTX 3
2016-05-11_03:40:47 1462930847 0x7; 30 rTX 4
2016-05-11_03:40:47 1462930847 0x4; 29 rTX 8
2016-05-11_03:40:47 1462930847 0x7; 30 rTX 5
2016-05-11_03:40:47 1462930847 0x7; 30 rTX 6
2016-05-11_03:40:47 1462930847 0x8; 30 rTX 0
2016-05-11_03:40:47 1462930847 0x8; 30 rTX 1
2016-05-11_03:40:47 1462930847 0x8; 30 rTX 2
2016-05-11_03:40:47 1462930847 0x8; 30 rTX 3
2016-05-11_03:40:47 1462930847 0x8; 30 rTX 4
2016-05-11_03:40:48 1462930848 0x8; 30 rTX 5
2016-05-11_03:40:48 1462930848 0x7; 30 rTX 7
2016-05-11_03:40:48 1462930848 0x8; 30 rTX 6
2016-05-11_03:40:48 1462930848 0x3; 29 rTX 9
2016-05-11_03:40:49 1462930849 0x8; 30 rTX 7
2016-05-11_03:40:50 1462930850 0x7; 30 rTX 8
2016-05-11_03:40:50 1462930850 0x8; 30 rTX 8
2016-05-11_03:40:50 1462930850 0x4; 29 rTX 9
2016-05-11_03:40:52 1462930852 0x8; 30 rTX 9
2016-05-11_03:40:54 1462930854 0x7; 30 rTX 9
2016-05-11_03:40:55 1462930855 0x3; 29 rTX 10
2016-05-11_03:40:57 1462930857 0x8; 30 rTX 10
2016-05-11_03:40:57 1462930857 0x4; 29 rTX 10
2016-05-11_03:41:01 1462930861 0x7; 30 rTX 10
2016-05-11_03:41:05 1462930865 0x3; 29 rTXERR
2016-05-11_03:41:08 1462930868 0x4; 29 rTXERR
2016-05-11_03:41:11 1462930871 0x7; 30 rTXERR
2016-05-11_03:41:12 1462930872 0x8; 30 rTXERR
2016-05-11_03:42:42 1462930962 0x3; 30 rTX 0
2016-05-11_03:42:42 1462930962 0x3; 30 rTX 1
2016-05-11_03:42:42 1462930962 0x3; 30 rTX 2
2016-05-11_03:42:42 1462930962 0x3; 30 rTX 3
2016-05-11_03:42:42 1462930962 0x3; 30 rTX 4
2016-05-11_03:42:43 1462930963 0x3; 30 rTX 5
2016-05-11_03:42:43 1462930963 0x3; 30 rTX 6
2016-05-11_03:42:43 1462930963 0x4; 30 rTX 0
2016-05-11_03:42:43 1462930963 0x4; 30 rTX 1
2016-05-11_03:42:43 1462930963 0x4; 30 rTX 2
2016-05-11_03:42:43 1462930963 0x4; 30 rTX 3
2016-05-11_03:42:44 1462930964 0x3; 30 rTX 7
2016-05-11_03:42:45 1462930965 0x3; 30 rTX 8
2016-05-11_03:42:46 1462930966 0x7; 31 rTX 0
2016-05-11_03:42:46 1462930966 0x7; 31 rTX 1
2016-05-11_03:42:46 1462930966 0x7; 31 rTX 2
2016-05-11_03:42:46 1462930966 0x7; 31 rTX 3
2016-05-11_03:42:46 1462930966 0x7; 31 rTX 4
2016-05-11_03:42:47 1462930967 0x7; 31 rTX 5
2016-05-11_03:42:47 1462930967 0x7; 31 rTX 6
2016-05-11_03:42:47 1462930967 0x8; 31 rTX 0
2016-05-11_03:42:47 1462930967 0x8; 31 rTX 1
2016-05-11_03:42:47 1462930967 0x8; 31 rTX 2
2016-05-11_03:42:47 1462930967 0x8; 31 rTX 3
2016-05-11_03:42:47 1462930967 0x8; 31 rTX 4
2016-05-11_03:42:48 1462930968 0x8; 31 rTX 5
2016-05-11_03:42:48 1462930968 0x7; 31 rTX 7
2016-05-11_03:42:48 1462930968 0x8; 31 rTX 6
2016-05-11_03:42:48 1462930968 0x3; 30 rTX 9
2016-05-11_03:42:49 1462930969 0x8; 31 rTX 7
2016-05-11_03:42:50 1462930970 0x7; 31 rTX 8
2016-05-11_03:42:51 1462930971 0x8; 31 rTX 8
2016-05-11_03:42:52 1462930972 0x7; 31 rTX 9
2016-05-11_03:42:55 1462930975 0x8; 31 rTX 9
2016-05-11_03:42:55 1462930975 0x3; 30 rTX 10
2016-05-11_03:42:58 1462930978 0x7; 31 rTX 10
2016-05-11_03:43:01 1462930981 0x8; 31 rTX 10
2016-05-11_03:43:04 1462930984 0x3; 30 rTXERR
2016-05-11_03:43:09 1462930989 0x7; 31 rTXERR
2016-05-11_03:43:15 1462930995 0x8; 31 rTXERR
2016-05-11_03:44:42 1462931082 0x3; 31 rTX 0
2016-05-11_03:44:42 1462931082 0x3; 31 rTX 1
2016-05-11_03:44:42 1462931082 0x3; 31 rTX 2
2016-05-11_03:44:42 1462931082 0x3; 31 rTX 3
2016-05-11_03:44:42 1462931082 0x3; 31 rTX 4
2016-05-11_03:44:43 1462931083 0x3; 31 rTX 5
2016-05-11_03:44:43 1462931083 0x3; 31 rTX 6
2016-05-11_03:44:43 1462931083 0x4; 31 rTX 0
2016-05-11_03:44:43 1462931083 0x4; 31 rTX 1
2016-05-11_03:44:43 1462931083 0x4; 31 rTX 2
2016-05-11_03:44:43 1462931083 0x4; 31 rTX 3
2016-05-11_03:44:43 1462931083 0x4; 31 rTX 4
2016-05-11_03:44:44 1462931084 0x4; 31 rTX 5
2016-05-11_03:44:44 1462931084 0x3; 31 rTX 7
2016-05-11_03:44:44 1462931084 0x4; 31 rTX 6
2016-05-11_03:44:45 1462931085 0x3; 31 rTX 8
2016-05-11_03:44:45 1462931085 0x4; 31 rTX 7
2016-05-11_03:44:46 1462931086 0x7; 32 rTX 0
2016-05-11_03:44:46 1462931086 0x7; 32 rTX 1
2016-05-11_03:44:46 1462931086 0x7; 32 rTX 2
2016-05-11_03:44:46 1462931086 0x7; 32 rTX 3
2016-05-11_03:44:47 1462931087 0x7; 32 rTX 4
2016-05-11_03:44:47 1462931087 0x4; 31 rTX 8
2016-05-11_03:44:47 1462931087 0x7; 32 rTX 5
2016-05-11_03:44:47 1462931087 0x8; 32 rTX 0
2016-05-11_03:44:47 1462931087 0x7; 32 rTX 6
2016-05-11_03:44:47 1462931087 0x8; 32 rTX 1
2016-05-11_03:44:47 1462931087 0x8; 32 rTX 2
2016-05-11_03:44:47 1462931087 0x8; 32 rTX 3
2016-05-11_03:44:47 1462931087 0x8; 32 rTX 4
