date,rssi_raw,rssi_residual,rssi_ma7,rssi_delta,rssi_std7,link,lai_median,lai_mean,lai_std
2016-06-11,-66.67465753424658,0.7794702096630904,-67.5645066851724,0.7249934256138033,0.6147718400109607,10_to_7,1.44,2.175011086474501,1.9769632576502372
2016-06-12,-66.84391534391534,0.7550577490637946,-67.38537657902366,-0.16925780966876403,0.6161541506116777,10_to_7,3.93,3.832776617954071,2.361497294285256
2016-05-11,-67.72815533980582,-0.0421790731923375,,,,10_to_8,2.01,2.5308116385911177,2.2871311328299577
2016-05-12,-68.0,-0.13987769521645257,,-0.2718446601941764,,10_to_8,1.47,2.1967291311754686,2.095999895759454
2016-05-13,-67.75700934579439,-0.034698063147627516,-67.8283882285334,0.24299065420561305,0.14931874796831196,10_to_8,1.15,1.9595723014256616,2.0374476881644674
2016-05-14,-67.52846299810247,0.4338151093918323,-67.75340692092567,0.22854634769191762,0.19326884114831183,10_to_8,4.16,3.7659240506329112,2.9393304158786626
2016-05-15,-67.28198433420366,0.2153559661351891,-67.65912240358128,0.246478663898813,0.26918856731563306,10_to_8,1.725,2.8539759036144576,2.5755412136528224
2016-05-16,-67.1798245614035,-0.21543685330685391,-67.57923942988498,0.10215977280014954,0.31025429044274466,10_to_8,5.91,4.39710182767624,3.022892794265937
2016-05-17,-66.98598130841121,0.2830814704841154,-67.49448826967443,0.19384325299229488,0.36123964997537933,10_to_8,0.38,0.7423478260869566,1.6170393839309631
2016-05-18,-67.23214285714286,-0.19682379095398161,-67.42362934357973,-0.2461615487316493,0.3563805111224775,10_to_8,4.5,3.7883651804670913,2.547933764958345
2016-05-19,-67.3125,-0.0909571174007926,-67.32541505786544,-0.0803571428571388,0.24988887138121155,10_to_8,0.34,2.0078666666666667,2.56134693221025
2016-05-25,-68.00817757009345,-0.03395157946248441,-67.3612962327653,-0.6956775700934514,0.32801054251011935,10_to_8,0.34,0.3469230769230769,0.0483708961023422
2016-05-26,-67.5,0.03045260522470555,-67.35723009017924,0.5081775700934514,0.32576161247907237,10_to_8,5.065,4.248975903614458,2.736480958417121
2016-05-27,-67.48031496062993,0.7179946696225147,-67.38556303681158,0.019685039370074264,0.32674976140700973,10_to_8,2.4400000000000004,3.2846,3.1767793855120057
2016-05-30,-67.72826086956522,0.5325223588746333,-67.46391108083468,-0.2479459089352929,0.3348474806466188,10_to_8,6.315,5.845583333333334,1.7740400627544195
2016-06-10,-67.64285714285714,0.4986371872108017,-67.55775048575552,0.08540372670807983,0.2629008051546106,10_to_8,1.56,2.379578713968958,2.1301950979797635
2016-05-31,-45.5,-1.1368683772161603e-13,,,,11_to_1,3.85,3.83940594059406,2.3380944471009637
2016-06-17,-44.5,1.1368683772161603e-13,,1.0,,11_to_1,1.36,2.505358361774744,2.5229094746001968
2016-04-15,-68.5,-1.5631940186722204e-13,,,,11_to_2,2.12,3.3379036827195465,2.996458823233349
2016-06-10,-68.5,-1.4210854715202004e-14,,,,11_to_6,1.56,2.379578713968958,2.1301950979797635
2016-04-13,-44.8955223880597,-0.17174859477226387,,,,1_to_2,,,
2016-04-14,-44.83409090909091,0.04381273249107739,,0.06143147896879242,,1_to_2,0.63,1.2899125364431487,1.5163559517622227
2016-04-15,-45.41463414634146,-0.45832015257476305,-45.04808248116402,-0.5805432372505521,0.3189256168534217,1_to_2,2.12,3.3379036827195465,2.996458823233349
2016-04-16,-45.94407894736842,-0.9496814525781097,-45.27208159771512,-0.5294448010269548,0.5181809043049,1_to_2,0.42,2.326,3.0708602796517552
2016-04-17,-45.4331983805668,-0.44250752380045916,-45.304304954285456,0.5108805668016174,0.45450556732891345,1_to_2,0.13,0.16,0.1061131471590584
2016-04-18,-45.7,-0.6895529818060018,-45.37025412857122,-0.2668016194332026,0.4374425792263719,1_to_2,0.73,0.8452767527675277,0.763510785398954
2016-04-19,-45.40944881889764,-0.39694435344874446,-45.375853370046414,0.2905511811023658,0.3996033061706747,1_to_2,,,
2016-04-20,-46.47857142857143,-1.488622511217983,-45.602003232976664,-1.0691226096737907,0.5140297907437612,1_to_2,0.675,0.8219325153374233,0.8780707567692628
2016-04-21,-46.208333333333336,-1.156458393733457,-45.79832357929701,0.27023809523809206,0.4269103847022921,1_to_2,0.54,0.6057112526539279,0.4562869028628504
2016-04-22,-45.28947368421053,-0.1507745897592684,-45.78044351327831,0.9188596491228083,0.44776995895249216,1_to_2,0.73,0.8722666666666666,0.897596751737947
2016-04-23,-46.12280701754386,-0.6041444425856557,-45.80597609473194,-0.8333333333333357,0.4634760766201468,1_to_2,2.52,3.034935779816513,2.566354211499825
2016-04-24,-45.5,0.3430614554506543,-45.8155191832224,0.6228070175438631,0.4551338803397832,1_to_2,1.54,2.736977491961415,2.698875129384072
2016-04-25,-46.5,-0.4757798612792854,-45.92980489750811,-1.0,0.5174652693038894,1_to_2,1.795,2.542313432835821,2.358520814497373
2016-04-29,-46.1884328358209,-0.19370764039387267,-46.04108832849715,0.31156716417910246,0.4683395807628419,1_to_2,0.89,1.3803061224489797,1.3587457030833665
2016-04-30,-46.53479853479853,-0.38847690094238296,-46.04912077224388,-0.34636569897763536,0.47748620247821993,1_to_2,0.91,1.0477966101694915,0.8155074859290492
2016-05-01,-46.686025408348456,-0.3939757896311781,-46.11736249724604,-0.15122687354992337,0.534736506142102,1_to_2,0.82,0.9769823788546256,0.7685765143487384
2016-05-02,-46.993601462522854,-0.27479824048016954,-46.36080932271923,-0.3075760541743975,0.4801369814430723,1_to_2,0.8,1.1262897526501767,1.2432485341494337
2016-05-03,-46.242160278745644,-0.18481280701636202,-46.37785978860519,0.7514411837772101,0.4723322621760643,1_to_2,4.52,3.8037272727272726,2.78925255834038
2016-05-04,-46.217973231357554,-0.014190643510054203,-46.480427393084845,0.02418704738808941,0.29435570989078036,1_to_2,0.945,1.6434649122807017,1.6720394373593066
2016-05-05,-47.118629173989454,-0.6433665203214275,-46.568802989369054,-0.9006559426319001,0.3812519743664845,1_to_2,0.9,1.471212598425197,1.7237157091289197
2016-05-06,-46.81198003327787,-0.2177031651828232,-46.657881160434336,0.3066491407115848,0.3490529054459792,1_to_2,0.96,1.312749445676275,1.3367157020825842
2016-05-07,-46.891452991452994,0.03466482855833989,-46.70883179709926,-0.07947295817512412,0.35408621376668314,1_to_2,1.01,1.3977713178294573,1.522388476643367
2016-05-08,-46.713908450704224,0.27145060961426976,-46.712815088864375,0.17754454074876946,0.3539436997199604,1_to_2,1.23,1.800769230769231,1.8766640984758065
2016-05-09,-46.80203619909502,0.6136308081095556,-46.685448622660395,-0.08812774839079651,0.3355427965748874,1_to_2,1.475,2.1903370786516856,1.8719258673272663
2016-05-10,-46.424369747899156,0.8095906400587799,-46.711478546825184,0.3776664511958643,0.30067937916533694,1_to_2,1.21,1.8332675044883304,1.768112360287212
2016-05-11,-45.470588235294116,0.7614325469310635,-46.60470926167326,0.9537815126050404,0.541435136377607,1_to_2,2.01,2.5308116385911177,2.2871311328299577
2016-05-12,-46.263772954924875,0.7794460045262954,-46.482586944664035,-0.7931847196307587,0.5011052630980966,1_to_2,1.47,2.1967291311754686,2.095999895759454
2016-05-13,-46.14878892733564,0.608525367095729,-46.387845358100854,0.11498402758923731,0.4910411456286766,1_to_2,1.15,1.9595723014256616,2.0374476881644674
2016-05-14,-45.58490566037736,0.49396782603777994,-46.20119573937577,0.5638832669582783,0.5154210881761594,1_to_2,4.16,3.7659240506329112,2.9393304158786626
2016-05-15,-45.61267605633803,0.34036354580617756,-46.043876825894884,-0.027770395960672545,0.5006978127263348,1_to_2,1.725,2.8539759036144576,2.5755412136528224
2016-05-16,-46.3219298245614,-0.28299432135452185,-45.97529020096151,-0.7092537682233697,0.4028582788590343,1_to_2,5.91,4.39710182767624,3.022892794265937
2016-05-17,-46.57508250825082,-0.4882369027682526,-45.99682059529746,-0.25315268368942156,0.4337053962302563,1_to_2,0.38,0.7423478260869566,1.6170393839309631
2016-05-18,-46.62288930581614,-0.11208615636770217,-46.16143503394347,-0.047806797565314696,0.41911779649164965,1_to_2,4.5,3.7883651804670913,2.547933764958345
2016-05-19,-46.609375,0.07267513617335583,-46.21080675466849,0.01351430581613755,0.45223013305996074,1_to_2,0.34,2.0078666666666667,2.56134693221025
2016-05-20,-46.181981981981984,0.30001590929322014,-46.21554861961796,0.4273930180180159,0.45164510756336224,1_to_2,4.87,4.844146341463415,1.9170959870060555
2016-05-21,-46.29248658318426,0.8886735639515231,-46.31663160859038,-0.11050460120227257,0.35603940154059954,1_to_2,4.765,4.726666666666667,1.942927370276398
2016-05-22,-47.130102040816325,0.7375842557691582,-46.53340674923013,-0.8376154576320687,0.3156540368978869,1_to_2,3.48,3.651555555555556,1.8724435509475716
2016-05-23,-46.940993788819874,-0.30167257386165663,-46.62184445840991,0.18910825199645132,0.3327864511462291,1_to_2,4.645,4.613881118881118,2.1152329654433784
2016-05-24,-46.2201646090535,0.03880244042492268,-46.57114190138173,0.7208291797663762,0.3664345573157044,1_to_2,,,
2016-05-25,-46.23987034035656,0.0952250634596864,-46.51642490631607,-0.019705731303062635,0.38551937158552224,1_to_2,0.34,0.3469230769230769,0.0483708961023422
2016-05-26,-46.687290969899664,0.1477109997511956,-46.52755575915888,-0.44742062954310313,0.38975191591999053,1_to_2,5.065,4.248975903614458,2.736480958417121
2016-05-27,-47.475935828877006,-0.6957646506616016,-46.71240630871531,-0.7886448589773423,0.4919781121904528,1_to_2,2.4400000000000004,3.2846,3.1767793855120057
2016-05-28,-47.35849056603774,-0.10156125019523106,-46.864692591980095,0.1174452628392686,0.5051417762078447,1_to_2,1.42,2.305404814004376,2.293819188501608
2016-05-29,-46.73684210526316,0.051767112893656694,-46.80851260118679,0.6216484607745798,0.49241234690144575,1_to_2,0.37,0.5325,1.1869315277693584
2016-05-30,-47.26214405360134,-0.05384482196989874,-46.854391210441285,-0.525301948338182,0.5209471851539793,1_to_2,6.315,5.845583333333334,1.7740400627544195
2016-05-31,-48.20727272727273,-0.6463646877342957,-47.13826379875831,-0.9451286736713911,0.6444991996647194,1_to_2,3.85,3.83940594059406,2.3380944471009637
2016-06-01,-48.52261712439418,-1.6134639359622807,-47.46437048219225,-0.31534439712145,0.6900700026626367,1_to_2,0.33,0.8225892857142857,1.68891123601195
2016-06-02,-47.710309278350515,-0.971495853811415,-47.61051595482809,0.8123078460436659,0.6005974081801266,1_to_2,0.12,0.6549999999999999,1.6731010527960148
2016-06-03,-48.08317929759704,-0.5599051952642414,-47.6972650217881,-0.37287001924652685,0.6214129734247614,1_to_2,0.65,2.16353591160221,2.4319326299794466
2016-06-04,-48.065989847715734,-1.2744186894582232,-47.7983363477421,0.01718944988130744,0.6146281363718163,1_to_2,3.33,3.5642391304347827,1.9758165560262333
2016-06-05,-48.4960396039604,-0.14152174030485035,-48.049650276127416,-0.4300497562446637,0.4443188511339272,1_to_2,2.47,2.951126126126126,2.273617742745868
2016-06-06,-47.875,-1.1833650608637862,-48.13720112561294,0.6210396039603978,0.3003320547195726,1_to_2,2.395,2.9366509433962267,1.734054944506611
2016-06-07,-47.67491749174918,1.955887839818557,-48.06115037768101,0.20008250825082285,0.34387647334097143,1_to_2,1.8,2.571761006289308,1.8964078416875867
2016-06-08,-46.393229166666664,1.7529982518432756,-47.75695209800565,1.2816883250825128,0.6621630750592938,1_to_2,1.45,2.0419688109161798,1.9704907539811856
2016-06-09,-45.1867816091954,1.2479637917732613,-47.39644814526921,1.2064475574712645,1.177894924373376,1_to_2,1.39,2.369142857142857,2.3205622175070686
2016-06-10,-47.31974248927039,-0.5828801824444257,-47.287385744079685,-2.1329608800749895,1.138393645142098,1_to_2,1.56,2.379578713968958,2.1301950979797635
2016-06-11,-46.59196428571428,0.7942969233258435,-47.076810663793765,0.727778203556106,1.1062424501658492,1_to_2,1.44,2.175011086474501,1.9769632576502372
2016-06-12,-45.92224231464738,0.9968003982303848,-46.70912533674904,0.669721971066906,0.9759699398948218,1_to_2,3.93,3.832776617954071,2.361497294285256
2016-06-13,-45.892322097378276,0.9229850650735197,-46.42588563637451,0.0299202172691011,0.8623064659995727,1_to_2,2.525,3.120149253731344,2.654218088583973
2016-06-14,-46.026881720430104,0.8202831298176109,-46.190451954757506,-0.13455962305182823,0.6674023109474668,1_to_2,3.92,3.7320930232558136,2.017330341175276
2016-06-15,-46.13123844731978,0.7597537479480949,-46.15302470913652,-0.10435672688967657,0.6614551028777539,1_to_2,0.24,1.5669465648854963,2.4451517102263085
2016-06-16,-46.39108061749571,0.6651738432658285,-46.32506742460799,-0.25984217017592925,0.5067858085410193,1_to_2,2.35,3.080950570342205,2.9064112221438774
2016-06-17,-46.38929889298893,0.3704940116055233,-46.1921469108535,0.0017817245067774934,0.2683478125068773,1_to_2,1.36,2.505358361774744,2.5229094746001968
2016-06-18,-46.21830985915493,0.3399751928112596,-46.138767707059294,0.17098903383400454,0.20532432949794932,1_to_2,0.015,0.015,0.0054772255750516
2016-06-19,-46.07555555555555,0.3937512102171848,-46.160669598617616,0.14275430359937502,0.18560853171144273,1_to_2,0.03,0.0999999999999999,0.1583245611605055
2016-06-20,-45.71969696969697,0.4619439545782802,-46.13600886609171,0.3558585858585843,0.2326988677093402,1_to_2,,,
2016-06-21,-46.255434782608695,0.645413632247273,-46.16865930354579,-0.5357378129117265,0.2308621653546142,1_to_2,1.17,2.584967741935484,2.68780202149356
2016-06-22,-46.70433145009416,1.1935913557430844,-46.250529732513556,-0.44889666748546375,0.30507075531336825,1_to_2,5.5600000000000005,4.6762500000000005,2.7976129841511157
2016-06-23,-45.990196078431374,0.6495539367470008,-46.19326051264723,0.7141353716627847,0.31184122825957483,1_to_2,1.47,2.400891719745223,2.0175328853152394
2016-06-24,-47.42574257425743,0.5028117880470241,-46.34132389568558,-1.4355464958260526,0.5642976959166779,1_to_2,4.625,4.519921875,2.248998901031424
2016-06-25,-48.191964285714285,-1.0678636242023603,-46.62327452805122,-0.7662217114568577,0.8910532741353189,1_to_2,6.3,5.743333333333334,2.058604474140766
2016-06-26,-48.46987951807229,-1.4231984205047787,-46.965320808410745,-0.27791523235800497,1.0843461881911576,1_to_2,2.23,2.9766486486486485,2.0982981227058475
2016-06-27,-46.5,-0.10737240858918895,-47.07679266988261,1.9698795180722897,0.9689171628624177,1_to_2,4.58,4.15975,2.3195628318218136
2016-04-13,-55.016666666666666,0.1955857783754315,,,,1_to_5,,,
2016-04-14,-55.630508474576274,-0.10249160392790088,,-0.6138418079096084,,1_to_5,0.63,1.2899125364431487,1.5163559517622227
2016-04-15,-56.385,-1.1326997743257525,-55.677391713747646,-0.7544915254237239,0.6853703789661303,1_to_5,2.12,3.3379036827195465,2.996458823233349
2016-04-16,-56.874251497005986,-2.165836127246939,-55.97660665956223,-0.4892514970059878,0.8193127441773495,1_to_5,0.42,2.326,3.0708602796517552
2016-04-17,-56.630859375,-1.5591981395828052,-56.10745720264979,0.2433921220059858,0.7675052786203516,1_to_5,0.13,0.16,0.1061131471590584
2016-04-18,-56.21768707482993,-1.4491325697391668,-56.125828848013136,0.4131723001700678,0.687951005732403,1_to_5,0.73,0.8452767527675277,0.763510785398954
2016-04-19,-56.473684210526315,-1.0155122018341445,-56.175522471229314,-0.2559971356963828,0.6416255516721886,1_to_5,,,
2016-04-20,-55.41228070175438,-1.5012438543603726,-56.232038761956126,1.0614035087719316,0.5303037928759803,1_to_5,0.675,0.8219325153374233,0.8780707567692628
2016-04-21,-54.73888888888889,0.35829026305011136,-56.10466453542936,0.6733918128654963,0.7573441729881119,1_to_5,0.54,0.6057112526539279,0.4562869028628504
2016-04-22,-56.00574712643678,0.28226535318784984,-56.050485553491754,-1.2668582375478934,0.7474479162092705,1_to_5,0.73,0.8722666666666666,0.897596751737947
2016-04-23,-56.08227848101266,0.2763760558208317,-55.93734655120699,-0.07653135457587723,0.6563647040523031,1_to_5,2.52,3.034935779816513,2.566354211499825
2016-04-24,-57.0650406504065,-0.1492360230234334,-55.99937244769364,-0.982762169393844,0.7470710820835861,1_to_5,1.54,2.736977491961415,2.698875129384072
2016-04-25,-59.5,-6.050174334572205,-56.468274294146504,-2.4349593495934982,1.5284164246265728,1_to_5,1.795,2.542313432835821,2.358520814497373
2016-04-29,-58.70643939393939,-4.073846768442197,-56.78723932034837,0.7935606060606091,1.74707009655049,1_to_5,0.89,1.3803061224489797,1.3587457030833665
2016-04-30,-58.44484629294756,-4.07396818271929,-57.220462976233115,0.2615931009918313,1.725151879990195,1_to_5,0.91,1.0477966101694915,0.8155074859290492
2016-05-01,-58.14684684684685,-4.121585627326278,-57.70731411308425,0.29799944610071094,1.3476957478590696,1_to_5,0.82,0.9769823788546256,0.7685765143487384
2016-05-02,-57.72871287128713,-4.0396317380543305,-57.9534520766343,0.4181339755597193,1.1238878495268583,1_to_5,0.8,1.1262897526501767,1.2432485341494337
2016-05-03,-56.74308943089431,-1.5937547482934966,-58.0478536409031,0.9856234403928212,0.955689010764916,1_to_5,4.52,3.8037272727272726,2.78925255834038
2016-05-04,-56.663963963963965,-2.1044665739340074,-57.99055697141131,0.07912546693034272,1.0333035869713236,1_to_5,0.945,1.6434649122807017,1.6720394373593066
2016-05-05,-58.32632541133455,-4.462026282923886,-57.82288917303053,-1.6623614473705857,0.8209580350098417,1_to_5,0.9,1.471212598425197,1.7237157091289197
2016-05-06,-57.51317957166392,-3.9399083260356726,-57.65242348413404,0.8131458396706321,0.7252220071763309,1_to_5,0.96,1.312749445676275,1.3367157020825842
2016-05-07,-56.47653429602888,-3.32449390818756,-57.37123605600281,1.0366452756350384,0.7479971752128529,1_to_5,1.01,1.3977713178294573,1.522388476643367
2016-05-08,-54.86654478976234,-1.7758636386435505,-56.9026214764193,1.609989506266544,1.1174157325184428,1_to_5,1.23,1.800769230769231,1.8766640984758065
2016-05-09,-54.75,-2.0592746508388395,-56.47709106623542,0.11654478976233662,1.3022753698691159,1_to_5,1.475,2.1903370786516856,1.8719258673272663
2016-05-10,-55.04612546125461,-1.8986349843243666,-56.234667642001185,-0.29612546125461137,1.3988715958539077,1_to_5,1.21,1.8332675044883304,1.768112360287212
2016-05-11,-54.5,0.8316374040447174,-55.925529932863476,0.5461254612546114,1.5218883053518253,1_to_5,2.01,2.5308116385911177,2.2871311328299577
2016-05-12,-55.38712522045855,-1.9623074234466382,-55.50564419130976,-0.8871252204585502,1.094592506900148,1_to_5,1.47,2.1967291311754686,2.095999895759454
2016-05-13,-55.848837209302324,-2.1346551772690536,-55.267880996686664,-0.4617119888437742,0.6928997431296928,1_to_5,1.15,1.9595723014256616,2.0374476881644674
2016-05-14,-54.528301886792455,1.1429871952580586,-54.989562081081466,1.320535322509869,0.48726530324363293,1_to_5,4.16,3.7659240506329112,2.9393304158786626
2016-05-15,-54.539906103286384,1.4899740929263605,-54.942899411584904,-0.011604216493928732,0.5158133166502183,1_to_5,1.725,2.8539759036144576,2.5755412136528224
2016-05-16,-56.99824253075571,-1.6498443733390984,-55.26407691597858,-2.4583364274693267,0.9184697867499843,1_to_5,5.91,4.39710182767624,3.022892794265937
2016-05-17,-56.687203791469194,-1.569557672529469,-55.4985166774378,0.3110387392865164,1.0531360904374596,1_to_5,0.38,0.7423478260869566,1.6170393839309631
2016-05-18,-55.970017636684304,-1.8572510959018267,-55.708519196964126,0.7171861547848906,0.9635994968423098,1_to_5,4.5,3.7883651804670913,2.547933764958345
2016-05-19,-55.191094619666046,-1.442627207436276,-55.68051482542234,0.7789230170182577,0.9772485467856841,1_to_5,0.34,2.0078666666666667,2.56134693221025
2016-05-20,-54.85494880546075,-0.7473579109073818,-55.5385307677307,0.3361458142052953,1.0199835662972248,1_to_5,4.87,4.844146341463415,1.9170959870060555
2016-05-21,-55.56039076376554,-2.396135026176997,-55.68597203586971,-0.7054419583047888,0.9192335419422639,1_to_5,4.765,4.726666666666667,1.942927370276398
2016-05-22,-55.67490494296578,-2.7720654898066335,-55.84811472725248,-0.11451417920024198,0.7716395337122226,1_to_5,3.48,3.651555555555556,1.8724435509475716
2016-05-23,-55.132768361581924,-1.0541433771377187,-55.58161841737051,0.5421365813838577,0.6143221055423029,1_to_5,4.645,4.613881118881118,2.1152329654433784
2016-05-24,-55.15843621399177,-0.2717131404284296,-55.363223049159444,-0.025667852409846148,0.3845426495615157,1_to_5,,,
2016-05-25,-54.40770465489567,0.08039968085069052,-55.14003548033249,0.7507315590961028,0.4249245403922682,1_to_5,0.34,0.3469230769230769,0.0483708961023422
2016-05-26,-54.96147403685092,-1.1798427398396194,-55.10723253993034,-0.5537693819552558,0.42916782134362946,1_to_5,5.065,4.248975903614458,2.736480958417121
2016-05-27,-55.87230215827338,-2.145051290972745,-55.25256873318928,-0.9108281214224547,0.4964769695896732,1_to_5,2.4400000000000004,3.2846,3.1767793855120057
2016-05-28,-55.12220309810671,-1.8102006989548929,-55.18997049523802,0.7500990601666686,0.47849543859508925,1_to_5,1.42,2.305404814004376,2.293819188501608
2016-05-29,-53.946774193548386,-0.20990840710088715,-54.94309467389268,1.1754289045583235,0.6133907450020498,1_to_5,0.37,0.5325,1.1869315277693584
2016-05-30,-53.86971235194586,-0.659310166592199,-54.76265810108753,0.0770618416025286,0.7240811694775249,1_to_5,6.315,5.845583333333334,1.7740400627544195
2016-05-31,-53.830960854092524,-0.7863555020014941,-54.57301876395906,0.038751497853333206,0.7751816064693056,1_to_5,3.85,3.83940594059406,2.3380944471009637
2016-06-01,-53.66394779771615,0.002714593633555044,-54.46676778436199,0.1670130563763763,0.849067675983785,1_to_5,0.33,0.8225892857142857,1.68891123601195
2016-06-02,-54.121149897330596,-0.14944394268676847,-54.346721478716226,-0.4572020996144488,0.826572758391849,1_to_5,0.12,0.6549999999999999,1.6731010527960148
2016-06-03,-54.92621527777778,-2.0050182557858496,-54.211566210074004,-0.8050653804471821,0.5744393174092339,1_to_5,0.65,2.16353591160221,2.4319326299794466
2016-06-04,-53.78453038674033,0.255068225856408,-54.020470108450226,1.1416848910374497,0.42374504687120235,1_to_5,3.33,3.5642391304347827,1.9758165560262333
2016-06-05,-54.77683615819209,-2.2685408160120786,-54.13905038911361,-0.9923057714517611,0.507541249732588,1_to_5,2.47,2.951126126126126,2.273617742745868
2016-06-06,-53.5625,0.9191888294613202,-54.09516291026421,1.21433615819209,0.5464999723092527,1_to_5,2.395,2.9366509433962267,1.734054944506611
2016-06-07,-55.07012195121951,-3.1521563985936387,-54.27218592413949,-1.5076219512195124,0.6394471168346404,1_to_5,1.8,2.571761006289308,1.8964078416875867
2016-06-08,-55.646572104018915,-2.9703842087391585,-54.55541796789703,-0.5764501527994028,0.7539669212571458,1_to_5,1.45,2.0419688109161798,1.9704907539811856
2016-06-09,-54.52325581395349,0.12957712750470207,-54.612861670271734,1.123316290065425,0.7303131639389456,1_to_5,1.39,2.369142857142857,2.3205622175070686
2016-06-10,-55.02708333333333,-0.7094055724043073,-54.627271392493945,-0.5038275193798398,0.7384758545687071,1_to_5,1.56,2.379578713968958,2.1301950979797635
2016-06-11,-55.341827768014056,-2.25604766457189,-54.84974244696162,-0.3147444346807262,0.6740430682545434,1_to_5,1.44,2.175011086474501,1.9769632576502372
2016-06-12,-54.364423076923075,-0.7249775468439658,-54.79082629249462,0.9774046910909817,0.6990381628070815,1_to_5,3.93,3.832776617954071,2.361497294285256
2016-06-13,-54.141527001862194,-0.2949633847731946,-54.8735444356178,0.2228960750608806,0.5472406795207783,1_to_5,2.525,3.120149253731344,2.654218088583973
2016-06-14,-54.80565068493151,-1.0717376059995216,-54.835762826148084,-0.6641236830693131,0.5404949675339917,1_to_5,3.92,3.7320930232558136,2.017330341175276
2016-06-15,-55.226519337016576,-1.5175419076620127,-54.775755288004895,-0.4208686520850691,0.45145717641950983,1_to_5,0.24,1.5669465648854963,2.4451517102263085
2016-06-16,-55.74444444444445,-2.3013238121899473,-54.95021080664645,-0.517925107427871,0.5604226224258446,1_to_5,2.35,3.080950570342205,2.9064112221438774
2016-06-17,-55.49074074074074,-1.646394426774664,-55.01644757913323,0.25370370370370665,0.5972148061971331,1_to_5,1.36,2.505358361774744,2.5229094746001968
2016-06-18,-55.14229249011858,-0.8392803877765546,-54.98794253943388,0.34844825062216245,0.5837051284300755,1_to_5,0.015,0.015,0.0054772255750516
2016-06-19,-55.233333333333334,-0.856988627817948,-55.112072576063916,-0.09104084321475625,0.5176633914971328,1_to_5,0.03,0.0999999999999999,0.1583245611605055
2016-06-20,-54.015151515151516,1.3636086443313342,-55.09401893510524,1.2181818181818187,0.5578004251799294,1_to_5,,,
2016-06-21,-55.07801418439716,-1.3085686204094418,-55.132928006457476,-1.0628626692456464,0.5436528272540576,1_to_5,1.17,2.584967741935484,2.68780202149356
2016-06-22,-55.977,-3.2415364843051284,-55.24013952974082,-0.8989858156028347,0.6320058540791474,1_to_5,5.5600000000000005,4.6762500000000005,2.7976129841511157
2016-06-23,-54.529411764705884,-0.1905162108472302,-55.06656343263531,1.4475882352941127,0.6372464562650915,1_to_5,1.47,2.400891719745223,2.0175328853152394
2016-06-24,-55.50209205020921,-2.84170392519997,-55.06818504827366,-0.9726802855033228,0.6385189447317147,1_to_5,4.625,4.519921875,2.248998901031424
2016-06-25,-56.14540816326531,-2.7118124608537837,-55.21148728729463,-0.6433161130561018,0.7591011857524229,1_to_5,6.3,5.743333333333334,2.058604474140766
2016-06-26,-54.80483271375465,-1.269242064216463,-55.1502729130691,1.3405754495106592,0.7741735331344314,1_to_5,2.23,2.9766486486486485,2.0982981227058475
2016-06-27,-54.5,0.8699196528348878,-55.219536982333175,0.3048327137546494,0.6704276807703897,1_to_5,4.58,4.15975,2.3195628318218136
2016-04-13,-51.40277777777778,1.38101965968846,,,,1_to_6,,,
2016-04-14,-51.43396226415094,1.17692727818642,,-0.031184486373163622,,1_to_6,0.63,1.2899125364431487,1.5163559517622227
2016-04-15,-51.04938271604938,1.6938609632892043,-51.29537425265937,0.3845795481015628,0.21360476378207516,1_to_6,2.12,3.3379036827195465,2.996458823233349
2016-04-16,-50.952127659574465,2.032269753358134,-51.20956260438814,0.09725505647491417,0.24468868518254305,1_to_6,0.42,2.326,3.0708602796517552
2016-04-17,-50.906,1.8926441136570553,-51.14885008351051,0.046127659574466406,0.25166339711776387,1_to_6,0.13,0.16,0.1061131471590584
2016-04-18,-51.50898203592814,1.4053906264719036,-51.20887207558011,-0.602982035928143,0.2688557411533275,1_to_6,0.73,0.8452767527675277,0.763510785398954
2016-04-19,-50.70245398773006,1.9490157355814692,-51.13652663445868,0.8065280481980821,0.3112446217741088,1_to_6,,,
2016-04-20,-51.30275229357798,2.2307904393848816,-51.12223727957299,-0.6002983058479217,0.2990404895353983,1_to_6,0.675,0.8219325153374233,0.8780707567692628
2016-04-21,-51.462765957446805,1.396470325205209,-51.12635209290097,-0.1600136638688241,0.3041984217887832,1_to_6,0.54,0.6057112526539279,0.4562869028628504
2016-04-22,-51.098837209302324,1.087882615143873,-51.13341702050854,0.36392874814448106,0.3026834073044369,1_to_6,0.73,0.8722666666666666,0.897596751737947
2016-04-23,-51.06707317073171,1.0663283674402884,-51.149837807816716,0.03176403857061416,0.29420844327594303,1_to_6,2.52,3.034935779816513,2.566354211499825
2016-04-24,-51.00268817204301,1.2461751954389437,-51.163650403822864,0.06438499868870196,0.28290524700495023,1_to_6,1.54,2.736977491961415,2.698875129384072
2016-04-25,-50.71739130434783,2.317694482450415,-51.050566013597106,0.28529686769518037,0.28005623400793855,1_to_6,1.795,2.542313432835821,2.358520814497373
2016-04-29,-50.751838235294116,2.2874378016169343,-51.05762090610625,-0.034446930946288035,0.2702766692541265,1_to_6,0.89,1.3803061224489797,1.3587457030833665
2016-04-30,-51.38368055555556,1.744829712906399,-51.069182086388764,-0.6318423202614412,0.2838974989050163,1_to_6,0.91,1.0477966101694915,0.8155074859290492
