2016-04-20_00:27:11 1461104831 0x2; 15 rTX 9
2016-04-20_00:27:11 1461104831 0x2; 15 rTX 10
2016-04-20_00:27:11 1461104831 0x2; 15 rTXERR
2016-04-20_00:27:11 1461104831 0x5; 1 rTX 0
2016-04-20_00:29:11 1461104951 0x2; 16 rTX 9
2016-04-20_00:29:11 1461104951 0x2; 16 rTX 10
2016-04-20_00:29:11 1461104951 0x2; 16 rTXERR
2016-04-20_00:31:11 1461105071 0x2; 17 rTX 9
2016-04-20_00:31:11 1461105071 0x2; 17 rTX 10
2016-04-20_00:31:11 1461105071 0x2; 17 rTXERR
2016-04-20_00:31:11 1461105071 0x5; 17 rTX 0
2016-04-20_00:32:12 1461105132 0x6; 18 rTX 0
2016-04-20_00:32:12 1461105132 0x2; 18 rTX 9
2016-04-20_00:32:16 1461105136 0x2; 18 rTX 10
2016-04-20_00:32:27 1461105147 0x2; 18 rTXERR
2016-04-20_01:54:11 1461110051 0x1; 1 rTX 0
2016-04-20_01:55:18 1461110118 0x2; 62 rTX 0
2016-04-20_01:55:18 1461110118 0x2; 62 rTX 1
2016-04-20_01:55:18 1461110118 0x2; 62 rTX 2
2016-04-20_01:55:18 1461110118 0x2; 62 rTX 3
2016-04-20_01:55:18 1461110118 0x2; 62 rTX 4
2016-04-20_01:55:18 1461110118 0x2; 62 rTX 5
2016-04-20_01:55:18 1461110118 0x2; 62 rTX 6
2016-04-20_01:55:19 1461110119 0x2; 62 rTX 7
2016-04-20_01:55:21 1461110121 0x2; 62 rTX 8
2016-04-20_01:55:22 1461110122 0x6; 62 rTX 0
2016-04-20_01:55:22 1461110122 0x6; 62 rTX 1
2016-04-20_01:55:22 1461110122 0x6; 62 rTX 2
2016-04-20_01:55:22 1461110122 0x6; 62 rTX 3
2016-04-20_01:55:23 1461110123 0x2; 62 rTX 9
2016-04-20_01:55:28 1461110128 0x2; 62 rTX 10
2016-04-20_01:57:17 1461110237 0x1; 63 rTX 0
2016-04-20_01:57:18 1461110238 0x2; 63 rTX 0
2016-04-20_01:57:18 1461110238 0x2; 63 rTX 1
2016-04-20_01:57:18 1461110238 0x2; 63 rTX 2
2016-04-20_01:57:18 1461110238 0x2; 63 rTX 3
2016-04-20_01:57:18 1461110238 0x2; 63 rTX 4
2016-04-20_01:57:22 1461110242 0x6; 63 rTX 0
2016-04-20_02:31:17 1461112277 0x1; 1 rTX 0
2016-04-20_02:31:17 1461112277 0x1; 1 rTX 1
2016-04-20_02:31:17 1461112277 0x1; 1 rTX 2
2016-04-20_02:31:18 1461112278 0x2; 1 rTX 0
2016-04-20_02:31:18 1461112278 0x2; 1 rTX 1
2016-04-20_02:31:18 1461112278 0x2; 1 rTX 2
2016-04-20_02:31:18 1461112278 0x2; 1 rTX 3
2016-04-20_02:38:10 1461112690 0x1; 84 rTX 0
2016-04-20_02:38:10 1461112690 0x2; 84 rTX 0
2016-04-20_02:39:18 1461112758 0x1; 85 rTX 0
2016-04-20_02:39:18 1461112758 0x1; 85 rTX 1
2016-04-20_02:39:18 1461112758 0x1; 85 rTX 2
2016-04-20_02:39:18 1461112758 0x1; 85 rTX 3
2016-04-20_02:39:18 1461112758 0x1; 85 rTX 4
2016-04-20_02:39:18 1461112758 0x1; 85 rTX 5
2016-04-20_02:39:18 1461112758 0x1; 85 rTX 6
2016-04-20_02:39:18 1461112758 0x1; 85 rTX 7
2016-04-20_02:39:19 1461112759 0x2; 85 rTX 0
2016-04-20_02:39:19 1461112759 0x2; 85 rTX 1
2016-04-20_02:39:20 1461112760 0x1; 85 rTX 8
2016-04-20_02:39:24 1461112764 0x1; 85 rTX 9
2016-04-20_02:39:28 1461112768 0x1; 85 rTX 10
2016-04-20_02:39:40 1461112780 0x1; 85 rTXERR
2016-04-20_02:41:17 1461112877 0x1; 86 rTX 0
2016-04-20_02:41:17 1461112877 0x1; 86 rTX 1
2016-04-20_02:41:17 1461112877 0x1; 86 rTX 2
2016-04-20_02:41:17 1461112877 0x1; 86 rTX 3
