2016-06-01_02:30:03 1464741003 0x9, A 634 2.16 2.00-0.54
2016-06-01_02:36:04 1464741364 0x9, 1 1 1.55 2.52 3.39
2016-06-01_02:36:08 1464741368 0x9, 5 1 2.07 1.88-0.71
2016-06-01_02:38:04 1464741484 0x9, 1 2 2.72 1.88-2.61
2016-06-01_02:38:08 1464741488 0x9, 5 2 2.27 1.84-1.51
2016-06-01_02:49:24 1464742164 0x9, 1 3 2.07 1.36-3.00
2016-06-01_02:49:28 1464742168 0x9, 5 3 2.11 2.92 2.26
2016-06-01_02:51:24 1464742284 0x9, 1 4 1.72 1.91 0.77
2016-06-01_02:51:28 1464742288 0x9, 5 4 2.24 2.40 0.48
2016-06-01_02:53:24 1464742404 0x9, 1 5 2.16 2.07-0.26
2016-06-01_02:53:28 1464742408 0x9, 5 5 1.88 2.16 0.98
2016-06-01_02:54:22 1464742462 0x9, A 5 1.39 2.44 3.93
2016-06-01_02:55:24 1464742524 0x9, 1 6 1.60 2.44 2.98
2016-06-01_02:55:28 1464742528 0x9, 5 6 1.72 2.20 1.74
2016-06-01_02:56:22 1464742582 0x9, A 6 1.55 3.03 4.72
2016-06-01_02:57:24 1464742644 0x9, 1 7 1.36 2.07 3.00
2016-06-01_02:57:28 1464742648 0x9, 5 7 2.16 1.96-0.68
2016-06-01_02:58:22 1464742702 0x9, A 7 1.88 2.39 1.72
2016-06-01_02:59:24 1464742764 0x9, 1 8 1.84 2.16 1.13
2016-06-01_02:59:28 1464742768 0x9, 5 8 2.35 2.03-1.03
2016-06-01_03:00:22 1464742822 0x9, A 8 1.84 1.67-0.64
2016-06-01_03:01:24 1464742884 0x9, 1 9 1.44 1.79 1.58
2016-06-01_03:01:28 1464742888 0x9, 5 9 2.07 2.59 1.58
2016-06-01_03:02:22 1464742942 0x9, A 9 1.91 2.12 0.70
2016-06-01_03:03:24 1464743004 0x9, 1 10 1.48 1.88 1.69
2016-06-01_03:03:28 1464743008 0x9, 5 10 1.88 2.00 0.43
2016-06-01_03:04:22 1464743062 0x9, A 10 1.79 2.00 0.74
2016-06-01_03:05:24 1464743124 0x9, 1 11 1.52 2.07 2.22
2016-06-01_03:05:28 1464743128 0x9, 5 11 2.20 2.07-0.39
2016-06-01_03:06:22 1464743182 0x9, A 11 1.55 2.07 2.03
2016-06-01_03:07:24 1464743244 0x9, 1 12 1.52 1.84 1.35
2016-06-01_03:07:28 1464743248 0x9, 5 12 2.07 2.83 2.20
2016-06-01_03:08:22 1464743302 0x9, A 12 1.67 2.12 1.64
2016-06-01_03:09:24 1464743364 0x9, 1 13 2.20 2.24 0.12
2016-06-01_03:09:28 1464743368 0x9, 5 13 2.52 2.27-0.70
2016-06-01_03:11:24 1464743484 0x9, 1 14 1.55 2.11 2.17
2016-06-01_03:11:28 1464743488 0x9, 5 14 2.31 2.44 0.35
2016-06-01_03:13:24 1464743604 0x9, 1 15 2.24 2.31 0.24
2016-06-01_03:13:28 1464743608 0x9, 5 15 1.91 1.91 0.00
2016-06-01_03:14:23 1464743663 0x9, A 15 1.72 1.83 0.47
2016-06-01_03:15:24 1464743724 0x9, 1 16 1.67 2.20 1.90
2016-06-01_03:15:28 1464743728 0x9, 5 16 2.07 2.03-0.13
2016-06-01_03:16:23 1464743783 0x9, A 16 1.79 2.03 0.88
2016-06-01_03:17:24 1464743844 0x9, 1 17 1.84 2.03 0.73
2016-06-01_03:17:28 1464743848 0x9, 5 17 2.35 2.55 0.57
2016-06-01_03:18:23 1464743903 0x9, A 17 1.44 2.07 2.60
2016-06-01_03:19:24 1464743964 0x9, 1 18 1.60 2.27 2.50
2016-06-01_03:19:28 1464743968 0x9, 5 18 2.40 2.24-0.48
2016-06-01_03:20:23 1464744023 0x9, A 18 1.52 2.19 2.61
2016-06-01_03:21:24 1464744084 0x9, 1 19 1.48 2.35 3.30
2016-06-01_03:21:28 1464744088 0x9, 5 19 1.60 2.20 2.25
2016-06-01_03:22:23 1464744143 0x9, A 19 1.44 2.23 3.12
2016-06-01_03:23:24 1464744204 0x9, 1 20 1.36 1.72 1.66
2016-06-01_03:23:28 1464744208 0x9, 5 20 2.31 2.35 0.12
2016-06-01_03:24:23 1464744263 0x9, A 20 2.00 2.31 1.05
2016-06-01_03:25:24 1464744324 0x9, 1 21 1.55 1.91 1.47
2016-06-01_03:25:28 1464744328 0x9, 5 21 1.96 1.88-0.29
2016-06-01_03:26:23 1464744383 0x9, A 21 1.79 2.19 1.42
2016-06-01_03:27:24 1464744444 0x9, 1 22 1.60 1.76 0.67
2016-06-01_03:27:28 1464744448 0x9, 5 22 2.44 2.40-0.11
2016-06-01_03:28:23 1464744503 0x9, A 22 1.76 2.59 2.76
2016-06-01_03:29:24 1464744564 0x9, 1 23 1.67 2.35 2.40
2016-06-01_03:29:28 1464744568 0x9, 5 23 2.48 2.31-0.47
2016-06-01_03:30:23 1464744623 0x9, A 23 1.39 2.39 3.81
2016-06-01_03:31:24 1464744684 0x9, 1 24 1.44 1.91 2.03
2016-06-01_03:31:28 1464744688 0x9, 5 24 2.40 2.55 0.45
2016-06-01_03:32:23 1464744743 0x9, A 24 2.35 2.47 0.35
2016-06-01_03:33:24 1464744804 0x9, 1 25 1.48 2.40 3.42
2016-06-01_03:33:28 1464744808 0x9, 5 25 2.20 2.31 0.37
2016-06-01_03:34:23 1464744863 0x9, A 25 1.64 1.95 1.26
2016-06-01_03:35:24 1464744924 0x9, 1 26 1.72 2.55 2.81
2016-06-01_03:35:28 1464744928 0x9, 5 26 1.88 2.03 0.57
2016-06-01_03:36:23 1464744983 0x9, A 26 1.60 2.19 2.25
2016-06-01_03:37:24 1464745044 0x9, 1 27 1.48 2.68 4.20
2016-06-01_03:37:28 1464745048 0x9, 5 27 2.27 2.31 0.12
2016-06-01_03:38:23 1464745103 0x9, A 27 1.48 1.67 0.89
2016-06-01_03:39:24 1464745164 0x9, 1 28 1.39 2.72 4.70
2016-06-01_03:39:28 1464745168 0x9, 5 28 2.27 2.11-0.51
2016-06-01_03:40:23 1464745223 0x9, A 28 1.88 1.83-0.15
2016-06-01_03:41:24 1464745284 0x9, 1 29 1.64 2.27 2.33
2016-06-01_03:41:28 1464745288 0x9, 5 29 2.24 1.76-1.70
2016-06-01_03:42:23 1464745343 0x9, A 29 1.55 2.03 1.89
2016-06-01_03:43:24 1464745404 0x9, 1 30 1.55 2.64 3.72
2016-06-01_03:43:28 1464745408 0x9, 5 30 1.79 2.11 1.15
2016-06-01_03:44:23 1464745463 0x9, A 30 1.67 2.12 1.64
2016-06-01_03:45:24 1464745524 0x9, 1 31 1.24 2.00 3.38
2016-06-01_03:45:28 1464745528 0x9, 5 31 1.79 2.31 1.79
2016-06-01_03:46:23 1464745583 0x9, A 31 1.52 1.87 1.50
2016-06-01_03:47:24 1464745644 0x9, 1 32 1.55 2.35 2.93
2016-06-01_03:47:28 1464745648 0x9, 5 32 1.76 2.11 1.31
