2016-04-14_03:03:14 1460595794 0x2; 1 rTX 0
2016-04-14_03:03:14 1460595794 0x2; 1 rTX 7
2016-04-14_03:03:14 1460595794 0x2; 1 rTX 8
2016-04-14_03:03:16 1460595796 0x2; 1 rTX 9
2016-04-14_03:03:20 1460595800 0x2; 1 rTX 10
2016-04-14_03:03:28 1460595808 0x2; 1 rTXERR
2016-04-14_03:05:14 1460595914 0x2; 12 rTX 7
2016-04-14_03:05:14 1460595914 0x2; 12 rTX 8
2016-04-14_03:05:16 1460595916 0x2; 12 rTX 9
2016-04-14_03:05:20 1460595920 0x2; 12 rTX 10
2016-04-14_03:05:36 1460595936 0x2; 12 rTXERR
2016-04-14_03:42:22 1460598142 0x2; 1 rTX 0
2016-04-14_03:42:22 1460598142 0x2; 1 rTX 1
2016-04-14_03:42:22 1460598142 0x2; 1 rTX 2
2016-04-14_03:42:22 1460598142 0x2; 1 rTX 3
2016-04-14_03:42:22 1460598142 0x2; 1 rTX 4
2016-04-14_03:42:23 1460598143 0x2; 1 rTX 5
2016-04-14_03:42:23 1460598143 0x2; 1 rTX 6
2016-04-14_03:42:24 1460598144 0x2; 1 rTX 7
2016-04-14_03:42:26 1460598146 0x2; 1 rTX 8
2016-04-14_03:42:29 1460598149 0x2; 1 rTX 9
2016-04-14_03:42:33 1460598153 0x2; 1 rTX 10
2016-04-14_03:42:41 1460598161 0x2; 1 rTXERR
2016-04-14_03:44:22 1460598262 0x2; 31 rTX 0
2016-04-14_03:44:22 1460598262 0x2; 31 rTX 1
2016-04-14_03:44:22 1460598262 0x2; 31 rTX 2
2016-04-14_03:44:22 1460598262 0x2; 31 rTX 3
2016-04-14_03:44:22 1460598262 0x2; 31 rTX 4
2016-04-14_03:44:23 1460598263 0x2; 31 rTX 5
2016-04-14_03:44:23 1460598263 0x2; 31 rTX 6
2016-04-14_03:44:24 1460598264 0x2; 31 rTX 7
2016-04-14_03:44:26 1460598266 0x2; 31 rTX 8
2016-04-14_03:44:29 1460598269 0x2; 31 rTX 9
2016-04-14_03:44:33 1460598273 0x2; 31 rTX 10
2016-04-14_03:44:49 1460598289 0x2; 31 rTXERR
2016-04-14_03:46:22 1460598382 0x2; 32 rTX 0
2016-04-14_03:46:22 1460598382 0x2; 32 rTX 1
2016-04-14_03:46:22 1460598382 0x2; 32 rTX 2
2016-04-14_03:46:22 1460598382 0x2; 32 rTX 3
2016-04-14_03:46:22 1460598382 0x2; 32 rTX 4
2016-04-14_03:46:23 1460598383 0x2; 32 rTX 5
2016-04-14_03:46:23 1460598383 0x2; 32 rTX 6
2016-04-14_03:46:24 1460598384 0x2; 32 rTX 7
2016-04-14_03:46:25 1460598385 0x2; 32 rTX 8
2016-04-14_03:46:27 1460598387 0x2; 32 rTX 9
2016-04-14_03:46:32 1460598392 0x2; 32 rTX 10
2016-04-14_03:46:46 1460598406 0x2; 32 rTXERR
2016-04-14_03:47:12 1460598432 0x5; 33 rTX 0
2016-04-14_03:48:22 1460598502 0x2; 33 rTX 0
2016-04-14_03:48:22 1460598502 0x2; 33 rTX 1
2016-04-14_03:48:22 1460598502 0x2; 33 rTX 2
2016-04-14_03:48:22 1460598502 0x2; 33 rTX 3
2016-04-14_03:48:22 1460598502 0x2; 33 rTX 4
2016-04-14_03:48:23 1460598503 0x2; 33 rTX 5
2016-04-14_03:48:23 1460598503 0x2; 33 rTX 6
2016-04-14_03:48:24 1460598504 0x2; 33 rTX 7
2016-04-14_03:48:26 1460598506 0x2; 33 rTX 8
2016-04-14_03:48:28 1460598508 0x2; 33 rTX 9
2016-04-14_03:48:35 1460598515 0x2; 33 rTX 10
2016-04-14_03:48:51 1460598531 0x2; 33 rTXERR
2016-04-14_03:50:19 1460598619 0x1; 34 rTX 0
2016-04-14_03:50:22 1460598622 0x2; 34 rTX 0
2016-04-14_03:50:23 1460598623 0x2; 34 rTX 1
2016-04-14_03:50:23 1460598623 0x2; 34 rTX 2
2016-04-14_03:50:23 1460598623 0x2; 34 rTX 3
2016-04-14_03:50:23 1460598623 31-0:0/6c;0:0/0;0:0/0;0:0/0;0x2; 34 rTX 4
2016-04-14_03:50:23 1460598623 0x2; 34 rTX 5
2016-04-14_03:50:24 1460598624 0x2; 34 rTX 7
2016-04-14_03:50:29 1460598629 0x2; 34 rTX 9
2016-04-14_03:50:34 1460598634 0x2; 34 rTX 10
2016-04-14_03:50:43 1460598643 0x2; 34 rTXERR
2016-04-14_03:52:23 1460598743 0x2; 35 rTX 0
2016-04-14_03:52:23 1460598743 0x2; 35 rTX 2
2016-04-14_03:52:23 1460598743 0x2; 35 rTX 3
2016-04-14_03:52:23 1460598743 0x2; 35 rTX 4
2016-04-14_03:52:23 1460598743 0x2; 35 rTX 5
2016-04-14_03:52:23 1460598743 0x2; 35 rTX 6
2016-04-14_03:52:24 1460598744 0x2; 35 rTX 7
2016-04-14_03:52:25 1460598745 0x2; 35 rTX 8
2016-04-14_03:52:27 1460598747 0x2; 35 rTX 9
2016-04-14_03:52:41 1460598761 0x2; 35 rTXERR
2016-04-14_03:54:19 1460598859 0x1; 36 rTX 0
2016-04-14_03:54:20 1460598860 0x1; 36 rTX 1
2016-04-14_03:54:20 1460598860 0x1; 36 rTX 2
2016-04-14_03:54:20 1460598860 0x1; 36 rTX 3
2016-04-14_03:54:22 1460598862 1,2,0,1,1,0,2,1,2,2,2-152d,40x2; 36 rTX 3
2016-04-14_03:54:22 1460598862 0x2; 36 rTX 0
2016-04-14_03:54:22 1460598862 0x2; 36 rTX 1
2016-04-14_03:54:22 1460598862 0x2; 36 rTX 2
2016-04-14_03:54:22 1460598862 0x2; 36 rTX 4
2016-04-14_03:54:23 1460598863 0x2; 36 rTX 6
2016-04-14_03:54:24 1460598864 0x2; 36 rTX 7
2016-04-14_03:54:26 1460598866 0x2; 36 rTX 8
2016-04-14_03:54:28 1460598868 0x2; 36 rTX 9
2016-04-14_03:54:35 1460598875 0x2; 36 rTX 10
2016-04-14_03:54:50 1460598890 0x2; 36 rTXERR
2016-04-14_03:56:23 1460598983 0x2; 37 rTX 0
2016-04-14_03:56:23 1460598983 0x2; 37 rTX 1
2016-04-14_03:56:23 1460598983 0x2; 37 rTX 2
2016-04-14_03:56:23 1460598983 0x2; 37 rTX 3
2016-04-14_03:56:23 1460598983 0x2; 37 rTX 4
2016-04-14_03:56:23 1460598983 0x2; 37 rTX 5
2016-04-14_03:56:23 1460598983 0x2; 37 rTX 6
2016-04-14_03:56:24 1460598984 0x2; 37 rTX 7
2016-04-14_03:56:26 1460598986 0x2; 37 rTX 8
2016-04-14_03:56:28 1460598988 0x2; 37 rTX 9
2016-04-14_03:56:34 1460598994 0x2; 37 rTX 10
2016-04-14_03:56:49 1460599009 0x2; 37 rTXERR
2016-04-14_03:58:19 1460599099 0x1; 38 rTX 0
2016-04-14_03:58:19 1460599099 0x1; 38 rTX 1
2016-04-14_03:58:19 1460599099 0x1; 38 rTX 2
2016-04-14_03:58:19 1460599099 0x1; 38 rTX 3
2016-04-14_03:58:19 1460599099 0x1; 38 rTX 4
2016-04-14_03:58:20 1460599100 0x1; 38 rTX 5
2016-04-14_03:58:20 1460599100 0x1; 38 rTX 6
2016-04-14_04:00:19 1460599219 0x1; 39 rTX 0
2016-04-14_04:00:23 1460599223 0x2; 39 rTX 0
2016-04-14_04:00:23 1460599223 0x2; 39 rTX 1
2016-04-14_04:00:23 1460599223 0x2; 39 rTX 2
2016-04-14_04:00:23 1460599223 0x2; 39 rTX 3
2016-04-14_04:00:23 1460599223 0x2; 39 rTX 4
2016-04-14_04:00:23 1460599223 0x2; 39 rTX 5
2016-04-14_04:00:23 1460599223 0x2; 39 rTX 6
2016-04-14_04:00:24 1460599224 0x2; 39 rTX 7
2016-04-14_04:00:25 1460599225 0x2; 39 rTX 8
2016-04-14_04:00:28 1460599228 0x2; 39 rTX 9
2016-04-14_04:00:33 1460599233 0x2; 39 rTX 10
2016-04-14_04:00:46 1460599246 0x2; 39 rTXERR
2016-04-14_04:02:23 1460599343 0x2; 40 rTX 0
2016-04-14_04:02:23 1460599343 0x2; 40 rTX 1
2016-04-14_04:02:23 1460599343 0x2; 40 rTX 2
2016-04-14_04:02:23 1460599343 0x2; 40 rTX 3
2016-04-14_04:02:23 1460599343 0x2; 40 rTX 4
2016-04-14_04:02:23 1460599343 0x2; 40 rTX 5
2016-04-14_04:02:23 1460599343 0x2; 40 rTX 6
2016-04-14_04:02:24 1460599344 0x2; 40 rTX 7
2016-04-14_04:02:26 1460599346 0x2; 40 rTX 8
2016-04-14_04:02:29 1460599349 0x2; 40 rTX 9
2016-04-14_04:02:36 1460599356 0x2; 40 rTX 10
2016-04-14_04:02:45 1460599365 0x2; 40 rTXERR
2016-04-14_04:06:23 1460599583 0x2; 42 rTX 0
2016-04-14_04:06:23 1460599583 0x2; 42 rTX 1
2016-04-14_04:06:23 1460599583 0x2; 42 rTX 2
2016-04-14_04:06:23 1460599583 0x2; 42 rTX 3
2016-04-14_04:06:23 1460599583 0x2; 42 rTX 4
2016-04-14_04:06:23 1460599583 0x2; 42 rTX 5
2016-04-14_04:06:23 1460599583 0x2; 42 rTX 6
2016-04-14_04:06:24 1460599584 0x2; 42 rTX 7
2016-04-14_04:06:26 1460599586 0x2; 42 rTX 8
2016-04-14_04:06:29 1460599589 0x2; 42 rTX 9
2016-04-14_04:06:34 1460599594 0x2; 42 rTX 10
2016-04-14_04:06:44 1460599604 0x2; 42 rTXERR
2016-04-14_04:10:23 1460599823 0x2; 44 rTX 0
2016-04-14_04:10:23 1460599823 0x2; 44 rTX 1
2016-04-14_04:10:23 1460599823 0x2; 44 rTX 2
2016-04-14_04:10:23 1460599823 0x2; 44 rTX 3
2016-04-14_04:10:23 1460599823 0x2; 44 rTX 4
2016-04-14_04:10:23 1460599823 0x2; 44 rTX 5
2016-04-14_04:10:23 1460599823 0x2; 44 rTX 6
2016-04-14_04:10:23 1460599823 0x2; 44 rTX 7
2016-04-14_04:10:25 1460599825 0x2; 44 rTX 8
2016-04-14_04:10:28 1460599828 0x2; 44 rTX 9
2016-04-14_04:10:33 1460599833 0x2; 44 rTX 10
2016-04-14_04:10:46 1460599846 0x2; 44 rTXERR
2016-04-14_04:12:23 1460599943 0x2; 45 rTX 0
2016-04-14_04:12:23 1460599943 0x2; 45 rTX 1
2016-04-14_04:12:23 1460599943 0x2; 45 rTX 2
2016-04-14_04:12:23 1460599943 0x2; 45 rTX 3
2016-04-14_04:12:23 1460599943 0x2; 45 rTX 4
2016-04-14_04:12:23 1460599943 0x2; 45 rTX 5
2016-04-14_04:12:23 1460599943 0x2; 45 rTX 6
2016-04-14_04:12:24 1460599944 0x2; 45 rTX 7
2016-04-14_04:12:25 1460599945 0x2; 45 rTX 8
2016-04-14_04:12:28 1460599948 0x2; 45 rTX 9
2016-04-14_04:12:35 1460599955 0x2; 45 rTX 10
2016-04-14_04:12:49 1460599969 0x2; 45 rTXERR
2016-04-14_04:14:23 1460600063 0x2; 46 rTX 0
2016-04-14_04:14:23 1460600063 0x2; 46 rTX 1
2016-04-14_04:14:23 1460600063 0x2; 46 rTX 2
2016-04-14_04:14:23 1460600063 0x2; 46 rTX 3
2016-04-14_04:14:23 1460600063 0x2; 46 rTX 4
2016-04-14_04:14:23 1460600063 0x2; 46 rTX 5
2016-04-14_04:14:23 1460600063 0x2; 46 rTX 6
2016-04-14_04:14:24 1460600064 0x2; 46 rTX 7
2016-04-14_04:14:25 1460600065 0x2; 46 rTX 8
2016-04-14_04:14:28 1460600068 0x2; 46 rTX 9
2016-04-14_04:14:34 1460600074 0x2; 46 rTX 10
2016-04-14_04:14:47 1460600087 0x2; 46 rTXERR
2016-04-14_04:15:12 1460600112 0x5; 47 rTX 0
2016-04-14_04:15:12 1460600112 0x5; 47 rTX 1
2016-04-14_04:16:23 1460600183 0x2; 47 rTX 0
2016-04-14_04:16:23 1460600183 0x2; 47 rTX 1
2016-04-14_04:16:23 1460600183 0x2; 47 rTX 2
2016-04-14_04:16:23 1460600183 0x2; 47 rTX 3
2016-04-14_04:16:23 1460600183 0x2; 47 rTX 4
2016-04-14_04:16:23 1460600183 0x2; 47 rTX 5
2016-04-14_04:16:23 1460600183 0x2; 47 rTX 6
2016-04-14_04:16:24 1460600184 0x2; 47 rTX 7
2016-04-14_04:16:25 1460600185 0x2; 47 rTX 8
2016-04-14_04:16:28 1460600188 0x2; 47 rTX 9
2016-04-14_04:16:32 1460600192 0x2; 47 rTX 10
2016-04-14_04:16:45 1460600205 0x2; 47 rTXERR
2016-04-14_04:18:19 1460600299 0x1; 48 rTX 0
2016-04-14_04:18:23 1460600303 0x2; 48 rTX 0
2016-04-14_04:18:23 1460600303 0x2; 48 rTX 1
2016-04-14_04:18:23 1460600303 0x2; 48 rTX 2
2016-04-14_04:18:23 1460600303 0x2; 48 rTX 3
2016-04-14_04:18:23 1460600303 0x2; 48 rTX 4
2016-04-14_04:18:23 1460600303 0x2; 48 rTX 5
2016-04-14_04:18:23 1460600303 0x2; 48 rTX 6
2016-04-14_04:18:24 1460600304 0x2; 48 rTX 7
2016-04-14_04:18:26 1460600306 0x2; 48 rTX 8
2016-04-14_04:18:29 1460600309 0x2; 48 rTX 9
2016-04-14_04:18:33 1460600313 0x2; 48 rTX 10
2016-04-14_04:18:48 1460600328 0x2; 48 rTXERR
2016-04-14_04:20:23 1460600423 0x2; 49 rTX 0
2016-04-14_04:20:23 1460600423 0x2; 49 rTX 1
2016-04-14_04:20:23 1460600423 0x2; 49 rTX 2
2016-04-14_04:20:23 1460600423 0x2; 49 rTX 3
2016-04-14_04:20:23 1460600423 0x2; 49 rTX 4
2016-04-14_04:20:23 1460600423 0x2; 49 rTX 5
2016-04-14_04:20:23 1460600423 0x2; 49 rTX 6
2016-04-14_04:20:24 1460600424 0x2; 49 rTX 7
2016-04-14_04:20:25 1460600425 0x2; 49 rTX 8
2016-04-14_04:20:29 1460600429 0x2; 49 rTX 9
2016-04-14_04:20:35 1460600435 0x2; 49 rTX 10
2016-04-14_04:20:48 1460600448 0x2; 49 rTXERR
2016-04-14_04:22:20 1460600540 0x1; 50 rTX 0
2016-04-14_04:22:20 1460600540 0x1; 50 rTX 1
2016-04-14_04:22:20 1460600540 0x1; 50 rTX 2
2016-04-14_04:22:22 1460600542 0x2; 50 rTX 0
2016-04-14_04:22:23 1460600543 0x2; 50 rTX 1
2016-04-14_04:22:23 1460600543 0x2; 50 rTX 2
2016-04-14_04:22:23 1460600543 0x2; 50 rTX 3
2016-04-14_04:22:23 1460600543 0x2; 50 rTX 4
2016-04-14_04:22:23 1460600543 0x2; 50 rTX 5
2016-04-14_04:22:23 1460600543 0x2; 50 rTX 6
2016-04-14_04:22:24 1460600544 0x2; 50 rTX 7
2016-04-14_04:22:25 1460600545 0x2; 50 rTX 8
2016-04-14_04:22:27 1460600547 0x2; 50 rTX 9
2016-04-14_04:22:32 1460600552 0x2; 50 rTX 10
2016-04-14_04:22:43 1460600563 0x2; 50 rTXERR
2016-04-14_04:24:23 1460600663 0x2; 51 rTX 0
2016-04-14_04:24:23 1460600663 0x2; 51 rTX 1
2016-04-14_04:24:23 1460600663 0x2; 51 rTX 2
2016-04-14_04:24:23 1460600663 0x2; 51 rTX 3
2016-04-14_04:24:23 1460600663 0x2; 51 rTX 4
2016-04-14_04:24:23 1460600663 0x2; 51 rTX 5
2016-04-14_04:24:23 1460600663 0x2; 51 rTX 6
2016-04-14_04:24:24 1460600664 0x2; 51 rTX 7
2016-04-14_04:24:26 1460600666 0x2; 51 rTX 8
2016-04-14_04:24:28 1460600668 0x2; 51 rTX 9
2016-04-14_04:24:34 1460600674 0x2; 51 rTX 10
2016-04-14_04:24:44 1460600684 0x2; 51 rTXERR
2016-04-14_04:26:23 1460600783 0x2; 52 rTX 0
2016-04-14_04:26:23 1460600783 0x2; 52 rTX 1
2016-04-14_04:26:23 1460600783 0x2; 52 rTX 2
2016-04-14_04:26:23 1460600783 0x2; 52 rTX 3
2016-04-14_04:26:23 1460600783 0x2; 52 rTX 4
2016-04-14_04:26:23 1460600783 0x2; 52 rTX 5
