2016-05-28_02:53:35 1464396815 0xA, 9 6 2.24 2.00-0.80
2016-05-28_02:55:35 1464396935 0xA, 9 7 2.24 1.27-3.96
2016-05-28_02:57:35 1464397055 0xA, 9 8 2.35 1.39-3.69
2016-05-28_02:59:35 1464397175 0xA, 9 9 1.91 1.52-1.65
2016-05-28_03:01:35 1464397295 0xA, 9 10 2.16 1.67-1.77
2016-05-28_03:03:35 1464397415 0xA, 9 11 2.16 2.11-0.13
2016-05-28_03:05:35 1464397535 0xA, 9 12 2.24 1.91-1.09
2016-05-28_03:07:35 1464397655 0xA, 9 13 2.16 2.11-0.13
2016-05-28_03:09:35 1464397775 0xA, 9 14 2.24 1.39-3.32
2016-05-28_03:11:35 1464397895 0xA, 9 15 2.11 1.84-1.00
2016-05-28_03:13:35 1464398015 0xA, 9 16 2.24 1.52-2.74
2016-05-28_03:15:35 1464398135 0xA, 9 17 2.55 1.88-2.18
2016-05-28_03:17:35 1464398255 0xA, 9 18 2.20 1.55-2.43
2016-05-28_03:19:35 1464398375 0xA, 9 19 2.35 1.64-2.57
2016-05-28_03:21:35 1464398495 0xA, 9 20 2.35 1.67-2.40
2016-05-28_03:23:35 1464398615 0xA, 9 21 1.88 1.60-1.14
2016-05-28_03:25:35 1464398735 0xA, 9 22 2.03 1.44-2.46
2016-05-28_03:27:35 1464398855 0xA, 9 23 1.91 1.79-0.45
2016-05-28_03:29:35 1464398975 0xA, 9 24 2.27 1.79-1.67
2016-05-28_03:31:35 1464399095 0xA, 9 25 2.31 1.64-2.45
2016-05-28_03:33:35 1464399215 0xA, 9 26 2.16 2.27 0.38
2016-05-28_03:35:35 1464399335 0xA, 9 27 2.31 1.79-1.79
2016-05-28_03:37:35 1464399455 0xA, 9 28 2.03 1.55-1.89
2016-05-28_03:39:35 1464399575 0xA, 9 29 2.72 1.84-2.76
2016-05-28_03:41:35 1464399695 0xA, 9 30 2.20 1.67-1.90
2016-05-28_03:43:35 1464399815 0xA, 9 31 2.35 1.79-1.91
2016-05-28_03:45:35 1464399935 0xA, 9 32 1.91 1.72-0.77
2016-05-28_03:47:35 1464400055 0xA, 9 33 2.00 1.55-1.75
2016-05-28_03:49:35 1464400175 0xA, 9 34 2.11 1.72-1.48
2016-05-28_03:51:35 1464400295 0xA, 9 35 2.11 1.84-1.00
2016-05-28_03:53:35 1464400415 0xA, 9 36 2.20 1.55-2.43
2016-05-28_03:55:35 1464400535 0xA, 9 37 2.59 1.76-2.76
2016-05-28_03:57:35 1464400655 0xA, 9 38 2.72 1.76-3.08
2016-05-28_03:59:35 1464400775 0xA, 9 39 1.96 1.44-2.18
2016-05-28_04:01:35 1464400895 0xA, 9 40 1.91 2.03 0.42
2016-05-28_04:03:35 1464401015 0xA, 9 41 2.27 1.60-2.50
2016-05-28_04:05:35 1464401135 0xA, 9 42 2.24 1.76-1.70
2016-05-28_04:07:35 1464401255 0xA, 9 43 2.11 1.67-1.64
2016-05-28_04:09:35 1464401375 0xA, 9 44 2.55 1.91-2.03
2016-05-28_04:11:35 1464401495 0xA, 9 45 2.24 1.76-1.70
2016-05-28_04:13:35 1464401615 0xA, 9 46 1.84 1.64-0.81
2016-05-28_04:15:35 1464401735 0xA, 9 47 2.52 1.76-2.54
2016-05-28_04:17:35 1464401855 0xA, 9 48 2.27 1.64-2.33
2016-05-28_04:19:35 1464401975 0xA, 9 49 2.11 1.91-0.70
2016-05-28_04:21:35 1464402095 0xA, 9 50 2.40 2.00-1.29
2016-05-28_04:23:35 1464402215 0xA, 9 51 2.68 2.03-1.93
2016-05-28_04:25:35 1464402335 0xA, 9 52 3.31 2.00-3.58
2016-05-28_04:27:35 1464402455 0xA, 9 53 2.79 2.16-1.83
2016-05-28_04:29:35 1464402575 0xA, 9 54 2.68 2.35-0.90
2016-05-28_04:31:35 1464402695 0xA, 9 55 2.88 2.07-2.30
2016-05-28_04:33:35 1464402815 0xA, 9 56 3.24 2.35-2.24
2016-05-28_04:35:35 1464402935 0xA, 9 57 3.00 3.27 0.63
2016-05-28_04:37:35 1464403055 0xA, 9 58 4.28 3.55-1.30
2016-05-28_04:39:35 1464403175 0xA, 9 59 4.19 3.59-1.09
2016-05-28_04:41:35 1464403295 0xA, 9 60 5.07 4.00-1.69
2016-05-28_04:43:35 1464403415 0xA, 9 61 5.23 4.63-0.86
2016-05-28_04:45:35 1464403535 0xA, 9 62 6.71 5.07-1.98
2016-05-28_04:47:35 1464403655 0xA, 9 63 6.84 6.71-0.12
2016-05-28_04:49:35 1464403775 0xA, 9 64 8.76 7.63-0.96
2016-05-28_04:51:35 1464403895 0xA, 9 65 9.80 8.39-1.09
2016-05-28_04:53:35 1464404015 0xA, 9 66 11.43 10.27-0.75
2016-05-28_04:55:35 1464404135 0xA, 9 67 13.47 11.92-0.87
2016-05-28_04:57:35 1464404255 0xA, 9 68 15.80 14.03-0.83
