2016-04-29_17:23:06 1461943386 0x6; 1 rTX 0
2016-04-29_17:23:06 1461943386 0x6; 1 rTX 1
2016-04-29_17:23:06 1461943386 0x6; 1 rTX 2
2016-04-29_17:23:06 1461943386 0x6; 1 rTX 3
2016-04-29_17:23:06 1461943386 0x6; 1 rTX 4
2016-04-29_17:23:06 1461943386 0x6; 1 rTX 5
2016-04-29_17:23:06 1461943386 0x6; 1 rTX 6
2016-04-29_17:25:02 1461943502 0x2; 442 rTX 0
2016-04-29_17:25:02 1461943502 0x2; 442 rTX 1
2016-04-29_17:25:02 1461943502 0x2; 442 rTX 2
2016-04-29_17:25:02 1461943502 0x2; 442 rTX 3
2016-04-29_17:25:06 1461943506 0x6; 442 rTX 0
2016-04-29_17:27:05 1461943625 0x5; 443 rTX 0
2016-04-29_17:27:05 1461943625 0x5; 443 rTX 1
2016-04-29_17:27:05 1461943625 0x5; 443 rTX 2
2016-04-29_17:27:05 1461943625 0x5; 443 rTX 3
2016-04-29_17:29:05 1461943745 0x5; 444 rTX 0
2016-04-29_17:29:05 1461943745 0x5; 444 rTX 1
2016-04-29_17:29:05 1461943745 0x5; 444 rTX 2
2016-04-29_17:29:05 1461943745 0x5; 444 rTX 3
2016-04-29_17:31:02 1461943862 0x2; 445 rTX 0
2016-04-29_17:31:06 1461943866 0x6; 445 rTX 0
2016-04-29_17:33:02 1461943982 0x2; 446 rTX 0
2016-04-29_17:35:05 1461944105 0x5; 447 rTX 0
2016-04-29_17:35:05 1461944105 0x5; 447 rTX 1
2016-04-29_17:35:05 1461944105 0x5; 447 rTX 2
2016-04-29_17:37:05 1461944225 0x5; 448 rTX 0
2016-04-29_17:37:05 1461944225 0x5; 448 rTX 1
2016-04-29_17:37:06 1461944226 0x6; 448 rTX 0
2016-04-29_17:44:10 1461944650 0x6; 452 rTX 0
2016-04-29_17:44:10 1461944650 0x6; 452 rTX 1
2016-04-29_17:44:10 1461944650 0x6; 452 rTX 2
2016-04-29_17:44:10 1461944650 0x6; 452 rTX 3
2016-04-29_17:48:10 1461944890 0x6; 454 rTX 0
2016-04-29_17:48:10 1461944890 0x6; 454 rTX 1
2016-04-29_17:48:10 1461944890 0x6; 454 rTX 2
2016-04-29_17:48:10 1461944890 0x6; 454 rTX 3
2016-04-29_17:50:06 1461945006 0x2; 455 rTX 0
2016-04-29_17:50:06 1461945006 0x2; 455 rTX 1
2016-04-29_17:50:06 1461945006 0x2; 455 rTX 2
2016-04-29_17:54:06 1461945246 0x2; 457 rTX 0
2016-04-29_18:00:09 1461945609 0x5; 1 rTX 0
2016-04-29_18:02:10 1461945730 0x6; 462 rTX 0
2016-04-29_18:04:06 1461945846 0x2; 463 rTX 0
2016-04-29_18:04:06 1461945846 0x2; 463 rTX 1
2016-04-29_18:08:09 1461946089 0x5; 465 rTX 0
2016-04-29_18:08:09 1461946089 0x5; 465 rTX 1
2016-04-29_18:08:10 1461946090 0x6; 465 rTX 0
2016-04-29_18:08:10 1461946090 0x6; 465 rTX 1
2016-04-29_18:08:10 1461946090 0x6; 465 rTX 2
2016-04-29_18:08:10 1461946090 0x6; 465 rTX 3
2016-04-29_18:12:06 1461946326 0x2; 467 rTX 0
2016-04-29_18:12:06 1461946326 0x2; 467 rTX 1
2016-04-29_18:12:10 1461946330 0x6; 467 rTX 0
2016-04-29_18:12:10 1461946330 0x6; 467 rTX 1
2016-04-29_18:12:10 1461946330 0x6; 467 rTX 2
2016-04-29_18:12:10 1461946330 0x6; 467 rTX 3
2016-04-29_18:18:06 1461946686 0x2; 1 rTX 0
2016-04-29_18:18:06 1461946686 0x2; 1 rTX 1
2016-04-29_18:18:06 1461946686 0x2; 1 rTX 2
2016-04-29_18:18:10 1461946690 0x6; 1 rTX 0
2016-04-29_18:18:10 1461946690 0x6; 1 rTX 1
2016-04-29_18:18:10 1461946690 0x6; 1 rTX 2
2016-04-29_18:20:09 1461946809 0x5; 472 rTX 0
2016-04-29_18:22:09 1461946929 0x5; 473 rTX 0
2016-04-29_18:22:09 1461946929 0x5; 473 rTX 1
2016-04-29_18:22:09 1461946929 0x5; 473 rTX 2
2016-04-29_18:22:09 1461946929 0x5; 473 rTX 3
2016-04-29_18:22:09 1461946929 0x5; 473 rTX 4
2016-04-29_18:24:09 1461947049 0x5; 474 rTX 0
2016-04-29_18:24:09 1461947049 0x5; 474 rTX 1
2016-04-29_18:24:09 1461947049 0x5; 474 rTX 2
2016-04-29_18:24:10 1461947050 0x6; 474 rTX 0
2016-04-29_18:24:10 1461947050 0x6; 474 rTX 1
2016-04-29_18:24:10 1461947050 0x6; 474 rTX 2
2016-04-29_18:24:10 1461947050 0x6; 474 rTX 3
2016-04-29_18:26:06 1461947166 0x2; 475 rTX 0
2016-04-29_18:26:06 1461947166 0x2; 475 rTX 1
2016-04-29_18:26:06 1461947166 0x2; 475 rTX 2
2016-04-29_18:26:06 1461947166 0x2; 475 rTX 3
2016-04-29_18:26:10 1461947170 0x6; 475 rTX 0
2016-04-29_18:26:10 1461947170 0x6; 475 rTX 1
2016-04-29_18:28:06 1461947286 0x2; 476 rTX 0
2016-04-29_18:28:06 1461947286 0x2; 476 rTX 1
2016-04-29_18:28:06 1461947286 0x2; 476 rTX 2
2016-04-29_18:28:06 1461947286 0x2; 476 rTX 3
2016-04-29_18:30:06 1461947406 0x2; 477 rTX 0
2016-04-29_18:30:06 1461947406 0x2; 477 rTX 1
2016-04-29_18:30:06 1461947406 0x2; 477 rTX 2
2016-04-29_18:36:07 1461947767 0x2; 1 rTX 0
2016-04-29_18:36:07 1461947767 0x2; 1 rTX 1
2016-04-29_18:36:07 1461947767 0x2; 1 rTX 2
2016-04-29_18:38:07 1461947887 0x2; 481 rTX 0
2016-04-29_18:38:07 1461947887 0x2; 481 rTX 1
2016-04-29_18:42:10 1461948130 0x5; 483 rTX 0
2016-04-29_18:42:10 1461948130 0x5; 483 rTX 1
2016-04-29_18:42:10 1461948130 0x5; 483 rTX 2
2016-04-29_18:42:10 1461948130 0x5; 483 rTX 3
2016-04-29_18:44:07 1461948247 0x2; 484 rTX 0
2016-04-29_18:44:07 1461948247 0x2; 484 rTX 1
2016-04-29_18:44:07 1461948247 0x2; 484 rTX 2
2016-04-29_18:44:07 1461948247 0x2; 484 rTX 3
2016-04-29_18:44:07 1461948247 0x2; 484 rTX 4
2016-04-29_18:44:10 1461948250 0x5; 484 rTX 0
2016-04-29_18:44:10 1461948250 0x5; 484 rTX 1
2016-04-29_18:44:10 1461948250 0x5; 484 rTX 2
2016-04-29_18:44:11 1461948251 0x6; 484 rTX 0
2016-04-29_18:44:11 1461948251 0x6; 484 rTX 1
2016-04-29_18:44:11 1461948251 0x6; 484 rTX 2
2016-04-29_18:44:11 1461948251 0x6; 484 rTX 3
2016-04-29_18:46:07 1461948367 0x2; 485 rTX 0
