2016-06-18_03:14:16 1466212456 0xB, A 1 2.03 1.72-1.20
2016-06-18_03:16:16 1466212576 0xB, A 2 1.60 1.75 0.67
2016-06-18_03:18:16 1466212696 0xB, A 3 1.88 1.63-0.96
2016-06-18_03:20:16 1466212816 0xB, A 4 1.91 1.72-0.77
2016-06-18_03:22:16 1466212936 0xB, A 5 1.72 2.23 1.87
2016-06-18_03:24:16 1466213056 0xB, A 6 1.79 1.67-0.48
2016-06-18_03:26:16 1466213176 0xB, A 7 1.24 1.51 1.44
2016-06-18_03:28:16 1466213296 0xB, A 8 1.36 1.87 2.29
2016-06-18_03:54:28 1466214868 0xB, A 1 1.72 1.95 0.92
2016-06-18_03:56:28 1466214988 0xB, A 2 1.72 1.91 0.77
2016-06-18_03:58:28 1466215108 0xB, A 3 1.76 1.56-0.85
2016-06-18_04:00:28 1466215228 0xB, A 4 1.88 2.03 0.57
2016-06-18_04:02:28 1466215348 0xB, A 5 2.00 1.63-1.40
2016-06-18_04:04:28 1466215468 0xB, A 6 1.96 2.00 0.14
2016-06-18_04:06:28 1466215588 0xB, A 7 1.84 1.91 0.30
2016-06-18_04:08:28 1466215708 0xB, A 8 1.91 2.19 0.96
2016-06-18_04:14:22 1466216062 0xB, A 1 2.31 2.31-0.00
2016-06-18_04:16:22 1466216182 0xB, A 2 2.11 2.07-0.13
2016-06-18_04:18:22 1466216302 0xB, A 3 2.55 2.56 0.00
2016-06-18_04:20:22 1466216422 0xB, A 4 2.52 2.15-1.09
2016-06-18_04:22:22 1466216542 0xB, A 5 2.96 2.51-1.13
2016-06-18_04:24:22 1466216662 0xB, A 6 3.83 2.31-3.56
2016-06-18_04:26:22 1466216782 0xB, A 7 3.72 3.83 0.22
2016-06-18_04:28:22 1466216902 0xB, A 8 4.32 3.44-1.61
2016-06-18_04:34:23 1466217263 0xB, A 1 6.40 6.19-0.22
2016-06-18_04:36:23 1466217383 0xB, A 2 6.40 7.03 0.67
2016-06-18_04:38:23 1466217503 0xB, A 3 8.60 8.15-0.37
2016-06-18_04:40:23 1466217623 0xB, A 4 9.76 9.63-0.08
2016-06-18_04:42:23 1466217743 0xB, A 5 12.39 11.35-0.62
2016-06-18_04:44:23 1466217863 0xB, A 6 13.76 13.28-0.25
2016-06-18_04:46:23 1466217983 0xB, A 7 15.76 15.15-0.27
2016-06-18_04:48:23 1466218103 0xB, A 8 17.28 16.67-0.25
2016-06-18_04:54:27 1466218467 0xB, A 1 20.87 20.07-0.27
2016-06-18_04:56:27 1466218587 0xB, A 2 22.87 22.27-0.18
2016-06-18_04:58:27 1466218707 0xB, A 3 25.07 24.71-0.10
2016-06-18_05:00:27 1466218827 0xB, A 4 27.44 26.48-0.25
2016-06-18_05:02:27 1466218947 0xB, A 5 28.87 28.43-0.10
2016-06-18_05:04:27 1466219067 0xB, A 6 31.79 30.87-0.20
2016-06-18_05:06:27 1466219187 0xB, A 7 36.43 35.31-0.22
2016-06-18_05:08:27 1466219307 0xB, A 8 43.84 42.39-0.23
2016-06-18_05:14:32 1466219672 0xB, A 1 66.23 65.19-0.11
