2016-06-19_03:28:21 1466299701 0x2; 12 rTX 0
2016-06-19_03:32:21 1466299941 0x2; 14 rTX 0
2016-06-19_03:52:21 1466301141 0x2; 24 rTX 0
2016-06-19_04:00:21 1466301621 0x2; 28 rTX 0
2016-06-19_04:02:21 1466301741 0x2; 29 rTX 0
2016-06-19_04:02:21 1466301741 0x2; 29 rTX 1
2016-06-19_04:02:21 1466301741 0x2; 29 rTX 2
2016-06-19_04:02:21 1466301741 0x2; 29 rTX 3
2016-06-19_04:02:21 1466301741 0x2; 29 rTX 4
2016-06-19_04:02:21 1466301741 0x2; 29 rTX 5
2016-06-19_04:02:21 1466301741 0x2; 29 rTX 6
2016-06-19_04:02:22 1466301742 0x2; 29 rTX 7
2016-06-19_04:02:24 1466301744 0x2; 29 rTX 8
2016-06-19_04:02:26 1466301746 0x2; 29 rTX 9
2016-06-19_04:02:31 1466301751 0x2; 29 rTX 10
2016-06-19_04:02:44 1466301764 0x2; 29 rTXERR
2016-06-19_04:06:21 1466301981 0x2; 31 rTX 0
2016-06-19_04:06:21 1466301981 0x2; 31 rTX 1
2016-06-19_04:10:20 1466302220 0x1; 33 rTX 0
2016-06-19_04:10:24 1466302224 0x5; 33 rTX 0
2016-06-19_04:26:21 1466303181 0x2; 41 rTX 0
2016-06-19_04:26:24 1466303184 0x5; 41 rTX 0
2016-06-19_04:36:21 1466303781 0x2; 46 rTX 0
2016-06-19_04:40:21 1466304021 0x2; 48 rTX 0
2016-06-19_04:40:21 1466304021 0x2; 48 rTX 1
2016-06-19_04:42:21 1466304141 0x2; 49 rTX 0
2016-06-19_05:02:21 1466305341 0x2; 59 rTX 0
2016-06-19_05:04:24 1466305464 0x5; 60 rTX 0
2016-06-19_05:06:20 1466305580 0x2; 61 rTX 0
2016-06-19_05:08:21 1466305701 0x2; 62 rTX 0
2016-06-19_05:12:21 1466305941 0x2; 64 rTX 0
2016-06-19_05:12:21 1466305941 0x2; 64 rTX 1
2016-06-19_05:14:21 1466306061 0x2; 65 rTX 0
2016-06-19_05:28:20 1466306900 0x2; 72 rTX 0
2016-06-19_05:36:20 1466307380 0x2; 76 rTX 0
2016-06-19_05:40:20 1466307620 0x2; 78 rTX 0
2016-06-19_05:40:21 1466307621 0x2; 78 rTX 1
2016-06-19_05:40:21 1466307621 0x2; 78 rTX 2
2016-06-19_05:40:21 1466307621 0x2; 78 rTX 3
2016-06-19_05:40:21 1466307621 0x2; 78 rTX 4
2016-06-19_05:40:21 1466307621 0x2; 78 rTX 5
2016-06-19_05:40:21 1466307621 0x2; 78 rTX 6
2016-06-19_05:40:22 1466307622 0x2; 78 rTX 7
2016-06-19_05:42:20 1466307740 0x2; 79 rTX 0
2016-06-19_05:42:21 1466307741 0x2; 79 rTX 1
