2016-04-13_18:14:25 1460564065 0x6 0; BOOT
2016-04-13_18:16:27 1460564187 0x6 0;1f0,1ee,1ed,1ee,1ef,1ec,1ed,1ed,1ee,1ee,1ed,1ee,1ed,1ee,1f3,1ee,1ee,1ee,1ed,1ef,1ee,1ee,1ee,1ee,1ee-17b1,3aa-0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0
2016-04-13_18:18:27 1460564307 0x6 1;1d0,1d0,1d0,1d0,1d0,1d3,1ce,1d1,1d1,1d0,1d0,1d0,1ce,1d0,1d0,1cf,1d0,1d2,1d0,1d0,1d0,1cf,1d0,1d0,1cf-17e6,396-0:f3/6c;0:f1/6b;0:0/0;0:0/0;0:ff/6c;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0
2016-04-13_18:20:27 1460564427 0x6 2;1bb,1ba,1b9,1b9,1ba,1bb,1bb,1bb,1ba,1ba,1bb,1ba,1b8,1b8,1b9,1b8,1b9,1b7,1b9,1b9,1b9,1b9,1b9,1b9,1b9-17f0,38c-0:f5/6c;0:f1/68;0:0/0;0:0/0;0:ff/6c;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0
2016-04-13_18:22:27 1460564547 0x6 3;1a9,1a8,1a8,1a8,1ac,1a5,1a8,1a9,1a9,1a8,1a9,1a9,1a9,1a8,1a7,1a9,1a8,1a8,1a9,1a8,1a8,1a9,1a8,1a8,1a4-17f0,38a-0:f5/6c;0:f0/6c;0:0/0;0:0/0;0:ff/6b;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0
2016-04-13_18:24:27 1460564667 0x6 4;199,198,197,198,198,198,199,194,198,198,197,199,197,197,197,198,199,198,19c,196,198,199,198,198,19d-17e8,386-0:f7/6c;0:ed/6c;0:0/0;0:0/0;0:ff/6c;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0
2016-04-13_18:26:27 1460564787 0x6 5;187,186,187,189,186,187,18a,187,186,188,186,187,187,187,185,187,189,188,187,189,187,187,187,18a,184-17db,384-0:f5/6c;0:ee/6b;0:0/0;0:0/0;0:fc/6c;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0
2016-04-13_18:28:27 1460564907 0x6 6;17a,177,179,17f,176,17f,179,179,17b,179,179,17b,179,179,179,179,175,17a,179,178,179,17a,179,179,179-17cc,386-0:f2/6a;0:f2/6c;0:0/0;0:0/0;0:ff/6c;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0
2016-04-13_18:30:27 1460565027 0x6 7;ea,e6,d9,c8,ba,ab,9d,9c,9b,a3,b8,d8,ed,ea,f3,f3,f5,fa,fe,109,10b,10d,107,109,10b-17bd,38c-0:f1/6c;0:ef/6c;0:0/0;0:0/0;0:f2/6c;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0
2016-04-13_18:38:30 1460565510 0x6 11;139,13b,13b,13b,13b,13b,13b,13b,13a,13b,13b,13a,13b,13a,13b,13b,13b,13b,13b,13b,13c,13c,13d,13d,13d-17aa,388-0:f6/6c;0:ee/6c;0:0/0;0:0/0;0:4/6c;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0
2016-04-13_18:40:27 1460565627 0x6 12;120,11f,11f,118,11d,11d,11d,11a,11e,119,124,11d,11d,120,11d,122,11e,11e,11f,11f,11f,11f,120,120,11e-1796,387-0:f4/6a;0:f7/6c;0:0/0;0:0/0;0:4/6c;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0
