2016-06-16_02:32:06 1466037126 0x9 1; BOOT
2016-06-16_02:34:06 1466037246 0x9 1;1,3,2,2,2,2,2,2,2,2,5,7,2,2,3,5,0,1,0,3,2,2,8,2,2-142d,bfc-0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0
2016-06-16_03:05:02 1466039102 0x9 2;3,1,2,2,2,2,2,0,3,3,0,2,2,1,2,2,0,3,2,2,1,2,0,3,5-1457,beb-1:db/6a;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0
2016-06-16_03:07:02 1466039222 0x9 3;0,3,2,9,3,3,1,2,4,2,2,1,2,2,6,2,0,2,2,1,2,2,2,3,3-1470,bdd-1:db/6a;2:d2/59;0:0/0;0:0/0;2:d4/63;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0
2016-06-16_03:09:02 1466039342 0x9 4;0,2,3,1,3,1,2,1,5,1,4,2,2,2,4,5,3,2,4,3,5,1,2,3,2-1482,bd3-1:db/6a;2:d2/5b;0:0/0;0:0/0;2:d4/68;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0
2016-06-16_03:11:02 1466039462 0x9 5;2,1,3,2,2,1,2,0,2,0,2,2,2,2,3,3,3,3,0,2,1,2,3,2,2-1492,bcb-1:db/6b;2:d2/57;0:0/0;0:0/0;2:d4/62;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0
2016-06-16_03:13:02 1466039582 0x9 6;2,3,0,3,2,2,1,3,8,2,2,2,2,1,2,0,2,3,1,2,3,3,2,3,3-149e,bc5-1:db/6b;2:d2/54;0:0/0;0:0/0;2:d4/63;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0
2016-06-16_03:15:02 1466039702 0x9 7;2,4,2,1,0,4,3,2,7,2,2,0,2,0,2,3,2,1,2,2,6,1,2,0,2-14a7,bbf-1:da/6a;2:d2/58;0:0/0;0:0/0;2:d3/61;0:0/0;0:0/0;0:0/0;0:0/0;2:d2/53
2016-06-16_03:17:02 1466039822 0x9 8;3,3,4,2,2,0,2,3,3,3,2,4,3,2,0,3,3,2,3,3,1,2,2,2,1-14ac,bbb-1:db/6c;2:d1/5c;0:0/0;0:0/0;2:d3/61;2:d0/4c;0:0/0;0:0/0;0:0/0;2:d2/4b
2016-06-16_03:19:02 1466039942 0x9 9;2,2,3,3,1,5,1,1,2,3,6,2,3,0,3,2,3,2,4,3,2,1,4,5,2-14b1,bb7-2:db/6c;2:d2/51;0:0/0;0:0/0;2:d3/63;3:d0/4c;0:0/0;0:0/0;0:0/0;2:d2/48
2016-06-16_03:21:02 1466040062 0x9 10;3,2,3,2,2,3,8,2,3,4,4,2,1,2,2,3,2,2,2,1,2,0,3,0,2-14b2,bb3-3:db/6c;3:d2/51;0:0/0;0:0/0;3:d3/63;4:d0/4c;0:0/0;0:0/0;0:0/0;2:d1/4c
2016-06-16_03:23:02 1466040182 0x9 11;3,3,2,2,2,2,2,2,2,3,3,5,1,3,2,2,3,2,1,3,3,0,2,2,3-14b4,bb0-4:db/6c;4:d2/51;0:0/0;0:0/0;4:d3/63;5:d0/4c;0:0/0;0:0/0;0:0/0;3:d1/4c
2016-06-16_03:25:02 1466040302 0x9 12;3,3,2,2,2,1,2,4,1,1,2,0,2,2,1,6,2,4,2,1,5,2,4,2,2-14b7,bad-1:da/6c;1:d2/59;0:0/0;0:0/0;1:d3/63;6:d0/4c;0:0/0;0:0/0;0:0/0;2:d1/4a
2016-06-16_03:27:02 1466040422 0x9 13;3,2,0,3,5,0,1,3,3,2,2,3,5,1,2,5,2,2,3,3,1,3,2,2,2-14b8,ba9-1:da/6b;1:d2/5a;0:0/0;0:0/0;1:d4/60;7:d0/4c;0:0/0;0:0/0;0:0/0;2:d2/4f
2016-06-16_03:29:02 1466040542 0x9 14;4,2,3,2,2,2,2,1,3,2,2,5,3,3,2,6,3,2,3,0,2,1,2,3,4-14b8,ba5-1:db/6b;1:d2/52;0:0/0;0:0/0;1:d3/64;8:d0/4c;0:0/0;0:0/0;0:0/0;2:d2/56
2016-06-16_03:31:02 1466040662 0x9 15;5,2,3,3,2,1,2,2,2,2,2,2,1,3,1,2,0,6,2,2,3,0,2,0,2-14b5,ba3-1:db/6b;1:d2/57;0:0/0;0:0/0;1:d3/62;9:d0/4c;0:0/0;0:0/0;0:0/0;3:d2/56
2016-06-16_03:33:02 1466040782 0x9 16;3,0,2,1,2,2,4,3,2,2,2,3,2,0,2,1,2,2,2,2,2,2,2,1,2-14b4,ba0-1:db/6b;1:d2/5a;0:0/0;0:0/0;1:d4/63;10:d0/4c;0:0/0;0:0/0;0:0/0;4:d2/56
2016-06-16_03:35:02 1466040902 0x9 17;1,3,1,4,2,3,1,1,0,3,2,2,3,5,3,3,2,1,3,1,2,2,2,2,2-14b3,b9b-1:db/6a;1:d2/5b;0:0/0;0:0/0;1:d4/60;11:d0/4c;0:0/0;0:0/0;0:0/0;2:d2/47
2016-06-16_03:37:02 1466041022 0x9 18;2,2,2,3,2,2,3,4,2,3,2,2,2,0,4,3,2,2,3,1,1,2,2,1,2-14b4,b97-1:db/6b;1:d2/4f;0:0/0;0:0/0;1:d3/64;12:d0/4c;0:0/0;0:0/0;0:0/0;2:d2/4a
2016-06-16_03:39:02 1466041142 0x9 19;1,2,3,0,1,0,2,3,2,0,2,5,2,1,3,4,1,4,2,3,3,1,3,2,0-14b2,b93-1:db/6b;1:d2/4c;0:0/0;0:0/0;1:d3/67;13:d0/4c;0:0/0;0:0/0;0:0/0;3:d2/4a
2016-06-16_03:41:02 1466041262 0x9 20;4,2,2,3,2,2,2,3,2,2,2,2,2,3,0,0,3,3,2,1,2,2,4,2,2-14b2,b8f-1:db/6a;1:d2/54;0:0/0;0:0/0;1:d3/65;14:d0/4c;0:0/0;0:0/0;0:0/0;2:d2/48
2016-06-16_03:43:02 1466041382 0x9 21;2,3,2,3,3,2,2,1,2,2,2,6,0,3,5,0,2,2,2,2,2,2,5,2,3-14b1,b88-1:db/6b;1:d1/4b;0:0/0;0:0/0;1:d3/64;15:d0/4c;0:0/0;0:0/0;0:0/0;2:d2/53
2016-06-16_03:45:02 1466041502 0x9 22;0,c,a,2,1,a,3,2,1,2,2,1,2,2,2,1,0,1,2,2,6,2,0,5,2-14b4,b7f-1:db/6a;1:d2/59;0:0/0;0:0/0;1:d4/64;16:d0/4c;0:0/0;0:0/0;0:0/0;2:d2/50
2016-06-16_03:47:02 1466041622 0x9 23;2,2,3,3,2,2,3,5,1,2,4,2,4,1,3,2,2,1,3,3,3,3,2,2,2-14b3,b73-1:db/6b;1:d1/4a;0:0/0;0:0/0;1:d2/63;17:d0/4c;0:0/0;0:0/0;0:0/0;3:d2/50
2016-06-16_03:49:02 1466041742 0x9 24;4,0,1,2,2,1,2,1,3,0,6,0,1,1,2,2,2,2,2,0,3,3,3,1,1-14b4,b65-1:db/6b;1:d2/57;0:0/0;0:0/0;1:d3/64;18:d0/4c;0:0/0;0:0/0;0:0/0;4:d2/50
2016-06-16_03:51:02 1466041862 0x9 25;2,2,3,3,8,3,5,2,3,4,3,4,1,3,4,2,2,3,2,2,0,2,2,3,2-14b3,b57-1:da/69;1:d2/5b;0:0/0;0:0/0;1:d4/65;19:d0/4c;0:0/0;0:0/0;0:0/0;2:d2/49
2016-06-16_03:53:02 1466041982 0x9 26;2,2,3,4,3,3,2,3,1,2,0,2,3,3,2,2,4,3,2,0,2,3,2,5,2-14b2,b47-1:db/6a;1:d2/58;0:0/0;0:0/0;1:d4/65;20:d0/4c;0:0/0;0:0/0;0:0/0;3:d2/49
2016-06-16_03:55:02 1466042102 0x9 27;3,3,2,2,5,2,2,2,1,1,0,2,2,3,2,3,2,2,3,2,3,2,3,2,1-14b2,b39-1:db/6b;1:d2/55;0:0/0;0:0/0;1:d3/60;21:d0/4c;0:0/0;0:0/0;0:0/0;4:d2/49
2016-06-16_03:57:02 1466042222 0x9 28;4,2,3,2,1,3,2,2,2,2,3,3,2,2,3,3,1,2,2,3,2,1,1,2,6-14b2,b2b-1:db/6a;1:d2/56;0:0/0;0:0/0;1:d3/5e;1:d1/4d;0:0/0;0:0/0;0:0/0;2:d2/45
2016-06-16_03:59:02 1466042342 0x9 29;3,1,2,2,2,5,2,2,3,3,3,2,2,2,2,2,3,1,2,3,4,3,2,2,2-14b2,b1f-1:db/6a;1:d1/4d;0:0/0;0:0/0;1:d4/60;2:d1/4d;0:0/0;0:0/0;0:0/0;3:d2/45
2016-06-16_04:01:02 1466042462 0x9 30;3,3,2,3,5,3,4,3,3,3,3,1,3,2,5,2,3,2,2,3,3,3,3,2,2-14b4,b15-1:da/6a;1:d2/4f;0:0/0;0:0/0;1:d3/69;3:d1/4d;0:0/0;0:0/0;0:0/0;2:d2/4d
2016-06-16_04:03:02 1466042582 0x9 31;3,3,0,3,0,3,2,3,4,3,2,3,3,3,2,4,3,3,2,2,0,0,0,3,2-14b4,b0b-1:db/6b;1:d2/55;0:0/0;0:0/0;1:d3/60;4:d1/4d;0:0/0;0:0/0;0:0/0;2:d2/52
2016-06-16_04:05:02 1466042702 0x9 32;3,1,2,2,2,2,2,1,1,2,2,2,6,0,2,3,2,6,3,2,2,2,2,1,5-14b3,b03-1:db/6b;1:d1/4c;0:0/0;0:0/0;1:d4/66;5:d1/4d;0:0/0;0:0/0;0:0/0;2:d2/41
2016-06-16_04:07:02 1466042822 0x9 33;6,2,4,3,2,3,7,2,3,3,0,2,0,3,2,2,2,3,3,2,2,0,3,3,5-14b2,afb-1:da/6b;1:d1/4d;0:0/0;0:0/0;1:d3/66;6:d1/4d;0:0/0;0:0/0;0:0/0;2:d2/4d
2016-06-16_04:09:02 1466042942 0x9 34;0,1,4,3,2,1,1,5,2,3,2,3,5,3,3,0,2,3,0,2,6,3,3,2,3-14b0,af4-1:db/67;1:d1/50;0:0/0;0:0/0;1:d4/5d;7:d1/4d;0:0/0;0:0/0;0:0/0;3:d2/4d
2016-06-16_04:11:02 1466043062 0x9 35;3,5,3,3,3,3,3,3,3,4,3,2,2,3,3,3,3,3,3,5,3,4,3,3,3-14ae,aef-1:db/6a;1:d2/5e;0:0/0;0:0/0;1:d3/67;8:d1/4d;0:0/0;0:0/0;0:0/0;2:d2/46
2016-06-16_04:13:02 1466043182 0x9 36;6,2,3,3,2,3,2,4,3,3,3,3,2,3,3,3,2,2,0,2,4,3,3,0,3-14ac,aea-1:db/6a;1:d2/55;0:0/0;0:0/0;1:d3/5e;9:d1/4d;0:0/0;0:0/0;0:0/0;2:d2/4d
2016-06-16_04:15:02 1466043302 0x9 37;4,3,3,5,1,3,1,4,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,0,2-14a8,ae5-1:db/6b;1:d2/5f;0:0/0;0:0/0;1:d4/61;10:d1/4d;0:0/0;0:0/0;0:0/0;3:d2/4d
