2016-06-08_03:10:57 1465348257 0xB, 9 5 2.40 1.55-3.05
2016-06-08_03:12:57 1465348377 0xB, 9 6 2.20 1.48-2.80
2016-06-08_03:14:02 1465348442 0xB, A 5 2.35 1.31-4.11
2016-06-08_03:14:57 1465348497 0xB, 9 7 2.20 1.55-2.43
2016-06-08_03:16:02 1465348562 0xB, A 6 2.11 1.83-1.00
2016-06-08_03:16:57 1465348617 0xB, 9 8 2.27 1.64-2.33
2016-06-08_03:18:02 1465348682 0xB, A 7 1.96 1.75-0.76
2016-06-08_03:18:57 1465348737 0xB, 9 9 2.55 1.44-4.07
2016-06-08_03:20:02 1465348802 0xB, A 8 1.20 1.51 1.67
2016-06-08_03:20:57 1465348857 0xB, 9 10 2.16 1.64-1.95
2016-06-08_03:22:02 1465348922 0xB, A 9 2.07 1.47-2.40
2016-06-08_03:22:57 1465348977 0xB, 9 11 2.16 1.52-2.48
2016-06-08_03:24:02 1465349042 0xB, A 10 1.76 2.03 1.04
2016-06-08_03:24:57 1465349097 0xB, 9 12 2.07 1.55-2.03
2016-06-08_03:26:02 1465349162 0xB, A 11 1.60 1.59-0.00
2016-06-08_03:26:57 1465349217 0xB, 9 13 2.03 1.64-1.54
2016-06-08_03:28:02 1465349282 0xB, A 12 1.79 1.72-0.32
2016-06-08_03:28:57 1465349337 0xB, 9 14 2.48 2.07-1.24
2016-06-08_03:30:02 1465349402 0xB, A 13 1.84 1.83-0.00
2016-06-08_03:30:57 1465349457 0xB, 9 15 1.76 1.39-1.62
2016-06-08_03:32:02 1465349522 0xB, A 14 1.91 1.35-2.44
2016-06-08_03:32:57 1465349577 0xB, 9 16 2.68 1.84-2.66
2016-06-08_03:34:02 1465349642 0xB, A 15 2.00 1.56-1.75
2016-06-08_03:34:57 1465349697 0xB, 9 17 2.03 2.16 0.40
2016-06-08_03:36:02 1465349762 0xB, A 16 1.84 1.63-0.81
2016-06-08_03:36:57 1465349817 0xB, 9 18 2.27 1.32-3.87
2016-06-08_03:38:02 1465349882 0xB, A 17 1.55 1.51-0.18
