2016-06-20_03:14:08 1466385248 0xB, A 1 1.72 1.56-0.69
2016-06-20_03:16:08 1466385368 0xB, A 2 1.91 1.44-2.03
2016-06-20_03:18:08 1466385488 0xB, A 3 1.64 1.72 0.33
2016-06-20_03:20:08 1466385608 0xB, A 4 1.91 1.67-0.94
2016-06-20_03:22:08 1466385728 0xB, A 5 2.00 1.31-2.94
2016-06-20_03:24:08 1466385848 0xB, A 6 2.07 1.83-0.86
2016-06-20_03:26:08 1466385968 0xB, A 7 1.39 2.03 2.66
2016-06-20_03:28:08 1466386088 0xB, A 8 2.24 2.00-0.80
2016-06-20_03:33:30 1466386410 0xB, A 1 2.03 1.51-2.08
2016-06-20_03:35:30 1466386530 0xB, A 2 2.00 1.91-0.28
2016-06-20_03:37:30 1466386650 0xB, A 3 2.48 1.72-2.59
2016-06-20_03:39:30 1466386770 0xB, A 4 1.91 1.44-2.03
2016-06-20_03:41:30 1466386890 0xB, A 5 1.91 1.63-1.11
2016-06-20_03:43:30 1466387010 0xB, A 6 2.20 1.72-1.74
2016-06-20_03:45:29 1466387129 0xB, A 7 1.55 1.47-0.37
2016-06-20_03:47:29 1466387249 0xB, A 8 2.27 2.07-0.65
2016-06-20_03:53:23 1466387603 0xB, A 1 1.64 1.67 0.17
2016-06-20_03:55:23 1466387723 0xB, A 2 1.84 2.27 1.51
2016-06-20_03:57:23 1466387843 0xB, A 3 1.84 1.39-1.93
2016-06-20_03:59:23 1466387963 0xB, A 4 1.96 2.00 0.14
2016-06-20_04:01:23 1466388083 0xB, A 5 1.84 1.67-0.64
2016-06-20_04:03:23 1466388203 0xB, A 6 1.88 1.79-0.30
2016-06-20_04:05:23 1466388323 0xB, A 7 2.11 2.00-0.41
2016-06-20_04:07:23 1466388443 0xB, A 8 2.11 1.63-1.81
2016-06-20_04:33:22 1466390002 0xB, A 1 6.07 6.07-0.00
2016-06-20_04:35:22 1466390122 0xB, A 2 7.07 6.88-0.20
2016-06-20_04:37:22 1466390242 0xB, A 3 8.80 7.95-0.71
2016-06-20_04:39:22 1466390362 0xB, A 4 10.27 9.51-0.54
2016-06-20_04:41:22 1466390482 0xB, A 5 11.64 10.83-0.50
2016-06-20_04:43:22 1466390602 0xB, A 6 14.27 12.87-0.73
2016-06-20_04:45:22 1466390722 0xB, A 7 16.95 15.03-0.85
2016-06-20_04:47:22 1466390842 0xB, A 8 18.68 17.71-0.37
2016-06-20_04:53:22 1466391202 0xB, A 1 28.68 27.35-0.33
2016-06-20_04:55:22 1466391322 0xB, A 2 33.24 31.04-0.48
2016-06-20_04:57:22 1466391442 0xB, A 3 37.15 35.11-0.39
2016-06-20_04:59:22 1466391562 0xB, A 4 42.31 39.87-0.42
2016-06-20_05:01:22 1466391682 0xB, A 5 47.31 44.67-0.40
2016-06-20_05:03:22 1466391802 0xB, A 6 52.79 49.96-0.39
2016-06-20_05:05:22 1466391922 0xB, A 7 59.08 55.87-0.39
2016-06-20_05:07:22 1466392042 0xB, A 8 65.19 61.31-0.43
2016-06-20_05:13:22 1466392402 0xB, A 1 86.48 80.27-0.52
2016-06-20_05:15:22 1466392522 0xB, A 2 94.40 89.35-0.38
2016-06-20_05:17:22 1466392642 0xB, A 3 102.48 96.79-0.40
2016-06-20_05:19:22 1466392762 0xB, A 4 111.23 105.16-0.39
2016-06-20_05:21:22 1466392882 0xB, A 5 119.95 113.08-0.41
2016-06-20_05:23:22 1466393002 0xB, A 6 128.67 121.24-0.42
2016-06-20_05:25:22 1466393122 0xB, A 7 138.36 129.87-0.44
2016-06-20_05:27:22 1466393242 0xB, A 8 147.44 138.59-0.43
2016-06-20_05:29:22 1466393362 0xB, A 9 156.16 148.11-0.37
2016-06-20_05:31:22 1466393482 0xB, A 10 166.03 156.91-0.40
2016-06-20_05:33:22 1466393602 0xB, A 11 175.72 165.79-0.41
2016-06-20_05:35:22 1466393722 0xB, A 12 185.36 174.75-0.41
2016-06-20_05:37:22 1466393842 0xB, A 13 195.16 183.87-0.42
2016-06-20_05:39:22 1466393962 0xB, A 14 207.03 193.91-0.46
2016-06-20_05:41:22 1466394082 0xB, A 15 215.96 203.59-0.41
2016-06-20_05:43:22 1466394202 0xB, A 16 226.52 213.00-0.43
2016-06-20_05:45:22 1466394322 0xB, A 17 237.16 222.91-0.43
