2016-06-21_03:11:10 1466471470 0x6 4;2,1,2,2,3,2,2,2,2,2,1,2,0,2,5,2,2,0,2,1,1,4,0,2,4-1721,617-0:ed/6c;0:f7/6b;0:0/0;0:0/0;0:6/6c;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0
2016-06-21_03:13:10 1466471590 0x6 5;1,2,2,2,2,2,2,3,2,0,2,1,0,0,2,2,0,2,2,0,3,2,2,8,a-1736,609-0:ee/6c;0:f7/6c;0:0/0;0:0/0;0:6/6b;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0
2016-06-21_03:15:10 1466471710 0x6 6;2,8,0,2,2,1,1,4,0,8,2,3,0,1,2,1,3,4,2,1,2,2,2,2,3-1744,5ff-0:ed/6c;0:f6/6b;0:0/0;0:0/0;0:6/6b;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0
2016-06-21_03:17:10 1466471830 0x6 7;0,2,3,2,1,2,2,4,0,2,2,2,2,2,2,1,1,2,2,0,2,4,2,1,2-1750,5f7-0:ed/6c;0:f6/6c;0:0/0;0:0/0;0:6/6b;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0
2016-06-21_03:19:11 1466471951 0x6 8;2,2,2,1,1,2,1,3,3,2,2,1,2,2,2,2,3,1,2,1,2,2,0,2,4-1757,5f0-0:ed/6c;0:f7/6c;0:0/0;0:0/0;0:6/6b;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0
2016-06-21_03:21:10 1466472070 0x6 9;3,2,3,1,1,2,2,2,1,2,1,2,1,2,1,1,0,2,2,1,2,2,2,0,2-175f,5eb-0:ed/6b;0:f7/6c;0:0/0;0:0/0;0:6/6b;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0
2016-06-21_03:23:10 1466472190 0x6 10;3,2,4,0,0,2,2,3,0,1,1,2,3,1,1,2,2,2,1,1,2,1,1,0,2-1763,5e8-0:ee/6a;0:f7/6c;0:0/0;0:0/0;0:6/6b;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0
2016-06-21_03:25:10 1466472310 0x6 11;2,1,2,1,2,1,2,1,0,2,2,1,2,0,2,1,3,1,1,2,1,3,2,2,2-1767,5e5-0:ee/6c;0:f7/6b;0:0/0;0:0/0;0:6/6c;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0
2016-06-21_03:27:10 1466472430 0x6 12;2,2,1,2,1,2,1,1,1,1,1,2,1,1,2,2,4,2,2,0,1,1,0,5,0-1769,5e1-0:ee/6c;0:f7/6c;0:0/0;0:0/0;0:6/6b;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0
2016-06-21_03:29:11 1466472551 0x6 13;2,2,2,2,1,1,2,1,2,0,1,4,1,1,1,2,2,2,2,2,1,2,1,1,2-176c,5de-0:ed/68;0:f7/6c;0:0/0;0:0/0;0:6/6c;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0
2016-06-21_03:31:10 1466472670 0x6 14;2,1,0,2,2,2,1,3,1,3,2,1,2,1,1,2,0,2,1,3,3,2,2,2,2-176d,5dd-0:ef/6c;0:f7/6b;0:0/0;0:0/0;0:6/6b;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0
2016-06-21_03:33:10 1466472790 0x6 15;2,1,0,2,4,4,2,1,2,5,1,1,2,2,4,1,4,0,2,2,0,0,1,1,1-176c,5dc-0:ed/6b;0:f7/6c;0:0/0;0:0/0;0:6/6c;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0
2016-06-21_03:35:10 1466472910 0x6 16;0,3,1,1,2,2,1,1,2,2,2,1,0,1,2,2,2,2,1,1,0,4,2,2,1-176e,5db-0:ed/6a;0:f7/6b;0:0/0;0:0/0;0:6/6b;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0
2016-06-21_03:37:10 1466473030 0x6 17;0,2,2,2,2,3,2,0,4,0,2,1,0,2,2,1,1,1,0,2,1,1,2,2,2-1772,5da-0:ed/6b;0:f7/6b;0:0/0;0:0/0;0:6/6c;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0
2016-06-21_03:39:11 1466473151 0x6 18;1,2,2,0,2,1,2,2,3,2,3,2,0,2,2,1,0,3,2,2,1,0,0,4,1-1770,5d7-0:ee/6c;0:f7/6c;0:0/0;0:0/0;0:6/6b;0:0/0;0:0/0;0:0/0;0:0/0;0:0/0
