2016-04-13_16:49:38 1460558978 0xB, A 2 1123.11 1091.53-0.20
2016-04-13_16:51:38 1460559098 0xB, A 3 1107.23 1071.44-0.23
2016-04-13_16:53:38 1460559218 0xB, A 4 1115.88 1084.06-0.20
2016-04-13_16:55:38 1460559338 0xB, A 5 1108.04 1074.65-0.21
2016-04-13_16:57:38 1460559458 0xB, A 6 1093.04 1054.28-0.25
2016-04-13_16:59:38 1460559578 0xB, A 7 1081.28 1039.28-0.28
2016-04-13_17:01:38 1460559698 0xB, A 8 1064.76 1017.43-0.32
2016-04-13_17:03:38 1460559818 0xB, A 9 1047.16 993.54-0.37
2016-04-13_17:05:38 1460559938 0xB, A 10 1029.11 969.64-0.42
2016-04-13_17:07:38 1460560058 0xB, A 11 876.91 817.23-0.49
2016-04-13_17:12:31 1460560351 0xB, A 1 999.91 932.87-0.49
2016-04-13_17:14:31 1460560471 0xB, A 2 1004.79 942.18-0.45
2016-04-13_17:16:31 1460560591 0xB, A 3 1002.44 939.11-0.46
2016-04-13_17:18:31 1460560711 0xB, A 4 978.08 910.43-0.50
2016-04-13_17:20:31 1460560831 0xB, A 5 921.47 850.00-0.57
2016-04-13_17:22:31 1460560951 0xB, A 6 850.08 776.15-0.64
2016-04-13_17:24:31 1460561071 0xB, A 7 789.55 718.00-0.67
2016-04-13_17:26:31 1460561191 0xB, A 8 756.84 687.18-0.68
2016-04-13_17:32:26 1460561546 0xB, A 1 754.67 689.36-0.64
2016-04-13_17:34:26 1460561666 0xB, A 2 774.32 707.92-0.63
2016-04-13_17:36:26 1460561786 0xB, A 3 809.91 740.82-0.63
2016-04-13_17:38:26 1460561906 0xB, A 4 853.76 784.15-0.60
2016-04-13_17:40:26 1460562026 0xB, A 5 892.59 820.51-0.59
2016-04-13_17:42:26 1460562146 0xB, A 6 913.52 841.11-0.58
2016-04-13_17:44:26 1460562266 0xB, A 7 922.96 849.82-0.58
2016-04-13_17:46:26 1460562386 0xB, A 8 928.32 854.15-0.58
2016-04-13_17:52:36 1460562756 0xB, A 1 941.03 868.43-0.56
2016-04-13_17:54:36 1460562876 0xB, A 2 943.76 871.43-0.56
