2016-05-22_03:19:49 1463879989 0x1; 19 rTX 0
2016-05-22_04:11:50 1463883110 0x2; 45 rTX 0
2016-05-22_04:21:49 1463883709 0x1; 50 rTX 0
2016-05-22_04:27:53 1463884073 0x5; 53 rTX 0
2016-05-22_05:37:53 1463888273 0x5; 88 rTX 0
2016-05-22_05:55:49 1463889349 0x1; 97 rTX 0
2016-05-22_06:03:50 1463889830 0x2; 101 rTX 0
2016-05-22_07:51:52 1463896312 0x1; 155 rTX 0
2016-05-22_08:55:52 1463900152 0x1; 187 rTX 0
2016-05-22_09:09:52 1463900992 0x1; 194 rTX 0
2016-05-22_09:51:56 1463903516 0x5; 215 rTX 0
2016-05-22_10:01:52 1463904112 0x1; 220 rTX 0
2016-05-22_11:27:27 1463909247 0x5; 260 rTX 0
2016-05-22_11:33:23 1463909603 0x1; 263 rTX 0
2016-05-22_11:49:23 1463910563 0x1; 271 rTX 0
2016-05-22_12:31:24 1463913084 0x2; 292 rTX 0
2016-05-22_12:47:27 1463914047 0x5; 300 rTX 0
2016-05-22_13:01:23 1463914883 0x1; 307 rTX 0
2016-05-22_13:31:23 1463916683 0x1; 322 rTX 0
2016-05-22_13:37:23 1463917043 0x1; 325 rTX 0
2016-05-22_14:35:15 1463920515 0x2; 353 rTX 0
2016-05-22_15:57:57 1463925477 0x5; 396 rTX 0
2016-05-22_16:31:53 1463927513 0x1; 413 rTX 0
2016-05-22_16:47:53 1463928473 0x1; 421 rTX 0
2016-05-22_17:09:57 1463929797 0x5; 432 rTX 0
2016-05-22_17:11:53 1463929913 0x1; 433 rTX 0
2016-05-22_17:41:53 1463931713 0x1; 448 rTX 0
2016-05-22_17:53:54 1463932434 0x2; 454 rTX 0
2016-05-22_18:25:57 1463934357 0x5; 470 rTX 0
2016-05-22_18:33:57 1463934837 0x5; 474 rTX 0
2016-05-22_18:51:57 1463935917 0x5; 483 rTX 0
2016-05-22_19:23:53 1463937833 0x1; 499 rTX 0
2016-05-22_19:37:54 1463938674 0x2; 506 rTX 0
2016-05-22_19:39:53 1463938793 0x1; 509 rTX 0
2016-05-22_20:11:53 1463940713 0x1; 525 rTX 0
2016-05-22_20:13:53 1463940833 0x1; 526 rTX 0
2016-05-22_20:31:53 1463941913 0x1; 535 rTX 0
2016-05-22_20:53:53 1463943233 0x1; 546 rTX 0
2016-05-22_20:57:53 1463943473 0x1; 548 rTX 0
2016-05-22_21:13:53 1463944433 0x1; 556 rTX 0
2016-05-22_22:11:53 1463947913 0x2; 585 rTX 0
2016-05-22_22:41:56 1463949716 0x5; 600 rTX 0
2016-05-22_22:53:53 1463950433 0x2; 606 rTX 0
2016-05-22_22:57:52 1463950672 0x1; 608 rTX 0
2016-05-22_23:35:56 1463952956 0x5; 627 rTX 0
