2016-04-21_00:02:59 1461189779 0x1 2;5,1,2,1,6,1,0,2,5,2,2,0,1,1,2,1,1,0,1,1,1,0,2,2,0-11d7,5bf-0:0/0;1:4/6b;0:0/0;0:0/0;1:f1/6a;1:f6/6c;0:0/0;0:0/0;1:e0/6b;0:0/0
2016-04-21_00:04:59 1461189899 0x1 3;0,1,1,2,0,2,1,1,2,2,1,2,2,2,1,2,2,2,2,7,2,1,2,2,2-1201,5a4-0:0/0;1:4/6b;0:0/0;0:0/0;1:f0/6a;1:f6/6a;0:0/0;0:0/0;0:e0/6b;0:0/0
2016-04-21_00:06:59 1461190019 0x1 4;2,2,2,2,0,2,1,3,1,1,1,1,2,1,1,2,2,2,1,1,2,1,2,1,2-1220,58d-0:0/0;1:4/6c;0:0/0;0:0/0;1:f1/6b;1:f6/6c;0:0/0;0:0/0;0:e0/6a;0:0/0
2016-04-21_00:08:59 1461190139 0x1 5;2,1,2,2,1,5,1,2,1,2,1,2,2,2,1,0,2,1,1,1,2,2,2,2,1-1236,57e-0:0/0;1:4/67;0:0/0;0:0/0;1:f1/6b;1:f5/6c;0:0/0;0:0/0;0:e0/69;0:0/0
2016-04-21_00:10:59 1461190259 0x1 6;2,2,2,1,2,2,7,2,2,2,2,0,2,6,7,2,1,2,2,0,1,0,2,2,0-1248,571-0:0/0;1:4/6b;0:0/0;0:0/0;1:f1/6a;1:f6/69;0:0/0;0:0/0;0:e0/6a;0:0/0
2016-04-21_00:12:59 1461190379 0x1 7;1,1,2,2,0,0,2,2,2,2,2,1,2,2,2,2,0,2,2,2,2,1,2,2,2-1258,566-0:0/0;1:4/6b;0:0/0;0:0/0;1:f1/6b;1:f5/69;0:0/0;0:0/0;0:e0/69;0:0/0
2016-04-21_00:14:59 1461190499 0x1 8;2,1,2,1,2,2,2,1,2,3,1,2,2,2,1,2,2,2,1,2,2,0,1,1,3-1264,55e-0:0/0;1:4/6b;0:0/0;0:0/0;1:f1/6c;1:f5/6c;0:0/0;0:0/0;0:df/69;0:0/0
2016-04-21_00:17:13 1461190633 0x1 9;2,1,2,0,2,1,2,3,1,9,2,2,2,0,1,5,9,2,3,1,0,2,2,0,2-126c,557-0:0/0;1:4/6b;0:0/0;0:0/0;1:f1/6b;1:f6/6a;0:0/0;0:0/0;0:df/6a;0:0/0
2016-04-21_00:18:59 1461190739 0x1 10;2,2,1,2,0,2,0,4,1,0,2,0,1,3,1,2,1,2,1,1,0,1,2,4,1-1273,550-0:0/0;1:4/6c;0:0/0;0:0/0;1:f1/6c;1:f5/6c;0:0/0;0:0/0;0:df/6a;0:0/0
2016-04-21_00:20:59 1461190859 0x1 11;2,0,5,0,1,2,2,2,1,3,1,2,0,2,0,3,0,2,0,3,2,2,1,0,1-1274,54b-0:0/0;1:3/6a;0:0/0;0:0/0;1:f1/6b;1:f6/67;0:0/0;0:0/0;0:df/68;0:0/0
