2016-04-21_00:01:13 1461189673 0x1; 1 rTXERR
2016-04-21_00:01:13 1461189673 0x6; 2 rTX 0
2016-04-21_00:01:13 1461189673 1,2,0,2,1,2,2,1,1,2,1,0,8,2,:0/0;0:0/0;0:0/0;0:0/0;0:e0/0x1; 2 rTX 10
2016-04-21_00:01:22 1461189682 0x1; 2 rTXERR
2016-04-21_00:02:59 1461189779 0x1; 3 rTX 0
2016-04-21_00:02:59 1461189779 0x1; 3 rTX 1
2016-04-21_00:02:59 1461189779 0x1; 3 rTX 2
2016-04-21_00:02:59 1461189779 0x1; 3 rTX 3
2016-04-21_00:02:59 1461189779 0x1; 3 rTX 4
2016-04-21_00:02:59 1461189779 0x1; 3 rTX 5
2016-04-21_00:02:59 1461189779 0x1; 3 rTX 6
2016-04-21_00:03:00 1461189780 0x1; 3 rTX 7
2016-04-21_00:03:01 1461189781 0x1; 3 rTX 8
2016-04-21_00:03:14 1461189794 0x1; 3 rTX 9
2016-04-21_00:03:14 1461189794 0x1; 3 rTX 10
2016-04-21_00:03:20 1461189800 0x1; 3 rTXERR
2016-04-21_00:04:59 1461189899 0x1; 4 rTX 0
2016-04-21_00:04:59 1461189899 0x1; 4 rTX 1
2016-04-21_00:04:59 1461189899 0x1; 4 rTX 2
2016-04-21_00:04:59 1461189899 0x1; 4 rTX 3
2016-04-21_00:04:59 1461189899 0x1; 4 rTX 4
2016-04-21_00:04:59 1461189899 0x1; 4 rTX 5
2016-04-21_00:04:59 1461189899 0x1; 4 rTX 6
2016-04-21_00:05:00 1461189900 0x1; 4 rTX 7
2016-04-21_00:05:13 1461189913 0x1; 4 rTX 8
2016-04-21_00:05:13 1461189913 0x1; 4 rTX 9
2016-04-21_00:05:13 1461189913 0x1; 4 rTX 10
2016-04-21_00:05:27 1461189927 0x1; 4 rTXERR
2016-04-21_00:06:59 1461190019 0x1; 5 rTX 0
2016-04-21_00:06:59 1461190019 0x1; 5 rTX 1
2016-04-21_00:06:59 1461190019 0x1; 5 rTX 2
2016-04-21_00:06:59 1461190019 0x1; 5 rTX 3
2016-04-21_00:06:59 1461190019 0x1; 5 rTX 4
2016-04-21_00:06:59 1461190019 0x1; 5 rTX 5
2016-04-21_00:06:59 1461190019 0x1; 5 rTX 6
2016-04-21_00:07:00 1461190020 0x1; 5 rTX 7
2016-04-21_00:07:13 1461190033 0x6; 5 rTX 0
2016-04-21_00:07:20 1461190040 0x1; 5 rTXERR
