2016-04-21_09:40:15 1461224415 0x2; 291 rTX 0
2016-04-21_09:40:15 1461224415 0x2; 291 rTX 1
2016-04-21_09:40:15 1461224415 0x2; 291 rTX 2
2016-04-21_09:40:15 1461224415 0x2; 291 rTX 3
2016-04-21_09:40:15 1461224415 0x2; 291 rTX 4
2016-04-21_09:40:15 1461224415 0x2; 291 rTX 5
2016-04-21_09:40:15 1461224415 0x2; 291 rTX 6
2016-04-21_09:40:15 1461224415 0x2; 291 rTX 7
2016-04-21_09:40:17 1461224417 0x2; 291 rTX 8
2016-04-21_09:40:20 1461224420 0x2; 291 rTX 9
2016-04-21_09:40:24 1461224424 0x2; 291 rTX 10
2016-04-21_09:40:40 1461224440 0x2; 291 rTXERR
2016-04-21_09:42:13 1461224533 0x1; 292 rTX 0
2016-04-21_09:42:13 1461224533 0x1; 292 rTX 1
2016-04-21_09:42:13 1461224533 0x1; 292 rTX 2
2016-04-21_09:42:13 1461224533 0x1; 292 rTX 3
2016-04-21_09:42:14 1461224534 0x2; 292 rTX 0
2016-04-21_09:42:14 1461224534 0x2; 292 rTX 1
2016-04-21_09:42:14 1461224534 0x2; 292 rTX 2
2016-04-21_09:42:14 1461224534 0x2; 292 rTX 3
2016-04-21_09:42:14 1461224534 0x2; 292 rTX 4
2016-04-21_09:42:14 1461224534 0x2; 292 rTX 5
2016-04-21_09:42:15 1461224535 0x2; 292 rTX 6
2016-04-21_09:42:15 1461224535 0x2; 292 rTX 7
2016-04-21_09:42:17 1461224537 0x5; 292 rTX 0
2016-04-21_09:42:17 1461224537 0x5; 292 rTX 1
2016-04-21_09:42:17 1461224537 0x2; 292 rTX 8
2016-04-21_09:42:17 1461224537 0x5; 292 rTX 2
2016-04-21_09:42:17 1461224537 0x5; 292 rTX 3
2016-04-21_09:42:19 1461224539 0x2; 292 rTX 9
2016-04-21_09:42:24 1461224544 0x2; 292 rTX 10
2016-04-21_09:42:38 1461224558 0x2; 292 rTXERR
2016-04-21_10:18:15 1461226695 0x1; 1 rTX 0
2016-04-21_10:18:15 1461226695 0x1; 1 rTX 1
2016-04-21_10:18:15 1461226695 0x1; 1 rTX 2
2016-04-21_10:18:15 1461226695 0x1; 1 rTX 3
2016-04-21_10:18:16 1461226696 0x2; 1 rTX 0
2016-04-21_10:18:16 1461226696 0x2; 1 rTX 1
2016-04-21_10:18:16 1461226696 0x2; 1 rTX 2
2016-04-21_10:18:16 1461226696 0x2; 1 rTX 3
2016-04-21_10:18:16 1461226696 0x2; 1 rTX 4
2016-04-21_10:18:16 1461226696 0x2; 1 rTX 5
