2016-05-18_02:53:36 1463532816 0xB, 9 6 2.44 1.60-2.98
2016-05-18_02:55:01 1463532901 0xB, A 5 1.84 1.75-0.31
2016-05-18_02:55:36 1463532936 0xB, 9 7 2.11 1.52-2.35
2016-05-18_02:57:01 1463533021 0xB, A 6 2.03 1.87-0.57
2016-05-18_02:57:36 1463533056 0xB, 9 8 2.16 2.00-0.54
2016-05-18_02:59:01 1463533141 0xB, A 7 1.44 1.75 1.42
2016-05-18_02:59:36 1463533176 0xB, 9 9 2.11 1.72-1.48
2016-05-18_03:01:01 1463533261 0xB, A 8 2.00 1.95-0.14
2016-05-18_03:01:36 1463533296 0xB, 9 10 2.55 1.39-4.27
2016-05-18_03:03:01 1463533381 0xB, A 9 1.88 1.67-0.79
2016-05-18_03:03:36 1463533416 0xB, 9 11 2.16 1.60-2.12
2016-05-18_03:05:01 1463533501 0xB, A 10 1.55 1.72 0.69
2016-05-18_03:05:36 1463533536 0xB, 9 12 2.72 1.91-2.46
2016-05-18_03:07:01 1463533621 0xB, A 11 1.44 1.63 0.92
2016-05-18_03:07:36 1463533656 0xB, 9 13 2.31 1.84-1.64
2016-05-18_03:09:01 1463533741 0xB, A 12 1.32 1.79 2.19
2016-05-18_03:09:36 1463533776 0xB, 9 14 1.91 1.44-2.03
2016-05-18_03:11:01 1463533861 0xB, A 13 2.11 1.67-1.64
2016-05-18_03:11:36 1463533896 0xB, 9 15 2.24 1.24-4.18
2016-05-18_03:13:01 1463533981 0xB, A 14 1.64 1.35-1.32
2016-05-18_03:13:36 1463534016 0xB, 9 16 2.35 1.52-3.11
2016-05-18_03:15:01 1463534101 0xB, A 15 2.07 1.59-1.85
2016-05-18_03:15:36 1463534136 0xB, 9 17 2.48 1.84-2.11
2016-05-18_03:17:01 1463534221 0xB, A 16 1.84 1.75-0.31
2016-05-18_03:17:36 1463534256 0xB, 9 18 2.03 1.44-2.46
2016-05-18_03:19:01 1463534341 0xB, A 17 1.52 1.87 1.50
2016-05-18_03:19:36 1463534376 0xB, 9 19 2.64 1.52-3.90
2016-05-18_03:21:01 1463534461 0xB, A 18 1.72 1.75 0.16
2016-05-18_03:21:36 1463534496 0xB, 9 20 1.84 1.60-0.98
2016-05-18_03:23:01 1463534581 0xB, A 19 2.07 1.59-1.85
2016-05-18_03:23:36 1463534616 0xB, 9 21 1.67 1.72 0.16
2016-05-18_03:25:01 1463534701 0xB, A 20 2.07 1.67-1.51
2016-05-18_03:25:36 1463534736 0xB, 9 22 2.52 2.11-1.22
2016-05-18_03:27:01 1463534821 0xB, A 21 2.07 1.83-0.86
2016-05-18_03:27:36 1463534856 0xB, 9 23 2.20 2.07-0.39
2016-05-18_03:29:01 1463534941 0xB, A 22 1.76 1.63-0.50
2016-05-18_03:29:36 1463534976 0xB, 9 24 1.91 1.72-0.77
2016-05-18_03:31:01 1463535061 0xB, A 23 1.88 2.07 0.71
2016-05-18_03:31:36 1463535096 0xB, 9 25 2.40 1.84-1.88
2016-05-18_03:33:01 1463535181 0xB, A 24 1.76 1.67-0.32
