2016-05-29_02:53:39 1464483219 0x6; 6 rTX 0
2016-05-29_03:15:35 1464484535 0x2; 17 rTX 0
2016-05-29_03:27:38 1464485258 0x5; 23 rTX 0
2016-05-29_04:29:35 1464488975 0x2; 54 rTX 0
2016-05-29_04:33:39 1464489219 0x6; 56 rTX 0
2016-05-29_04:59:39 1464490779 0x6; 69 rTX 0
2016-05-29_04:59:39 1464490779 0x6; 69 rTX 1
2016-05-29_04:59:39 1464490779 0x6; 69 rTX 2
2016-05-29_04:59:39 1464490779 0x6; 69 rTX 3
2016-05-29_04:59:39 1464490779 0x6; 69 rTX 4
2016-05-29_04:59:39 1464490779 0x6; 69 rTX 5
2016-05-29_04:59:40 1464490780 0x6; 69 rTX 6
2016-05-29_04:59:41 1464490781 0x6; 69 rTX 7
2016-05-29_04:59:42 1464490782 0x6; 69 rTX 8
2016-05-29_04:59:45 1464490785 0x6; 69 rTX 9
2016-05-29_05:01:39 1464490899 0x6; 70 rTX 0
2016-05-29_05:01:39 1464490899 0x6; 70 rTX 1
2016-05-29_05:01:39 1464490899 0x6; 70 rTX 2
2016-05-29_05:13:33 1464491613 0x1; 76 rTX 0
2016-05-29_05:15:34 1464491734 0x1; 77 rTX 0
2016-05-29_05:33:35 1464492815 0x2; 86 rTX 0
2016-05-29_05:33:35 1464492815 0x2; 86 rTX 1
2016-05-29_05:39:39 1464493179 0x6; 89 rTX 0
2016-05-29_05:39:39 1464493179 0x6; 89 rTX 1
2016-05-29_05:43:35 1464493415 0x2; 91 rTX 0
2016-05-29_05:43:35 1464493415 0x2; 91 rTX 1
2016-05-29_05:47:34 1464493654 0x2; 93 rTX 0
2016-05-29_05:49:34 1464493774 0x2; 94 rTX 0
2016-05-29_05:51:35 1464493895 0x2; 95 rTX 0
2016-05-29_05:51:35 1464493895 0x2; 95 rTX 1
2016-05-29_05:53:34 1464494014 0x2; 96 rTX 0
2016-05-29_06:03:34 1464494614 0x2; 101 rTX 0
2016-05-29_06:03:34 1464494615 0x2; 101 rTX 1
2016-05-29_06:03:35 1464494615 0x2; 101 rTX 2
2016-05-29_06:03:35 1464494615 0x2; 101 rTX 3
2016-05-29_06:05:34 1464494734 0x2; 102 rTX 0
2016-05-29_06:05:35 1464494735 0x2; 102 rTX 1
2016-05-29_06:05:35 1464494735 0x2; 102 rTX 2
2016-05-29_06:15:35 1464495335 0x2; 107 rTX 0
2016-05-29_06:17:34 1464495454 0x2; 108 rTX 0
2016-05-29_06:17:34 1464495454 0x2; 108 rTX 1
2016-05-29_06:19:34 1464495574 0x2; 109 rTX 0
2016-05-29_06:19:34 1464495574 0x2; 109 rTX 1
2016-05-29_06:19:34 1464495574 0x2; 109 rTX 2
2016-05-29_06:19:34 1464495574 0x2; 109 rTX 3
2016-05-29_06:19:35 1464495575 0x2; 109 rTX 4
2016-05-29_06:19:35 1464495575 0x2; 109 rTX 5
2016-05-29_06:21:34 1464495694 0x2; 110 rTX 0
2016-05-29_06:21:34 1464495694 0x2; 110 rTX 1
2016-05-29_06:21:34 1464495694 0x2; 110 rTX 2
2016-05-29_06:21:34 1464495695 0x2; 110 rTX 3
2016-05-29_06:21:35 1464495695 0x2; 110 rTX 4
2016-05-29_06:21:35 1464495695 0x2; 110 rTX 5
2016-05-29_06:21:35 1464495695 0x2; 110 rTX 6
2016-05-29_06:21:36 1464495696 0x2; 110 rTX 7
2016-05-29_06:21:37 1464495697 0x2; 110 rTX 8
2016-05-29_06:21:40 1464495700 0x2; 110 rTX 9
2016-05-29_06:21:45 1464495705 0x2; 110 rTX 10
2016-05-29_06:21:56 1464495716 0x2; 110 rTXERR
2016-05-29_06:23:34 1464495814 0x2; 111 rTX 0
2016-05-29_06:23:34 1464495814 0x2; 111 rTX 1
2016-05-29_06:23:34 1464495814 0x2; 111 rTX 2
2016-05-29_06:23:34 1464495814 0x2; 111 rTX 3
2016-05-29_06:23:35 1464495815 0x2; 111 rTX 4
2016-05-29_06:23:35 1464495815 0x2; 111 rTX 5
2016-05-29_06:23:35 1464495815 0x2; 111 rTX 6
2016-05-29_06:23:36 1464495816 0x2; 111 rTX 7
2016-05-29_06:23:38 1464495818 0x2; 111 rTX 8
2016-05-29_06:23:42 1464495822 0x2; 111 rTX 9
2016-05-29_06:23:47 1464495827 0x2; 111 rTX 10
2016-05-29_06:25:34 1464495934 0x2; 112 rTX 0
2016-05-29_06:25:34 1464495934 0x2; 112 rTX 1
2016-05-29_06:25:34 1464495934 0x2; 112 rTX 2
2016-05-29_06:25:34 1464495934 0x2; 112 rTX 3
2016-05-29_06:25:35 1464495935 0x2; 112 rTX 4
2016-05-29_06:27:34 1464496054 0x2; 113 rTX 0
2016-05-29_06:27:34 1464496054 0x2; 113 rTX 1
2016-05-29_06:27:34 1464496054 0x2; 113 rTX 2
2016-05-29_06:33:34 1464496414 0x2; 116 rTX 0
2016-05-29_06:33:34 1464496414 0x2; 116 rTX 1
2016-05-29_06:35:34 1464496534 0x2; 117 rTX 0
2016-05-29_06:37:34 1464496654 0x2; 118 rTX 0
2016-05-29_06:37:34 1464496654 0x2; 118 rTX 1
2016-05-29_06:37:34 1464496654 0x2; 118 rTX 2
2016-05-29_06:37:34 1464496654 0x2; 118 rTX 3
2016-05-29_06:37:35 1464496655 0x2; 118 rTX 4
2016-05-29_06:37:35 1464496655 0x2; 118 rTX 5
2016-05-29_06:37:35 1464496655 0x2; 118 rTX 6
2016-05-29_06:43:34 1464497014 0x2; 121 rTX 0
2016-05-29_06:43:34 1464497014 0x2; 121 rTX 1
2016-05-29_06:43:34 1464497014 0x2; 121 rTX 2
