2016-04-25_00:32:11 1461537131 0x6; 150 rTX 4
2016-04-25_00:32:11 1461537131 0x6; 150 rTX 5
2016-04-25_00:32:11 1461537131 0x6; 150 rTX 6
2016-04-25_00:32:11 1461537131 0x6; 150 rTX 7
2016-04-25_00:32:12 1461537132 0x6; 150 rTX 8
2016-04-25_00:32:16 1461537136 0x6; 150 rTX 9
2016-04-25_00:32:22 1461537142 0x6; 150 rTX 10
2016-04-25_00:32:33 1461537153 0x6; 150 rTXERR
2016-04-25_00:34:12 1461537252 0x6; 151 rTX 7
2016-04-25_00:34:13 1461537253 0x6; 151 rTX 8
2016-04-25_00:34:15 1461537255 0x6; 151 rTX 9
2016-04-25_00:34:20 1461537260 0x6; 151 rTX 10
2016-04-25_00:34:36 1461537276 0x6; 151 rTXERR
2016-04-25_00:36:11 1461537371 0x6; 152 rTX 7
2016-04-25_00:36:13 1461537373 0x6; 152 rTX 8
2016-04-25_00:36:17 1461537377 0x6; 152 rTX 9
2016-04-25_00:36:22 1461537382 0x6; 152 rTX 10
2016-04-25_00:36:37 1461537397 0x6; 152 rTXERR
2016-04-25_00:38:12 1461537492 0x6; 153 rTX 7
2016-04-25_00:38:12 1461537492 0x6; 153 rTX 8
2016-04-25_00:38:16 1461537496 0x6; 153 rTX 9
2016-04-25_00:38:20 1461537500 0x6; 153 rTX 10
2016-04-25_00:38:28 1461537508 0x6; 153 rTXERR
2016-04-25_00:40:11 1461537611 0x6; 154 rTX 6
2016-04-25_00:40:12 1461537612 0x6; 154 rTX 7
2016-04-25_00:40:13 1461537613 0x6; 154 rTX 8
2016-04-25_00:40:16 1461537616 0x6; 154 rTX 9
2016-04-25_00:40:23 1461537623 0x6; 154 rTX 10
2016-04-25_00:40:31 1461537631 0x6; 154 rTXERR
2016-04-25_00:45:11 1461537911 0x6; 1 rTX 0
2016-04-25_00:45:11 1461537911 0x6; 1 rTX 1
2016-04-25_00:45:12 1461537912 0x6; 1 rTX 2
2016-04-25_00:55:11 1461538511 0x6; 161 rTX 0
2016-04-25_00:55:11 1461538511 0x6; 161 rTX 1
2016-04-25_00:55:11 1461538511 0x6; 161 rTX 2
2016-04-25_00:55:11 1461538511 0x6; 161 rTX 3
2016-04-25_00:55:11 1461538511 0x6; 161 rTX 4
2016-04-25_00:55:11 1461538511 0x6; 161 rTX 5
2016-04-25_00:55:12 1461538512 0x6; 161 rTX 6
2016-04-25_00:55:12 1461538512 0x6; 161 rTX 7
2016-04-25_00:55:12 1461538512 0x6; 161 rTX 8
2016-04-25_00:55:16 1461538516 0x6; 161 rTX 9
2016-04-25_01:04:12 1461539052 0x6; 1 rTX 3
2016-04-25_01:08:12 1461539292 0x6; 167 rTX 0
2016-04-25_01:08:12 1461539292 0x6; 167 rTX 1
2016-04-25_01:08:12 1461539292 0x6; 167 rTX 2
2016-04-25_01:08:12 1461539292 0x6; 167 rTX 3
2016-04-25_01:10:11 1461539411 0x6; 168 rTX 0
2016-04-25_01:10:11 1461539411 0x6; 168 rTX 1
2016-04-25_01:10:11 1461539411 0x6; 168 rTX 2
2016-04-25_01:10:11 1461539411 0x6; 168 rTX 3
2016-04-25_01:10:11 1461539411 0x6; 168 rTX 4
2016-04-25_01:10:11 1461539411 0x6; 168 rTX 5
2016-04-25_01:10:11 1461539411 0x6; 168 rTX 6
2016-04-25_01:12:12 1461539532 0x6; 169 rTX 0
2016-04-25_01:12:12 1461539532 0x6; 169 rTX 1
2016-04-25_01:12:12 1461539532 0x6; 169 rTX 2
2016-04-25_02:24:11 1461543851 0x6; 206 rTX 0
2016-04-25_02:24:11 1461543851 0x6; 206 rTX 1
2016-04-25_02:24:11 1461543851 0x6; 206 rTX 2
2016-04-25_02:24:11 1461543851 0x6; 206 rTX 3
2016-04-25_02:30:12 1461544212 2/6c;0:ef/6b;0:0/0;0:0/0;0:10x6; 209 rTX 5
2016-04-25_02:30:12 1461544212 0x6; 209 rTX 6
2016-04-25_02:30:12 1461544212 0x6; 209 rTX 7
2016-04-25_02:30:13 1461544213 0x6; 209 rTX 8
2016-04-25_02:30:17 1461544217 0x6; 209 rTX 9
2016-04-25_02:39:12 1461544752 0x6; 214 rTX 3
2016-04-25_02:39:12 1461544752 0x6; 214 rTX 4
2016-04-25_02:39:12 1461544752 0x6; 214 rTX 5
2016-04-25_02:39:12 1461544752 0x6; 214 rTX 6
2016-04-25_02:41:12 1461544872 0x6; 215 rTX 0
2016-04-25_02:41:12 1461544872 0x6; 215 rTX 1
2016-04-25_02:41:12 1461544872 0x6; 215 rTX 2
2016-04-25_02:41:12 1461544872 0x6; 215 rTX 3
2016-04-25_02:45:12 1461545112 0x6; 217 rTX 0
2016-04-25_02:45:12 1461545112 0x6; 217 rTX 1
2016-04-25_02:47:12 1461545232 0x6; 218 rTX 0
2016-04-25_02:47:12 1461545232 0x6; 218 rTX 1
2016-04-25_02:47:12 1461545232 0x6; 218 rTX 2
2016-04-25_02:47:12 1461545232 0x6; 218 rTX 3
2016-04-25_02:53:11 1461545591 0x6; 221 rTX 0
2016-04-25_02:53:11 1461545591 0x6; 221 rTX 1
2016-04-25_02:53:11 1461545591 0x6; 221 rTX 2
2016-04-25_03:00:12 1461546012 0x6; 224 rTX 7
2016-04-25_03:02:12 1461546132 /0;0:2/6c;0:0/0;0:0/0;0:e9/60x1; 224 rTX 9
2016-04-25_03:02:18 1461546138 0x1; 224 rTX 10
2016-04-25_03:02:29 1461546149 0x1; 224 rTXERR
2016-04-25_03:08:13 1461546493 /0;0:2/6a;0:0/0;0:0/0;0:e8/60x1; 227 rTX 9
2016-04-25_03:08:13 1461546493 0x6; 228 rTX 7
2016-04-25_03:08:13 1461546493 0x6; 228 rTX 8
2016-04-25_03:08:16 1461546496 0x6; 228 rTX 9
2016-04-25_03:08:16 1461546496 0x1; 227 rTX 10
2016-04-25_03:08:24 1461546504 0x6; 228 rTX 10
2016-04-25_03:08:31 1461546511 0x1; 227 rTXERR
2016-04-25_03:08:34 1461546514 0x6; 228 rTXERR
2016-04-25_03:17:12 1461547032 0x6; 1 rTX 6
2016-04-25_03:17:12 1461547032 0x6; 1 rTX 7
2016-04-25_03:30:12 1461547812 0x6; 239 rTX 4
2016-04-25_03:30:12 1461547812 0x6; 239 rTX 5
2016-04-25_03:30:12 1461547812 0x6; 239 rTX 6
2016-04-25_03:40:12 1461548412 0x6; 245 rTX 8
2016-04-25_03:40:14 1461548414 0x6; 245 rTX 9
2016-04-25_03:40:21 1461548421 0x6; 245 rTX 10
2016-04-25_03:40:34 1461548434 0x6; 245 rTXERR
2016-04-25_03:55:11 1461549311 0x6; 1 rTX 2
2016-04-25_03:55:11 1461549311 0x6; 1 rTX 3
2016-04-25_03:55:11 1461549311 0x6; 1 rTX 4
2016-04-25_03:55:11 1461549311 0x6; 1 rTX 5
2016-04-25_03:55:11 1461549311 0x6; 1 rTX 6
2016-04-25_03:55:11 1461549311 0x6; 1 rTX 7
2016-04-25_03:55:12 1461549312 0x6; 1 rTX 8
2016-04-25_03:55:15 1461549315 0x6; 1 rTX 9
2016-04-25_03:55:22 1461549322 0x6; 1 rTX 10
2016-04-25_03:55:33 1461549333 0x6; 1 rTXERR
2016-04-25_04:14:12 1461550452 0x6; 1 rTX 0
2016-04-25_04:16:18 1461550578 0x1; 263 rTX 10
2016-04-25_04:18:12 1461550692 0x6; 264 rTX 5
2016-04-25_04:26:18 1461551178 0x1; 268 rTX 10
2016-04-25_04:26:34 1461551194 0x1; 268 rTXERR
2016-04-25_05:11:18 1461553878 0x1; 1 rTX 10
2016-04-25_05:11:31 1461553891 0x1; 1 rTXERR
2016-04-25_05:38:33 1461555513 0x1; 305 rTXERR
2016-04-25_05:40:26 1461555626 0x1; 306 rTXERR
2016-04-25_05:42:26 1461555746 0x1; 307 rTXERR
