2016-04-18_00:02:14 1460930534 0x5 0;1,1,4,2,2,2,2,2,0,2,2-1145,5;0:0/0
2016-04-18_00:20:13 1460931613 0x5 2;1,3,2,2,8,0,3,3,0,2,2-11d6,50:d7/65;0:0/0
2016-04-18_00:21:14 1460931674 0x5 11;1,1,2,2,2,2,2,1,2,2,5,1,1,2,1,2,1,2,4,3,3,2,6,5,3-122a,518-0:ea/6b;0:e5/6b;0:0/0;0:0/0;0:0/0;1:2/6c;0:0/0;0:0/0;0:d7/68;0:0/0
2016-04-18_00:23:13 1460931793 0x5 12;3,2,2,2,2,2,3,2,2,2,2,2,3,2,2,1,3,2,1,2,2,2,3,2,2-122e,515-0:ea/6c;0:e6/6c;0:0/0;0:0/0;0:0/0;1:2/6a;0:0/0;0:0/0;0:d7/68;0:0/0
2016-04-18_00:29:13 1460932153 0x5 15;5,1,1,2,3,2,2,2,3,2,2-122e,50:d8/68;0:0/0
2016-04-18_03:40:54 1460943654 0x5 0; BOOT
2016-04-18_03:49:13 1460944153 0x5 0;2,2,2,2,3,2,5,2,2,2,4-1170,5;0:0/0
2016-04-18_04:18:30 1460945910 0x5 35;0,2,3,2,2,2,5,1,2,2,5-11c8,50:d8/6a;0:0/0
2016-04-18_04:19:01 1460945941 0x5 48;2,2,1,2,2,3,1,2,4,2,3,1,4,2,2,1,2,2,1,2,2,1,0,0,2-11e4,500-1:ea/6c;1:e6/6c;0:0/0;0:0/0;0:0/0;1:2/6c;0:0/0;0:0/0;0:d8/65;0:0/0
2016-04-18_04:22:56 1460946176 0x5 50;0:d7/66;0:0/0
2016-04-18_04:24:56 1460946296 0x5 49;00-2:ea/6c;2:e6/6c;0:0/0;0:00x5 51;0x5; 52 rTX 1
2016-04-18_04:26:56 1460946416 0x5 52;fe-1:ea/6b;1:e6/6b;0:0/0;0:0/0;0:0/0;5:2/6c;0:0/0;0:0/0;0:d9/68;0:0/0
2016-04-18_04:28:56 1460946536 0x5 53;fe-1:ea/6c;1:e5/6c;0:0/0;0:00x5; 54 rTX 1
2016-04-18_04:34:56 1460946896 0x5 56;2,2,2,2,2,1,2,1,1,1,0,2,2,2,2,1,2,2,2,2,2,2,3,2,2-11d8,4fc-1:ea/6b;1:e6/6b;0:0/0;0:0/0;0:0/0;9:2/6c;0:0/0;0:0/0;0:d8/6a;0:0/0
2016-04-18_04:38:56 1460947136 0x5 57;0x5 58;2,2,3,1,4,2,2,1,3,0,6,2,3,2,3,2,0,0,1,5,2,2,2,1,3-11d2,4fe-1:ea/6c;1:e5/6c;0:0/0;0:0/0;0:0/0;11:2/6c;0:0/0;0:0/0;0:d8/67;0:0/0
2016-04-18_04:54:56 1460948096 0x5 66;3,2,2,2,2,1,2,2,1,2,3,4,2,2,2,2,0,1,2,3,3,0,2,2,2-11e0,4fe-1:ea/6c;1:e7/6c;0:0/0;0:0/0;0:0/0;1:2/6b;0:0/0;0:0/0;0:d8/63;0:0/0
2016-04-18_04:58:56 1460948336 0x5 68;2,2,2,2,5,3,5,2,3,2,2,4,3,1,3,3,0,2,1,2,2,3,2,2,3-11e2,4fc-1:eb/67;1:e5/6c;0:0/0;0:0/0;0:0/0;1:2/6b;0:0/0;0:0/0;0:d8/69;0:0/0
2016-04-18_05:00:56 1460948456 0x5 69;2,2,1,0,2,3,3,2,2,1,0,2,2,2,2,3,2,2,4,1,3,0,2,4,1-11e6,4fe-1:ea/6c;1:e6/6a;0:0/0;0:0/0;0:0/0;1:2/6b;0:0/0;0:0/0;0:d9/66;0:0/0
2016-04-18_05:04:56 1460948696 0x5 71;3,3,2,2,2,2,2,0,2,2,2,4,0,2,1,2,2,4,3,1,2,2,2,1,2-11e5,4fb-1:ea/6b;1:e7/6b;0:0/0;0:0/0;0:0/0;1:2/6b;0:0/0;0:0/0;0:d8/68;0:0/0
