2016-05-06_02:53:40 1462496020 0xA, 9 6 2.31 2.16-0.50
2016-05-06_02:55:40 1462496140 0xA, 9 7 2.07 2.07 0.00
2016-05-06_02:57:40 1462496260 0xA, 9 8 2.31 1.60-2.63
2016-05-06_02:59:40 1462496380 0xA, 9 9 2.11 2.24 0.38
2016-05-06_03:01:40 1462496500 0xA, 9 10 2.59 1.67-3.09
2016-05-06_03:03:40 1462496620 0xA, 9 11 2.24 1.67-2.03
2016-05-06_03:05:40 1462496740 0xA, 9 12 1.79 1.55-1.01
2016-05-06_03:07:40 1462496860 0xA, 9 13 2.64 2.07-1.68
2016-05-06_03:09:40 1462496980 0xA, 9 14 2.07 1.32-3.22
2016-05-06_03:11:40 1462497100 0xA, 9 15 2.16 1.76-1.45
2016-05-06_03:13:40 1462497220 0xA, 9 16 2.64 1.52-3.90
2016-05-06_03:15:40 1462497340 0xA, 9 17 2.11 1.88-0.85
2016-05-06_03:17:40 1462497460 0xA, 9 18 2.44 1.96-1.55
2016-05-06_03:19:40 1462497580 0xA, 9 19 2.55 1.67-2.98
2016-05-06_03:21:40 1462497700 0xA, 9 20 2.31 1.52-2.99
2016-05-06_03:23:40 1462497820 0xA, 9 21 2.24 1.52-2.74
2016-05-06_03:25:40 1462497940 0xA, 9 22 1.79 2.27 1.67
2016-05-06_03:27:40 1462498060 0xA, 9 23 1.84 1.84 0.00
2016-05-06_03:29:40 1462498180 0xA, 9 24 1.76 2.68 2.97
2016-05-06_03:31:40 1462498300 0xA, 9 25 2.44 1.72-2.47
2016-05-06_03:33:40 1462498420 0xA, 9 26 2.44 1.52-3.35
2016-05-06_03:35:40 1462498540 0xA, 9 27 2.27 1.52-2.87
2016-05-06_03:37:40 1462498660 0xA, 9 28 2.24 1.67-2.03
2016-05-06_03:39:40 1462498780 0xA, 9 29 2.48 1.76-2.42
2016-05-06_03:41:40 1462498900 0xA, 9 30 2.79 1.91-2.67
2016-05-06_03:43:40 1462499020 0xA, 9 31 1.84 1.52-1.35
2016-05-06_03:45:40 1462499140 0xA, 9 32 2.72 1.72-3.24
2016-05-06_03:47:40 1462499260 0xA, 9 33 2.40 1.67-2.52
2016-05-06_03:49:40 1462499380 0xA, 9 34 1.39 1.52 0.58
2016-05-06_03:51:40 1462499500 0xA, 9 35 2.07 1.67-1.51
2016-05-06_03:53:40 1462499620 0xA, 9 36 2.76 1.67-3.51
2016-05-06_03:55:40 1462499740 0xA, 9 37 1.76 1.44-1.42
2016-05-06_03:57:40 1462499860 0xA, 9 38 2.55 1.67-2.98
2016-05-06_03:59:40 1462499980 0xA, 9 39 2.79 1.55-4.14
2016-05-06_04:01:40 1462500100 0xA, 9 40 2.27 2.68 1.14
2016-05-06_04:03:40 1462500220 0xA, 9 41 3.03 1.48-5.09
2016-05-06_04:05:40 1462500340 0xA, 9 42 2.00 1.84-0.59
2016-05-06_04:07:40 1462500460 0xA, 9 43 2.31 1.72-2.11
2016-05-06_04:09:40 1462500580 0xA, 9 44 2.35 1.60-2.75
2016-05-06_04:11:40 1462500700 0xA, 9 45 2.00 1.79-0.74
2016-05-06_04:13:40 1462500820 0xA, 9 46 2.00 1.96-0.14
2016-05-06_04:15:40 1462500940 0xA, 9 47 2.35 1.64-2.57
2016-05-06_04:17:40 1462501060 0xA, 9 48 2.07 1.64-1.68
2016-05-06_04:19:40 1462501180 0xA, 9 49 2.59 2.11-1.44
2016-05-06_04:21:40 1462501300 0xA, 9 50 2.48 2.07-1.24
2016-05-06_04:23:40 1462501420 0xA, 9 51 2.27 1.60-2.50
